State,County,ViolentCrime,MurderNonnegligentManslaughter,Rape1,Robbery,AggravatedAssault,PropertyCrime,Burglary,LarcenyTheft,MotorVehicleTheft,Arson2,Area,StateAbbrev
Tennessee,Crockett,30,0,0,0,30,119,27,77,15,1.0, Metropolitan Counties,TN
Tennessee,Dickson,102,0,11,3,88,422,174,215,33,7.0, Metropolitan Counties,TN
Tennessee,Fayette,76,0,4,5,67,339,100,202,37,1.0, Metropolitan Counties,TN
Tennessee,Grainger,24,0,2,0,22,226,97,112,17,0.0, Metropolitan Counties,TN
Tennessee,Hamblen,107,0,6,8,93,463,143,294,26,3.0, Metropolitan Counties,TN
Tennessee,Hamilton,281,4,34,16,227,1686,551,988,147,6.0, Metropolitan Counties,TN
Tennessee,Hartsville/Trousdale,38,0,12,1,25,177,23,144,10,2.0, Metropolitan Counties,TN
Tennessee,Hawkins,90,4,9,6,71,655,178,432,45,4.0, Metropolitan Counties,TN
Tennessee,Hickman,82,0,7,2,73,336,132,183,21,0.0, Metropolitan Counties,TN
Tennessee,Jefferson,76,0,13,1,62,633,196,403,34,5.0, Metropolitan Counties,TN
Tennessee,Knox,534,6,37,64,427,5442,1295,3760,387,23.0, Metropolitan Counties,TN
Tennessee,Loudon,71,0,5,1,65,499,156,310,33,3.0, Metropolitan Counties,TN
Tennessee,Macon,32,0,1,0,31,112,36,64,12,0.0, Metropolitan Counties,TN
Tennessee,Madison,137,1,8,12,116,544,194,305,45,7.0, Metropolitan Counties,TN
Tennessee,Marion,40,0,0,1,39,275,85,143,47,3.0, Metropolitan Counties,TN
Tennessee,Maury,98,0,14,7,77,567,181,343,43,2.0, Metropolitan Counties,TN
Tennessee,Montgomery,141,1,7,3,130,741,201,500,40,3.0, Metropolitan Counties,TN
Tennessee,Morgan,36,1,3,3,29,324,98,199,27,3.0, Metropolitan Counties,TN
Tennessee,Polk,30,0,2,1,27,287,94,164,29,0.0, Metropolitan Counties,TN
Tennessee,Roane,68,0,4,3,61,467,143,286,38,1.0, Metropolitan Counties,TN
Tennessee,Robertson,97,0,8,3,86,325,163,143,19,0.0, Metropolitan Counties,TN
Tennessee,Rutherford,151,0,12,9,130,1040,315,656,69,2.0, Metropolitan Counties,TN
Tennessee,Sequatchie,37,2,3,2,30,169,52,88,29,2.0, Metropolitan Counties,TN
Tennessee,Shelby,588,6,29,82,471,3008,772,2063,173,25.0, Metropolitan Counties,TN
Tennessee,Smith,35,0,6,0,29,156,56,80,20,3.0, Metropolitan Counties,TN
Tennessee,Sullivan,226,1,28,7,190,1199,342,750,107,15.0, Metropolitan Counties,TN
Tennessee,Sumner,107,0,15,2,90,606,191,374,41,3.0, Metropolitan Counties,TN
Tennessee,Tipton,204,2,16,5,181,635,148,433,54,2.0, Metropolitan Counties,TN
Tennessee,Unicoi,33,0,0,0,33,153,26,116,11,4.0, Metropolitan Counties,TN
Tennessee,Union,45,1,6,2,36,340,117,196,27,2.0, Metropolitan Counties,TN
Tennessee,Washington,147,0,5,4,138,766,280,438,48,7.0, Metropolitan Counties,TN
Tennessee,Williamson,59,1,5,4,49,460,124,327,9,2.0, Metropolitan Counties,TN
Tennessee,Bedford,25,0,3,0,22,269,46,206,17,1.0, Nonmetropolitan Counties,TN
Tennessee,Benton,19,1,5,1,12,137,40,86,11,1.0, Nonmetropolitan Counties,TN
Tennessee,Bledsoe,10,1,1,0,8,56,22,23,11,0.0, Nonmetropolitan Counties,TN
Tennessee,Carroll,32,0,3,1,28,174,91,69,14,0.0, Nonmetropolitan Counties,TN
Tennessee,Claiborne,112,0,7,8,97,499,241,228,30,6.0, Nonmetropolitan Counties,TN
Tennessee,Clay,8,0,0,0,8,53,20,32,1,1.0, Nonmetropolitan Counties,TN
Tennessee,Cocke,113,0,4,9,100,604,227,332,45,27.0, Nonmetropolitan Counties,TN
Tennessee,Coffee,72,1,3,3,65,379,118,228,33,1.0, Nonmetropolitan Counties,TN
Tennessee,Cumberland,101,2,5,3,91,1079,388,578,113,6.0, Nonmetropolitan Counties,TN
Tennessee,Decatur,20,0,1,0,19,190,71,105,14,0.0, Nonmetropolitan Counties,TN
Tennessee,DeKalb,15,0,1,0,14,190,57,122,11,1.0, Nonmetropolitan Counties,TN
Tennessee,Dyer,46,0,2,2,42,270,87,161,22,0.0, Nonmetropolitan Counties,TN
Tennessee,Fentress,32,1,3,4,24,319,126,176,17,0.0, Nonmetropolitan Counties,TN
Tennessee,Gibson,48,0,5,2,41,255,114,118,23,1.0, Nonmetropolitan Counties,TN
Tennessee,Giles,32,0,3,1,28,221,90,119,12,1.0, Nonmetropolitan Counties,TN
Tennessee,Greene,138,2,6,14,116,804,272,476,56,7.0, Nonmetropolitan Counties,TN
Tennessee,Grundy,31,0,2,1,28,185,98,59,28,8.0, Nonmetropolitan Counties,TN
Tennessee,Hancock,9,0,0,0,9,70,19,48,3,3.0, Nonmetropolitan Counties,TN
Tennessee,Hardeman,89,0,9,2,78,297,132,128,37,4.0, Nonmetropolitan Counties,TN
Tennessee,Hardin,58,0,5,0,53,249,103,120,26,0.0, Nonmetropolitan Counties,TN
Tennessee,Haywood,43,0,2,2,39,178,59,101,18,3.0, Nonmetropolitan Counties,TN
Tennessee,Henderson,86,1,14,3,68,300,121,157,22,2.0, Nonmetropolitan Counties,TN
Tennessee,Henry,55,1,4,1,49,457,154,251,52,18.0, Nonmetropolitan Counties,TN
Tennessee,Houston,13,0,1,1,11,57,25,26,6,2.0, Nonmetropolitan Counties,TN
Tennessee,Humphreys,25,0,4,2,19,170,59,100,11,0.0, Nonmetropolitan Counties,TN
Tennessee,Jackson,22,0,0,1,21,165,61,93,11,2.0, Nonmetropolitan Counties,TN
Tennessee,Johnson,73,0,5,1,67,273,101,154,18,0.0, Nonmetropolitan Counties,TN
Tennessee,Lake,2,0,0,2,0,21,5,16,0,1.0, Nonmetropolitan Counties,TN
Tennessee,Lauderdale,38,0,1,5,32,298,115,154,29,3.0, Nonmetropolitan Counties,TN
Tennessee,Lawrence,113,1,7,4,101,404,165,208,31,3.0, Nonmetropolitan Counties,TN
Tennessee,Lewis,26,0,2,0,24,151,36,107,8,0.0, Nonmetropolitan Counties,TN
Tennessee,Lincoln,61,0,2,2,57,409,172,217,20,2.0, Nonmetropolitan Counties,TN
Tennessee,Marshall,34,1,3,1,29,124,41,73,10,3.0, Nonmetropolitan Counties,TN
Tennessee,McMinn,82,3,4,3,72,650,240,347,63,6.0, Nonmetropolitan Counties,TN
Tennessee,McNairy,71,2,5,1,63,283,72,197,14,8.0, Nonmetropolitan Counties,TN
Tennessee,Meigs,37,0,7,0,30,266,82,156,28,1.0, Nonmetropolitan Counties,TN
Tennessee,Monroe,93,1,1,3,88,532,147,319,66,9.0, Nonmetropolitan Counties,TN
Tennessee,Moore,7,1,2,0,4,80,27,52,1,0.0, Nonmetropolitan Counties,TN
Tennessee,Obion,29,0,3,0,26,226,43,166,17,1.0, Nonmetropolitan Counties,TN
Tennessee,Overton,40,1,3,2,34,208,45,149,14,0.0, Nonmetropolitan Counties,TN
Tennessee,Perry,17,0,0,1,16,75,17,50,8,1.0, Nonmetropolitan Counties,TN
Tennessee,Pickett,4,2,0,0,2,43,22,18,3,0.0, Nonmetropolitan Counties,TN
Tennessee,Putnam,123,2,10,5,106,586,177,367,42,1.0, Nonmetropolitan Counties,TN
Tennessee,Rhea,60,0,4,3,53,282,97,162,23,1.0, Nonmetropolitan Counties,TN
Tennessee,Scott,31,0,3,1,27,232,51,165,16,0.0, Nonmetropolitan Counties,TN
Tennessee,Sevier,126,4,14,6,102,1305,581,632,92,1.0, Nonmetropolitan Counties,TN
Tennessee,Stewart,51,0,4,2,45,166,69,83,14,1.0, Nonmetropolitan Counties,TN
Tennessee,Van Buren,11,0,0,0,11,92,39,45,8,1.0, Nonmetropolitan Counties,TN
Tennessee,Warren,45,0,2,1,42,450,159,250,41,4.0, Nonmetropolitan Counties,TN
Tennessee,Wayne,42,0,0,0,42,71,31,29,11,1.0, Nonmetropolitan Counties,TN
Tennessee,Weakley,25,1,2,2,20,134,54,67,13,0.0, Nonmetropolitan Counties,TN
Tennessee,White,53,1,2,5,45,391,65,286,40,5.0, Nonmetropolitan Counties,TN
Texas,Aransas,64,0,19,2,43,384,131,237,16,0.0, Metropolitan Counties,TX
Texas,Archer,10,0,0,1,9,50,20,27,3,1.0, Metropolitan Counties,TX
Texas,Armstrong,3,0,0,0,3,13,4,6,3,0.0, Metropolitan Counties,TX
Texas,Austin,12,0,2,1,9,129,56,62,11,0.0, Metropolitan Counties,TX
Texas,Bandera,20,0,5,0,15,291,112,165,14,0.0, Metropolitan Counties,TX
Texas,Bastrop,185,2,37,19,127,862,333,459,70,5.0, Metropolitan Counties,TX
Texas,Bell,111,3,29,5,74,747,257,452,38,23.0, Metropolitan Counties,TX
Texas,Bexar,424,11,74,78,261,6058,1790,3847,421,67.0, Metropolitan Counties,TX
Texas,Bowie,106,1,16,4,85,738,234,410,94,3.0, Metropolitan Counties,TX
Texas,Brazoria,140,0,16,24,100,1201,327,777,97,4.0, Metropolitan Counties,TX
Texas,Brazos,53,0,4,1,48,305,153,141,11,0.0, Metropolitan Counties,TX
Texas,Burleson,22,0,3,1,18,112,60,47,5,1.0, Metropolitan Counties,TX
Texas,Caldwell,24,0,9,0,15,196,67,106,23,0.0, Metropolitan Counties,TX
Texas,Callahan,8,1,1,0,6,92,37,50,5,0.0, Metropolitan Counties,TX
Texas,Cameron,191,0,48,22,121,1447,491,891,65,7.0, Metropolitan Counties,TX
Texas,Carson,16,0,0,1,15,31,11,15,5,0.0, Metropolitan Counties,TX
Texas,Chambers,80,2,8,6,64,651,121,458,72,1.0, Metropolitan Counties,TX
Texas,Clay,13,0,3,0,10,139,47,74,18,0.0, Metropolitan Counties,TX
Texas,Collin,52,1,12,3,36,414,169,212,33,0.0, Metropolitan Counties,TX
Texas,Comal,214,6,26,7,175,907,345,513,49,0.0, Metropolitan Counties,TX
Texas,Coryell,14,0,5,0,9,110,41,62,7,0.0, Metropolitan Counties,TX
Texas,Crosby,1,0,0,0,1,7,0,7,0,0.0, Metropolitan Counties,TX
Texas,Dallas,47,1,13,6,27,338,75,217,46,9.0, Metropolitan Counties,TX
Texas,Denton,52,0,13,5,34,639,162,436,41,2.0, Metropolitan Counties,TX
Texas,Ector8,52,6,8,19,34,1744,384,1108,252,5.0, Metropolitan Counties,TX
Texas,Ellis,30,0,3,2,25,482,144,285,53,0.0, Metropolitan Counties,TX
Texas,El Paso,278,4,48,11,215,1032,287,648,97,17.0, Metropolitan Counties,TX
Texas,Falls,9,0,0,0,9,87,34,44,9,0.0, Metropolitan Counties,TX
Texas,Fort Bend,938,3,91,163,681,3929,1220,2493,216,21.0, Metropolitan Counties,TX
Texas,Galveston,147,1,18,28,100,952,314,549,89,6.0, Metropolitan Counties,TX
Texas,Goliad,16,2,1,2,11,98,36,59,3,0.0, Metropolitan Counties,TX
Texas,Grayson,45,3,1,1,40,533,141,348,44,1.0, Metropolitan Counties,TX
Texas,Gregg,86,3,7,8,68,500,130,306,64,8.0, Metropolitan Counties,TX
Texas,Guadalupe,69,1,35,6,27,675,273,366,36,20.0, Metropolitan Counties,TX
Texas,Hardin,44,0,2,0,42,292,89,160,43,1.0, Metropolitan Counties,TX
Texas,Harris,8668,68,433,3384,4783,48689,11858,30520,6311,235.0, Metropolitan Counties,TX
Texas,Hays,193,4,12,4,173,590,307,258,25,0.0, Metropolitan Counties,TX
Texas,Hidalgo,555,12,132,134,277,4923,1862,2776,285,24.0, Metropolitan Counties,TX
Texas,Hood,73,0,2,2,69,453,145,271,37,2.0, Metropolitan Counties,TX
Texas,Hudspeth,3,2,0,0,1,20,8,12,0,0.0, Metropolitan Counties,TX
Texas,Hunt,164,4,4,10,146,888,329,454,105,0.0, Metropolitan Counties,TX
Texas,Irion,1,0,0,0,1,45,3,35,7,0.0, Metropolitan Counties,TX
Texas,Jefferson,45,1,0,4,40,387,99,243,45,4.0, Metropolitan Counties,TX
Texas,Johnson,70,0,11,4,55,810,234,510,66,5.0, Metropolitan Counties,TX
Texas,Jones,10,0,5,0,5,105,31,56,18,0.0, Metropolitan Counties,TX
Texas,Kaufman,109,2,20,7,80,822,306,407,109,2.0, Metropolitan Counties,TX
Texas,Kendall,19,0,8,0,11,169,51,108,10,2.0, Metropolitan Counties,TX
Texas,Lampasas,1,0,0,0,1,146,23,115,8,1.0, Metropolitan Counties,TX
Texas,Liberty,196,4,32,6,154,962,351,468,143,14.0, Metropolitan Counties,TX
Texas,Lubbock,119,1,18,7,93,787,220,504,63,1.0, Metropolitan Counties,TX
Texas,Lynn,0,0,0,0,0,25,14,9,2,0.0, Metropolitan Counties,TX
Texas,Martin,11,0,0,0,11,76,14,59,3,0.0, Metropolitan Counties,TX
Texas,McLennan,66,4,20,1,41,499,181,271,47,3.0, Metropolitan Counties,TX
Texas,Medina,25,3,11,2,9,162,57,87,18,0.0, Metropolitan Counties,TX
Texas,Midland,74,1,0,6,67,687,203,391,93,2.0, Metropolitan Counties,TX
Texas,Montgomery,597,6,85,110,396,5373,1475,3390,508,12.0, Metropolitan Counties,TX
Texas,Newton,9,2,0,1,6,72,26,41,5,3.0, Metropolitan Counties,TX
Texas,Nueces,52,1,18,3,30,294,132,149,13,1.0, Metropolitan Counties,TX
Texas,Oldham,3,0,0,0,3,17,2,11,4,0.0, Metropolitan Counties,TX
Texas,Orange,92,1,12,7,72,604,208,327,69,1.0, Metropolitan Counties,TX
Texas,Parker,79,0,21,4,54,944,281,593,70,0.0, Metropolitan Counties,TX
Texas,Potter,31,1,9,2,19,158,57,89,12,2.0, Metropolitan Counties,TX
Texas,Randall,52,2,13,2,35,241,67,155,19,3.0, Metropolitan Counties,TX
Texas,Robertson,4,0,0,1,3,140,31,98,11,2.0, Metropolitan Counties,TX
Texas,Rockwall,16,0,5,0,11,121,64,47,10,1.0, Metropolitan Counties,TX
Texas,Rusk,84,2,9,3,70,572,175,313,84,1.0, Metropolitan Counties,TX
Texas,San Patricio,59,0,0,2,57,395,126,236,33,0.0, Metropolitan Counties,TX
Texas,Smith,215,3,6,22,184,1852,675,959,218,8.0, Metropolitan Counties,TX
Texas,Somervell,6,0,1,0,5,66,22,39,5,1.0, Metropolitan Counties,TX
Texas,Tarrant,104,0,12,14,78,971,334,569,68,14.0, Metropolitan Counties,TX
Texas,Taylor,44,0,8,4,32,233,133,94,6,1.0, Metropolitan Counties,TX
Texas,Tom Green,18,1,6,0,11,346,142,180,24,3.0, Metropolitan Counties,TX
Texas,Travis,537,2,75,46,414,3344,968,2198,178,31.0, Metropolitan Counties,TX
Texas,Upshur,50,2,8,0,40,621,229,371,21,0.0, Metropolitan Counties,TX
Texas,Victoria,72,0,11,3,58,482,142,312,28,2.0, Metropolitan Counties,TX
Texas,Waller,27,0,18,1,8,319,126,174,19,0.0, Metropolitan Counties,TX
Texas,Webb,84,1,11,2,70,232,75,140,17,4.0, Metropolitan Counties,TX
Texas,Wichita,20,1,2,0,17,153,50,91,12,1.0, Metropolitan Counties,TX
Texas,Williamson,141,4,29,8,100,1245,350,829,66,8.0, Metropolitan Counties,TX
Texas,Wilson,32,0,1,3,28,281,127,131,23,0.0, Metropolitan Counties,TX
Texas,Wise,57,0,3,2,52,352,156,169,27,32.0, Metropolitan Counties,TX
Texas,Anderson,63,1,7,7,48,376,175,173,28,7.0, Nonmetropolitan Counties,TX
Texas,Andrews,14,0,3,1,10,111,30,69,12,0.0, Nonmetropolitan Counties,TX
Texas,Angelina,88,2,23,5,58,691,259,386,46,5.0, Nonmetropolitan Counties,TX
Texas,Bailey,12,0,0,1,11,44,9,33,2,0.0, Nonmetropolitan Counties,TX
Texas,Baylor,0,0,0,0,0,12,4,6,2,0.0, Nonmetropolitan Counties,TX
Texas,Bee,33,0,0,0,33,126,42,79,5,2.0, Nonmetropolitan Counties,TX
Texas,Blanco,7,0,1,0,6,73,35,29,9,3.0, Nonmetropolitan Counties,TX
Texas,Borden,2,0,1,0,1,9,3,6,0,0.0, Nonmetropolitan Counties,TX
Texas,Bosque,10,0,1,1,8,134,65,66,3,0.0, Nonmetropolitan Counties,TX
Texas,Brewster,7,2,1,0,4,44,16,22,6,0.0, Nonmetropolitan Counties,TX
Texas,Briscoe,0,0,0,0,0,9,6,3,0,0.0, Nonmetropolitan Counties,TX
Texas,Brooks,2,0,0,0,2,0,0,0,0,0.0, Nonmetropolitan Counties,TX
Texas,Brown,14,0,0,3,11,202,64,127,11,2.0, Nonmetropolitan Counties,TX
Texas,Burnet,37,2,14,1,20,216,70,120,26,0.0, Nonmetropolitan Counties,TX
Texas,Calhoun,8,0,0,1,7,120,44,70,6,1.0, Nonmetropolitan Counties,TX
Texas,Camp,6,0,2,1,3,165,64,84,17,0.0, Nonmetropolitan Counties,TX
Texas,Cass,59,2,3,4,50,432,189,211,32,11.0, Nonmetropolitan Counties,TX
Texas,Castro,5,0,1,0,4,41,8,32,1,1.0, Nonmetropolitan Counties,TX
Texas,Cherokee,74,2,4,4,64,595,188,350,57,0.0, Nonmetropolitan Counties,TX
Texas,Childress,1,0,0,0,1,12,4,7,1,0.0, Nonmetropolitan Counties,TX
Texas,Cochran,5,0,0,0,5,126,46,74,6,2.0, Nonmetropolitan Counties,TX
Texas,Coke,1,0,0,0,1,29,20,5,4,0.0, Nonmetropolitan Counties,TX
Texas,Collingsworth,1,0,0,0,1,15,6,8,1,0.0, Nonmetropolitan Counties,TX
Texas,Colorado,23,0,2,1,20,132,30,90,12,1.0, Nonmetropolitan Counties,TX
Texas,Comanche,3,0,0,0,3,79,27,51,1,0.0, Nonmetropolitan Counties,TX
Texas,Concho,0,0,0,0,0,3,1,2,0,0.0, Nonmetropolitan Counties,TX
Texas,Cottle,0,0,0,0,0,0,0,0,0,0.0, Nonmetropolitan Counties,TX
Texas,Crane,1,0,0,1,0,26,5,18,3,0.0, Nonmetropolitan Counties,TX
Texas,Crockett,7,0,2,1,4,44,9,29,6,1.0, Nonmetropolitan Counties,TX
Texas,Culberson,0,0,0,0,0,15,9,5,1,0.0, Nonmetropolitan Counties,TX
Texas,Dallam,1,0,0,0,1,24,8,12,4,1.0, Nonmetropolitan Counties,TX
Texas,Dawson,1,0,0,1,0,56,15,37,4,1.0, Nonmetropolitan Counties,TX
Texas,Deaf Smith,11,0,3,0,8,104,33,62,9,0.0, Nonmetropolitan Counties,TX
Texas,Delta,2,0,0,1,1,64,38,18,8,2.0, Nonmetropolitan Counties,TX
Texas,DeWitt,27,0,4,0,23,147,64,76,7,1.0, Nonmetropolitan Counties,TX
Texas,Dickens,0,0,0,0,0,0,0,0,0,0.0, Nonmetropolitan Counties,TX
Texas,Dimmit,16,2,0,1,13,422,105,301,16,2.0, Nonmetropolitan Counties,TX
Texas,Donley,19,0,0,1,18,39,12,25,2,0.0, Nonmetropolitan Counties,TX
Texas,Duval,42,0,0,2,40,189,88,76,25,1.0, Nonmetropolitan Counties,TX
Texas,Eastland,5,0,1,0,4,96,27,67,2,0.0, Nonmetropolitan Counties,TX
Texas,Edwards,2,0,0,0,2,30,11,14,5,0.0, Nonmetropolitan Counties,TX
Texas,Erath,19,0,9,0,10,97,38,48,11,0.0, Nonmetropolitan Counties,TX
Texas,Fannin,37,0,8,1,28,151,46,87,18,0.0, Nonmetropolitan Counties,TX
Texas,Fayette,19,3,8,0,8,178,54,114,10,0.0, Nonmetropolitan Counties,TX
Texas,Fisher,11,0,0,1,10,141,108,30,3,0.0, Nonmetropolitan Counties,TX
Texas,Floyd,11,0,1,1,9,44,16,22,6,0.0, Nonmetropolitan Counties,TX
Texas,Franklin,20,2,4,2,12,123,60,55,8,0.0, Nonmetropolitan Counties,TX
Texas,Freestone,13,0,3,0,10,129,62,53,14,0.0, Nonmetropolitan Counties,TX
Texas,Frio,4,0,0,0,4,77,35,37,5,0.0, Nonmetropolitan Counties,TX
Texas,Gaines,4,0,2,0,2,112,25,85,2,1.0, Nonmetropolitan Counties,TX
Texas,Garza,5,1,0,0,4,59,23,36,0,0.0, Nonmetropolitan Counties,TX
Texas,Gillespie,6,2,0,0,4,110,27,80,3,0.0, Nonmetropolitan Counties,TX
Texas,Glasscock,0,0,0,0,0,11,5,5,1,0.0, Nonmetropolitan Counties,TX
Texas,Gonzales,14,0,2,0,12,139,30,107,2,0.0, Nonmetropolitan Counties,TX
Texas,Gray,10,0,0,5,5,89,22,53,14,0.0, Nonmetropolitan Counties,TX
Texas,Grimes,28,0,0,2,26,205,70,123,12,0.0, Nonmetropolitan Counties,TX
Texas,Hale,3,0,0,0,3,100,55,43,2,0.0, Nonmetropolitan Counties,TX
Texas,Hall,3,0,0,0,3,9,1,8,0,0.0, Nonmetropolitan Counties,TX
Texas,Hamilton,9,0,1,1,7,87,34,50,3,0.0, Nonmetropolitan Counties,TX
Texas,Hansford,6,0,0,0,6,13,3,10,0,0.0, Nonmetropolitan Counties,TX
Texas,Hardeman,1,0,1,0,0,74,25,47,2,0.0, Nonmetropolitan Counties,TX
Texas,Harrison,77,2,3,2,70,320,117,191,12,0.0, Nonmetropolitan Counties,TX
Texas,Hartley,0,0,0,0,0,19,14,2,3,0.0, Nonmetropolitan Counties,TX
Texas,Haskell,2,0,0,0,2,31,10,18,3,1.0, Nonmetropolitan Counties,TX
Texas,Hemphill,16,0,3,0,13,65,10,49,6,1.0, Nonmetropolitan Counties,TX
Texas,Henderson,181,2,42,7,130,1087,442,506,139,5.0, Nonmetropolitan Counties,TX
Texas,Hill,27,0,2,3,22,279,103,159,17,4.0, Nonmetropolitan Counties,TX
Texas,Hockley,39,1,0,7,31,112,42,63,7,1.0, Nonmetropolitan Counties,TX
Texas,Hopkins,18,1,3,2,12,109,51,40,18,0.0, Nonmetropolitan Counties,TX
Texas,Houston,10,0,2,2,6,164,64,80,20,0.0, Nonmetropolitan Counties,TX
Texas,Howard,36,1,3,0,32,295,103,176,16,2.0, Nonmetropolitan Counties,TX
Texas,Hutchinson,19,0,4,0,15,107,41,55,11,0.0, Nonmetropolitan Counties,TX
Texas,Jack,5,0,0,0,5,117,42,65,10,0.0, Nonmetropolitan Counties,TX
Texas,Jackson,9,0,4,0,5,82,28,51,3,0.0, Nonmetropolitan Counties,TX
Texas,Jasper,76,1,20,6,49,408,163,225,20,0.0, Nonmetropolitan Counties,TX
Texas,Jeff Davis,7,0,2,0,5,5,2,3,0,0.0, Nonmetropolitan Counties,TX
Texas,Jim Hogg,6,0,0,2,4,16,7,9,0,0.0, Nonmetropolitan Counties,TX
Texas,Jim Wells,68,2,7,0,59,351,184,143,24,0.0, Nonmetropolitan Counties,TX
Texas,Karnes,12,0,2,4,6,137,27,98,12,0.0, Nonmetropolitan Counties,TX
Texas,Kenedy,2,0,0,0,2,10,6,4,0,0.0, Nonmetropolitan Counties,TX
Texas,Kent,2,0,0,1,1,9,6,3,0,0.0, Nonmetropolitan Counties,TX
Texas,Kerr,42,1,23,0,18,340,102,227,11,0.0, Nonmetropolitan Counties,TX
Texas,Kimble,2,0,0,0,2,15,7,7,1,0.0, Nonmetropolitan Counties,TX
Texas,King,0,0,0,0,0,1,0,0,1,0.0, Nonmetropolitan Counties,TX
Texas,Kinney,0,0,0,0,0,1,1,0,0,0.0, Nonmetropolitan Counties,TX
Texas,Kleberg,28,0,0,0,28,77,27,38,12,0.0, Nonmetropolitan Counties,TX
Texas,Knox,3,0,3,0,0,17,4,12,1,0.0, Nonmetropolitan Counties,TX
Texas,Lamar,39,2,10,3,24,333,118,204,11,0.0, Nonmetropolitan Counties,TX
Texas,Lamb,13,0,1,0,12,101,35,54,12,0.0, Nonmetropolitan Counties,TX
Texas,La Salle,6,1,0,0,5,43,10,32,1,0.0, Nonmetropolitan Counties,TX
Texas,Lavaca,13,0,6,0,7,79,36,37,6,1.0, Nonmetropolitan Counties,TX
Texas,Lee,18,0,6,0,12,94,30,63,1,0.0, Nonmetropolitan Counties,TX
Texas,Leon,7,0,1,1,5,187,65,109,13,0.0, Nonmetropolitan Counties,TX
Texas,Limestone,21,0,5,2,14,329,138,173,18,3.0, Nonmetropolitan Counties,TX
Texas,Lipscomb,5,0,1,0,4,36,18,15,3,0.0, Nonmetropolitan Counties,TX
Texas,Live Oak,15,0,4,2,9,165,72,83,10,0.0, Nonmetropolitan Counties,TX
Texas,Llano,20,1,3,2,14,216,81,128,7,3.0, Nonmetropolitan Counties,TX
Texas,Loving,1,0,0,0,1,10,1,9,0,0.0, Nonmetropolitan Counties,TX
Texas,Madison,21,0,1,0,20,172,65,97,10,0.0, Nonmetropolitan Counties,TX
Texas,Marion,56,0,3,1,52,204,80,112,12,3.0, Nonmetropolitan Counties,TX
Texas,Mason,4,0,1,0,3,73,12,56,5,0.0, Nonmetropolitan Counties,TX
Texas,Matagorda,57,0,7,0,50,267,92,159,16,0.0, Nonmetropolitan Counties,TX
Texas,Maverick,65,0,4,1,60,415,158,245,12,0.0, Nonmetropolitan Counties,TX
Texas,McCulloch,1,0,0,0,1,18,10,7,1,0.0, Nonmetropolitan Counties,TX
Texas,McMullen,1,0,0,0,1,44,10,33,1,0.0, Nonmetropolitan Counties,TX
Texas,Menard,11,0,0,0,11,4,1,2,1,0.0, Nonmetropolitan Counties,TX
Texas,Milam,11,0,1,0,10,110,45,59,6,0.0, Nonmetropolitan Counties,TX
Texas,Mills,1,0,0,0,1,30,11,18,1,0.0, Nonmetropolitan Counties,TX
Texas,Mitchell,1,0,0,0,1,21,9,10,2,0.0, Nonmetropolitan Counties,TX
Texas,Montague,10,0,0,0,10,117,47,52,18,0.0, Nonmetropolitan Counties,TX
Texas,Moore,2,0,0,0,2,33,4,20,9,0.0, Nonmetropolitan Counties,TX
Texas,Morris,21,0,3,1,17,100,44,50,6,0.0, Nonmetropolitan Counties,TX
Texas,Motley,0,0,0,0,0,13,4,9,0,0.0, Nonmetropolitan Counties,TX
Texas,Nacogdoches,78,0,9,6,63,410,142,230,38,2.0, Nonmetropolitan Counties,TX
Texas,Navarro,46,0,8,1,37,470,197,252,21,0.0, Nonmetropolitan Counties,TX
Texas,Nolan,4,0,1,0,3,64,38,24,2,0.0, Nonmetropolitan Counties,TX
Texas,Ochiltree,5,0,1,0,4,36,12,21,3,0.0, Nonmetropolitan Counties,TX
Texas,Palo Pinto,11,0,3,1,7,133,56,61,16,0.0, Nonmetropolitan Counties,TX
Texas,Panola,49,1,2,1,45,409,124,257,28,0.0, Nonmetropolitan Counties,TX
Texas,Parmer,0,0,0,0,0,28,6,20,2,0.0, Nonmetropolitan Counties,TX
Texas,Pecos,8,0,1,1,6,91,31,59,1,0.0, Nonmetropolitan Counties,TX
Texas,Polk,103,0,32,2,69,669,198,424,47,9.0, Nonmetropolitan Counties,TX
Texas,Presidio,6,0,0,0,6,8,4,4,0,0.0, Nonmetropolitan Counties,TX
Texas,Rains,11,0,6,0,5,117,57,54,6,0.0, Nonmetropolitan Counties,TX
Texas,Reagan,0,0,0,0,0,0,0,0,0,0.0, Nonmetropolitan Counties,TX
Texas,Real,0,0,0,0,0,23,9,13,1,1.0, Nonmetropolitan Counties,TX
Texas,Red River,6,0,1,0,5,113,47,54,12,0.0, Nonmetropolitan Counties,TX
Texas,Reeves,16,0,2,0,14,108,9,91,8,0.0, Nonmetropolitan Counties,TX
Texas,Refugio,13,0,2,3,8,50,15,33,2,2.0, Nonmetropolitan Counties,TX
Texas,Roberts,2,0,0,0,2,12,2,10,0,0.0, Nonmetropolitan Counties,TX
Texas,Runnels,0,0,0,0,0,26,0,24,2,0.0, Nonmetropolitan Counties,TX
Texas,Sabine,33,0,3,0,30,109,45,59,5,1.0, Nonmetropolitan Counties,TX
Texas,San Augustine,16,2,1,1,12,138,58,72,8,3.0, Nonmetropolitan Counties,TX
