zip,naics,est,n1_4,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000,naics_title
99685,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99686,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99686,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99689,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99689,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99690,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99690,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99692,114111,4,3,1,0,0,0,0,0,0,0,"Finfish Fishing"
99692,114111,4,3,1,0,0,0,0,0,0,0,"Finfish Fishing"
99708,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99708,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99731,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99731,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99737,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99737,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99801,114111,6,6,0,0,0,0,0,0,0,0,"Finfish Fishing"
99801,114111,6,6,0,0,0,0,0,0,0,0,"Finfish Fishing"
99801,114112,6,6,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99801,114112,6,6,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99802,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
99802,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
99802,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99802,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99803,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99803,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99824,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99824,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99824,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99824,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99827,114111,6,6,0,0,0,0,0,0,0,0,"Finfish Fishing"
99827,114111,6,6,0,0,0,0,0,0,0,0,"Finfish Fishing"
99827,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99827,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99833,114111,14,11,1,1,1,0,0,0,0,0,"Finfish Fishing"
99833,114111,14,11,1,1,1,0,0,0,0,0,"Finfish Fishing"
99833,114112,9,9,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99833,114112,9,9,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99835,114111,13,12,1,0,0,0,0,0,0,0,"Finfish Fishing"
99835,114111,13,12,1,0,0,0,0,0,0,0,"Finfish Fishing"
99835,114112,9,9,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99835,114112,9,9,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99835,114119,3,3,0,0,0,0,0,0,0,0,"Other Marine Fishing"
99835,114119,3,3,0,0,0,0,0,0,0,0,"Other Marine Fishing"
99850,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99850,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99901,114111,6,6,0,0,0,0,0,0,0,0,"Finfish Fishing"
99901,114111,6,6,0,0,0,0,0,0,0,0,"Finfish Fishing"
99901,114112,5,5,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99901,114112,5,5,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99901,114119,1,1,0,0,0,0,0,0,0,0,"Other Marine Fishing"
99901,114119,1,1,0,0,0,0,0,0,0,0,"Other Marine Fishing"
99921,114111,3,3,0,0,0,0,0,0,0,0,"Finfish Fishing"
99921,114111,3,3,0,0,0,0,0,0,0,0,"Finfish Fishing"
99926,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99926,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99929,114111,7,7,0,0,0,0,0,0,0,0,"Finfish Fishing"
99929,114111,7,7,0,0,0,0,0,0,0,0,"Finfish Fishing"
99929,114112,5,5,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99929,114112,5,5,0,0,0,0,0,0,0,0,"Shellfish Fishing"
