,ZCTA5,STATE,COUNTY,GEOID,POPPT,HUPT,AREAPT,AREALANDPT,ZPOP,ZHU,ZAREA,ZAREALAND,COPOP,COHU,COAREA,COAREALAND,ZPOPPCT,ZHUPCT,ZAREAPCT,ZAREALANDPCT,COPOPPCT,COHUPCT,COAREAPCT,COAREALANDPCT,ZCTA5CE10,CLASSFP10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,lat,lon,OBJECTID,STATEFP10,GEOID10,NAME10,NAMELSAD10,totpop10,Reg_Comm,Acres,Sq_Miles,Label
309,30314,13,121,13121,22020,10614,12092212,12092212,22020,10614,12092212,12092212,920581,437105,1383894532,1363977166,100,100,100,100,2.39,2.43,0.87,0.89,30314,B5,G6350,S,12092269,0,33.757576,-84.4322449,33.757576,-84.4322449,90,13,13121,Fulton,Fulton County,920581,Atlanta Regional Commission,341906,534.2290039,FULTON
310,30315,13,89,13089,11,6,191405,191405,33857,14791,29346223,29303430,691893,304968,702254121,693033963,0.03,0.04,0.65,0.65,0,0,0.03,0.03,30315,B5,G6350,S,29311268,42102,33.7028293,-84.3825155,33.7028293,-84.3825155,138,13,13089,DeKalb,DeKalb County,691893,Atlanta Regional Commission,173496,271.0870056,DEKALB
311,30315,13,121,13121,33846,14785,29154818,29112025,33857,14791,29346223,29303430,920581,437105,1383894532,1363977166,99.97,99.96,99.35,99.35,3.68,3.38,2.11,2.13,30315,B5,G6350,S,29311268,42102,33.7028293,-84.3825155,33.7028293,-84.3825155,90,13,13121,Fulton,Fulton County,920581,Atlanta Regional Commission,341906,534.2290039,FULTON
312,30316,13,89,13089,23693,11049,27357413,27216857,31110,15164,32569449,32428893,691893,304968,702254121,693033963,76.16,72.86,84,83.93,3.42,3.62,3.9,3.93,30316,B5,G6350,S,32419134,139121,33.7115456,-84.3317964,33.7115456,-84.3317964,138,13,13089,DeKalb,DeKalb County,691893,Atlanta Regional Commission,173496,271.0870056,DEKALB
313,30316,13,121,13121,7417,4115,5212036,5212036,31110,15164,32569449,32428893,920581,437105,1383894532,1363977166,23.84,27.14,16,16.07,0.81,0.94,0.38,0.38,30316,B5,G6350,S,32419134,139121,33.7115456,-84.3317964,33.7115456,-84.3317964,90,13,13121,Fulton,Fulton County,920581,Atlanta Regional Commission,341906,534.2290039,FULTON
314,30317,13,89,13089,11941,6254,9187237,9090993,11970,6269,9197854,9101610,691893,304968,702254121,693033963,99.76,99.76,99.88,99.88,1.73,2.05,1.31,1.31,30317,B5,G6350,S,9083225,96243,33.747999,-84.3155858,33.747999,-84.3155858,138,13,13089,DeKalb,DeKalb County,691893,Atlanta Regional Commission,173496,271.0870056,DEKALB
315,30317,13,121,13121,29,15,10617,10617,11970,6269,9197854,9101610,920581,437105,1383894532,1363977166,0.24,0.24,0.12,0.12,0,0,0,0,30317,B5,G6350,S,9083225,96243,33.747999,-84.3155858,33.747999,-84.3155858,90,13,13121,Fulton,Fulton County,920581,Atlanta Regional Commission,341906,534.2290039,FULTON
316,30318,13,121,13121,49736,25475,53217192,52742175,49736,25475,53217192,52742175,920581,437105,1383894532,1363977166,100,100,100,100,5.4,5.83,3.85,3.87,30318,B5,G6350,S,52741699,475018,33.7923276,-84.447753,33.7923276,-84.447753,90,13,13121,Fulton,Fulton County,920581,Atlanta Regional Commission,341906,534.2290039,FULTON
317,30319,13,89,13089,32355,15776,22932957,22698002,38423,19500,27150292,26839643,691893,304968,702254121,693033963,84.21,80.9,84.47,84.57,4.68,5.17,3.27,3.28,30319,B5,G6350,S,26887691,312718,33.8759542,-84.334763,33.8759542,-84.334763,138,13,13089,DeKalb,DeKalb County,691893,Atlanta Regional Commission,173496,271.0870056,DEKALB
318,30319,13,121,13121,6068,3724,4217335,4141641,38423,19500,27150292,26839643,920581,437105,1383894532,1363977166,15.79,19.1,15.53,15.43,0.66,0.85,0.3,0.3,30319,B5,G6350,S,26887691,312718,33.8759542,-84.334763,33.8759542,-84.334763,90,13,13121,Fulton,Fulton County,920581,Atlanta Regional Commission,341906,534.2290039,FULTON
319,30322,13,89,13089,2023,0,1070187,1068100,2023,0,1070187,1068100,691893,304968,702254121,693033963,100,0,100,100,0.29,0,0.15,0.15,30322,B5,G6350,S,1118435,2087,33.793594,-84.3261277,33.793594,-84.3261277,138,13,13089,DeKalb,DeKalb County,691893,Atlanta Regional Commission,173496,271.0870056,DEKALB
320,30324,13,89,13089,4362,2675,3372293,3372293,24267,15645,13743321,13628133,691893,304968,702254121,693033963,17.98,17.1,24.54,24.75,0.63,0.88,0.48,0.49,30324,B5,G6350,S,13627203,114831,33.8184052,-84.3581748,33.8184052,-84.3581748,138,13,13089,DeKalb,DeKalb County,691893,Atlanta Regional Commission,173496,271.0870056,DEKALB
321,30324,13,121,13121,19905,12970,10371028,10255840,24267,15645,13743321,13628133,920581,437105,1383894532,1363977166,82.02,82.9,75.46,75.25,2.16,2.97,0.75,0.75,30324,B5,G6350,S,13627203,114831,33.8184052,-84.3581748,33.8184052,-84.3581748,90,13,13121,Fulton,Fulton County,920581,Atlanta Regional Commission,341906,534.2290039,FULTON
322,30326,13,121,13121,4802,3928,1791714,1791714,4802,3928,1791714,1791714,920581,437105,1383894532,1363977166,100,100,100,100,0.52,0.9,0.13,0.13,30326,B5,G6350,S,1791714,0,33.849518,-84.3639709,33.849518,-84.3639709,90,13,13121,Fulton,Fulton County,920581,Atlanta Regional Commission,341906,534.2290039,FULTON
323,30327,13,121,13121,22208,9929,44241468,43484137,22208,9929,44241468,43484137,920581,437105,1383894532,1363977166,100,100,100,100,2.41,2.27,3.2,3.19,30327,B5,G6350,S,43485978,755137,33.8696938,-84.4172998,33.8696938,-84.4172998,90,13,13121,Fulton,Fulton County,920581,Atlanta Regional Commission,341906,534.2290039,FULTON
324,30328,13,121,13121,30348,16017,34016111,33429785,30348,16017,34016111,33429785,920581,437105,1383894532,1363977166,100,100,100,100,3.3,3.66,2.46,2.45,30328,B5,G6350,S,33473555,552119,33.9325384,-84.3859466,33.9325384,-84.3859466,90,13,13121,Fulton,Fulton County,920581,Atlanta Regional Commission,341906,534.2290039,FULTON
325,30329,13,89,13089,28539,13149,14146997,14012097,28539,13149,14146997,14012097,691893,304968,702254121,693033963,100,100,100,100,4.12,4.31,2.01,2.02,30329,B5,G6350,S,14006669,135249,33.827487,-84.3230135,33.827487,-84.3230135,138,13,13089,DeKalb,DeKalb County,691893,Atlanta Regional Commission,173496,271.0870056,DEKALB
326,30331,13,121,13121,54094,25100,97514524,95884250,54094,25100,97514524,95884250,920581,437105,1383894532,1363977166,100,100,100,100,5.88,5.74,7.05,7.03,30331,B5,G6350,S,95832825,1628515,33.7074546,-84.5441489,33.7074546,-84.5441489,90,13,13121,Fulton,Fulton County,920581,Atlanta Regional Commission,341906,534.2290039,FULTON
327,30332,13,121,13121,2970,0,218051,218051,2970,0,218051,218051,920581,437105,1383894532,1363977166,100,0,100,100,0.32,0,0.02,0.02,30332,B5,G6350,S,218051,0,33.7782711,-84.4045367,33.7782711,-84.4045367,90,13,13121,Fulton,Fulton County,920581,Atlanta Regional Commission,341906,534.2290039,FULTON
328,30334,13,121,13121,1,0,126610,126610,1,0,126610,126610,920581,437105,1383894532,1363977166,100,0,100,100,0,0,0.01,0.01,30334,B5,G6350,S,126610,0,33.7488549,-84.3872428,33.7488549,-84.3872428,90,13,13121,Fulton,Fulton County,920581,Atlanta Regional Commission,341906,534.2290039,FULTON
329,30336,13,121,13121,971,460,27556035,26971197,971,460,27556035,26971197,920581,437105,1383894532,1363977166,100,100,100,100,0.11,0.11,1.99,1.98,30336,B5,G6350,S,27021176,577929,33.738375,-84.5676,33.738375,-84.5676,90,13,13121,Fulton,Fulton County,920581,Atlanta Regional Commission,341906,534.2290039,FULTON
330,30337,13,63,13063,0,0,14774789,14772110,11505,6225,31267994,31231737,259424,104705,373816856,366664243,0,0,47.25,47.3,0,0,3.95,4.03,30337,B5,G6350,S,31223917,36255,33.6401468,-84.4500807,33.6401468,-84.4500807,33,13,13063,Clayton,Clayton County,259424,Atlanta Regional Commission,92354.10156,144.3029938,CLAYTON
331,30337,13,121,13121,11505,6225,16493205,16459627,11505,6225,31267994,31231737,920581,437105,1383894532,1363977166,100,100,52.75,52.7,1.25,1.42,1.19,1.21,30337,B5,G6350,S,31223917,36255,33.6401468,-84.4500807,33.6401468,-84.4500807,90,13,13121,Fulton,Fulton County,920581,Atlanta Regional Commission,341906,534.2290039,FULTON
332,30338,13,89,13089,33366,15118,25437235,25212053,33617,15262,25652155,25426973,691893,304968,702254121,693033963,99.25,99.06,99.16,99.15,4.82,4.96,3.62,3.64,30338,B5,G6350,S,25427729,225180,33.9462178,-84.3181187,33.9462178,-84.3181187,138,13,13089,DeKalb,DeKalb County,691893,Atlanta Regional Commission,173496,271.0870056,DEKALB
333,30338,13,121,13121,251,144,214920,214920,33617,15262,25652155,25426973,920581,437105,1383894532,1363977166,0.75,0.94,0.84,0.85,0.03,0.03,0.02,0.02,30338,B5,G6350,S,25427729,225180,33.9462178,-84.3181187,33.9462178,-84.3181187,90,13,13121,Fulton,Fulton County,920581,Atlanta Regional Commission,341906,534.2290039,FULTON
334,30339,13,67,13067,18050,11547,19356559,18475902,18304,12022,22253601,21254578,688078,286490,892296837,879428364,98.61,96.05,86.98,86.93,2.62,4.03,2.17,2.1,30339,B5,G6350,S,21255114,999447,33.8761735,-84.4623574,33.8761735,-84.4623574,24,13,13067,Cobb,Cobb County,688078,Atlanta Regional Commission,220455,344.4599915,COBB
335,30339,13,121,13121,254,475,2897042,2778676,18304,12022,22253601,21254578,920581,437105,1383894532,1363977166,1.39,3.95,13.02,13.07,0.03,0.11,0.21,0.2,30339,B5,G6350,S,21255114,999447,33.8761735,-84.4623574,33.8761735,-84.4623574,90,13,13121,Fulton,Fulton County,920581,Atlanta Regional Commission,341906,534.2290039,FULTON
336,30340,13,89,13089,24962,9874,17788706,17772838,29394,11419,22087045,22045569,691893,304968,702254121,693033963,84.92,86.47,80.54,80.62,3.61,3.24,2.53,2.56,30340,B5,G6350,S,22053916,41474,33.8978731,-84.252804,33.8978731,-84.252804,138,13,13089,DeKalb,DeKalb County,691893,Atlanta Regional Commission,173496,271.0870056,DEKALB
337,30340,13,135,13135,4432,1545,4298339,4272731,29394,11419,22087045,22045569,805321,291547,1131242872,1114687261,15.08,13.53,19.46,19.38,0.55,0.53,0.38,0.38,30340,B5,G6350,S,22053916,41474,33.8978731,-84.252804,33.8978731,-84.252804,72,13,13135,Gwinnett,Gwinnett County,805321,Atlanta Regional Commission,279481,436.6889954,GWINNETT
338,30341,13,89,13089,31793,14015,26381442,26345053,31793,14015,26381442,26345053,691893,304968,702254121,693033963,100,100,100,100,4.6,4.6,3.76,3.8,30341,B5,G6350,S,26285193,36389,33.8885048,-84.2895322,33.8885048,-84.2895322,138,13,13089,DeKalb,DeKalb County,691893,Atlanta Regional Commission,173496,271.0870056,DEKALB
339,30342,13,121,13121,29879,13798,23342564,23157587,29879,13798,23342564,23157587,920581,437105,1383894532,1363977166,100,100,100,100,3.25,3.16,1.69,1.7,30342,B5,G6350,S,23158048,179991,33.8821793,-84.3752893,33.8821793,-84.3752893,90,13,13121,Fulton,Fulton County,920581,Atlanta Regional Commission,341906,534.2290039,FULTON
340,30344,13,121,13121,31776,15991,31362927,31322888,31776,15991,31362927,31322888,920581,437105,1383894532,1363977166,100,100,100,100,3.45,3.66,2.27,2.3,30344,B5,G6350,S,31344284,40039,33.6763615,-84.4607935,33.6763615,-84.4607935,90,13,13121,Fulton,Fulton County,920581,Atlanta Regional Commission,341906,534.2290039,FULTON
341,30345,13,89,13089,23129,10492,18648261,18432938,23129,10492,18648261,18432938,691893,304968,702254121,693033963,100,100,100,100,3.34,3.44,2.66,2.66,30345,B5,G6350,S,18434172,215322,33.8516517,-84.2836852,33.8516517,-84.2836852,138,13,13089,DeKalb,DeKalb County,691893,Atlanta Regional Commission,173496,271.0870056,DEKALB
342,30346,13,89,13089,4696,3377,2607497,2607497,4696,3377,2607497,2607497,691893,304968,702254121,693033963,100,100,100,100,0.68,1.11,0.37,0.38,30346,B5,G6350,S,2606619,0,33.9242518,-84.3388553,33.9242518,-84.3388553,138,13,13089,DeKalb,DeKalb County,691893,Atlanta Regional Commission,173496,271.0870056,DEKALB
343,30349,13,63,13063,18251,9418,17317887,17127101,67602,30002,119674592,118896456,259424,104705,373816856,366664243,27,31.39,14.47,14.41,7.04,8.99,4.63,4.67,30349,B5,G6350,S,118945372,730025,33.6224877,-84.5239076,33.6224877,-84.5239076,33,13,13063,Clayton,Clayton County,259424,Atlanta Regional Commission,92354.10156,144.3029938,CLAYTON
344,30349,13,121,13121,49351,20584,102356705,101769355,67602,30002,119674592,118896456,920581,437105,1383894532,1363977166,73,68.61,85.53,85.59,5.36,4.71,7.4,7.46,30349,B5,G6350,S,118945372,730025,33.6224877,-84.5239076,33.6224877,-84.5239076,90,13,13121,Fulton,Fulton County,920581,Atlanta Regional Commission,341906,534.2290039,FULTON
345,30350,13,89,13089,101,47,131424,131424,34740,17631,34313563,32437664,691893,304968,702254121,693033963,0.29,0.27,0.38,0.41,0.01,0.02,0.02,0.02,30350,B5,G6350,S,32420612,1875858,33.9802542,-84.3300162,33.9802542,-84.3300162,138,13,13089,DeKalb,DeKalb County,691893,Atlanta Regional Commission,173496,271.0870056,DEKALB
346,30350,13,121,13121,34639,17584,34182139,32306240,34740,17631,34313563,32437664,920581,437105,1383894532,1363977166,99.71,99.73,99.62,99.59,3.76,4.02,2.47,2.37,30350,B5,G6350,S,32420612,1875858,33.9802542,-84.3300162,33.9802542,-84.3300162,90,13,13121,Fulton,Fulton County,920581,Atlanta Regional Commission,341906,534.2290039,FULTON
347,30354,13,63,13063,13,1,3239702,3239702,14857,6855,27900508,27838448,259424,104705,373816856,366664243,0.09,0.01,11.61,11.64,0.01,0,0.87,0.88,30354,B5,G6350,S,27841720,62060,33.6614982,-84.3868951,33.6614982,-84.3868951,33,13,13063,Clayton,Clayton County,259424,Atlanta Regional Commission,92354.10156,144.3029938,CLAYTON
348,30354,13,121,13121,14844,6854,24660806,24598746,14857,6855,27900508,27838448,920581,437105,1383894532,1363977166,99.91,99.99,88.39,88.36,1.61,1.57,1.78,1.8,30354,B5,G6350,S,27841720,62060,33.6614982,-84.3868951,33.6614982,-84.3868951,90,13,13121,Fulton,Fulton County,920581,Atlanta Regional Commission,341906,534.2290039,FULTON
349,30360,13,89,13089,12172,4744,10637945,10267191,14536,5640,15481282,15082723,691893,304968,702254121,693033963,83.74,84.11,68.71,68.07,1.76,1.56,1.51,1.48,30360,B5,G6350,S,15114000,398559,33.9337879,-84.2726586,33.9337879,-84.2726586,138,13,13089,DeKalb,DeKalb County,691893,Atlanta Regional Commission,173496,271.0870056,DEKALB
350,30360,13,135,13135,2364,896,4843337,4815532,14536,5640,15481282,15082723,805321,291547,1131242872,1114687261,16.26,15.89,31.29,31.93,0.29,0.31,0.43,0.43,30360,B5,G6350,S,15114000,398559,33.9337879,-84.2726586,33.9337879,-84.2726586,72,13,13135,Gwinnett,Gwinnett County,805321,Atlanta Regional Commission,279481,436.6889954,GWINNETT
351,30363,13,121,13121,2680,2675,827337,815736,2680,2675,827337,815736,920581,437105,1383894532,1363977166,100,100,100,100,0.29,0.61,0.06,0.06,30363,B5,G6350,S,816015,11601,33.7910038,-84.3989775,33.7910038,-84.3989775,90,13,13121,Fulton,Fulton County,920581,Atlanta Regional Commission,341906,534.2290039,FULTON
352,30401,13,107,13107,13500,5853,662659664,654795210,13500,5853,662659664,654795210,22598,9968,1787562254,1762755669,100,100,100,100,59.74,58.72,37.07,37.15,30401,B5,G6350,S,654875915,7859968,32.5996169,-82.3525755,32.5996169,-82.3525755,29,13,13107,Emanuel,Emanuel County,22598,Heart of Georgia Altamaha,441961,690.5650024,EMANUEL
353,30410,13,209,13209,2168,807,174085402,173075067,2168,807,174085402,173075067,9123,3921,633751560,620362830,100,100,100,100,23.76,20.58,27.47,27.9,30410,B5,G6350,S,173145945,1010095,32.1885888,-82.5134704,32.1885888,-82.5134704,148,13,13209,Montgomery,Montgomery County,9123,Heart of Georgia Altamaha,156663,244.7859955,MONTGOMERY
354,30411,13,175,13175,228,132,82963871,82478682,4371,1206,396393472,392263635,48434,21368,2119828490,2090886200,5.22,10.95,20.93,21.03,0.47,0.62,3.91,3.94,30411,B5,G6350,S,392263642,4129792,32.128124,-82.7943797,32.128124,-82.7943797,87,13,13175,Laurens,Laurens County,48434,Heart of Georgia Altamaha,523893,818.5819702,LAURENS
355,30411,13,271,13271,0,2,10967496,10791354,4371,1206,396393472,392263635,16500,7297,1149977507,1132610545,0,0.17,2.77,2.75,0,0.03,0.95,0.95,30411,B5,G6350,S,392263642,4129792,32.128124,-82.7943797,32.128124,-82.7943797,102,13,13271,Telfair,Telfair County,16500,Heart of Georgia Altamaha,284203,444.0669861,TELFAIR
356,30411,13,309,13309,4143,1072,302462105,298993599,4371,1206,396393472,392263635,7421,2625,777691389,765301286,94.78,88.89,76.3,76.22,55.83,40.84,38.89,39.07,30411,B5,G6350,S,392263642,4129792,32.128124,-82.7943797,32.128124,-82.7943797,125,13,13309,Wheeler,Wheeler County,7421,Heart of Georgia Altamaha,192221,300.3450012,WHEELER
357,30412,13,209,13209,80,40,3997548,3957266,80,40,3997548,3957266,9123,3921,633751560,620362830,100,100,100,100,0.88,1.02,0.63,0.64,30412,B5,G6350,S,3970863,40282,32.0789225,-82.4907917,32.0789225,-82.4907917,148,13,13209,Montgomery,Montgomery County,9123,Heart of Georgia Altamaha,156663,244.7859955,MONTGOMERY
358,30413,13,163,13163,1186,551,187284895,185802974,1575,770,322050993,319812258,16930,7298,1371831156,1363589314,75.3,71.56,58.15,58.1,7.01,7.55,13.65,13.63,30413,B5,G6350,S,319812246,2238725,32.8889798,-82.510648,32.8889798,-82.510648,7,13,13163,Jefferson,Jefferson County,16930,Central Savannah River Area,339141,529.90802,JEFFERSON
359,30413,13,167,13167,94,55,34275211,33992503,1575,770,322050993,319812258,9980,4120,794071977,784793399,5.97,7.14,10.64,10.63,0.94,1.33,4.32,4.33,30413,B5,G6350,S,319812246,2238725,32.8889798,-82.510648,32.8889798,-82.510648,54,13,13167,Johnson,Johnson County,9980,Heart of Georgia Altamaha,196277,306.6820068,JOHNSON
360,30413,13,303,13303,295,164,100490887,100016781,1575,770,322050993,319812258,21187,9047,1772472988,1757182927,18.73,21.3,31.2,31.27,1.39,1.81,5.67,5.69,30413,B5,G6350,S,319812246,2238725,32.8889798,-82.510648,32.8889798,-82.510648,104,13,13303,Washington,Washington County,21187,Central Savannah River Area,438077,684.4959717,WASHINGTON
361,30415,13,31,13031,6780,2725,421046354,416278970,6780,2725,421046354,416278970,70217,28794,1783531569,1742568254,100,100,100,100,9.66,9.46,23.61,23.89,30415,B5,G6350,S,416470914,4733803,32.3244845,-81.6034969,32.3244845,-81.6034969,112,13,13031,Bulloch,Bulloch County,70217,Coastal Regional Commission,441197,689.3709717,BULLOCH
362,30417,13,31,13031,13,5,363073,361054,11090,4763,457375056,447073456,70217,28794,1783531569,1742568254,0.12,0.1,0.08,0.08,0.02,0.02,0.02,0.02,30417,B5,G6350,S,447094545,10280544,32.170468,-81.9209916,32.170468,-81.9209916,112,13,13031,Bulloch,Bulloch County,70217,Coastal Regional Commission,441197,689.3709717,BULLOCH
363,30417,13,109,13109,10660,4526,401235445,392026583,11090,4763,457375056,447073456,11000,4664,483989980,473586453,96.12,95.02,87.73,87.69,96.91,97.04,82.9,82.78,30417,B5,G6350,S,447094545,10280544,32.170468,-81.9209916,32.170468,-81.9209916,38,13,13109,Evans,Evans County,11000,Heart of Georgia Altamaha,119709,187.0449982,EVANS
364,30417,13,267,13267,417,232,55776538,54685819,11090,4763,457375056,447073456,25520,9966,1264817535,1241648097,3.76,4.87,12.19,12.23,1.63,2.33,4.41,4.4,30417,B5,G6350,S,447094545,10280544,32.170468,-81.9209916,32.170468,-81.9209916,142,13,13267,Tattnall,Tattnall County,25520,Heart of Georgia Altamaha,312786,488.7279968,TATTNALL
365,30420,13,43,13043,185,100,20407960,19826702,1460,783,100287635,98133230,10998,4761,644539101,629480666,12.67,12.77,20.35,20.2,1.68,2.1,3.17,3.15,30420,B5,G6350,S,98133680,2153970,32.2884219,-82.1527364,32.2884219,-82.1527364,91,13,13043,Candler,Candler County,10998,Heart of Georgia Altamaha,159389,249.0449982,CANDLER
366,30420,13,267,13267,1275,683,79879675,78306528,1460,783,100287635,98133230,25520,9966,1264817535,1241648097,87.33,87.23,79.65,79.8,5,6.85,6.32,6.31,30420,B5,G6350,S,98133680,2153970,32.2884219,-82.1527364,32.2884219,-82.1527364,142,13,13267,Tattnall,Tattnall County,25520,Heart of Georgia Altamaha,312786,488.7279968,TATTNALL
367,30421,13,267,13267,3381,1746,265273871,261721298,3381,1746,265273871,261721298,25520,9966,1264817535,1241648097,100,100,100,100,13.25,17.52,20.97,21.08,30421,B5,G6350,S,261721382,3552503,32.1795992,-82.1075665,32.1795992,-82.1075665,142,13,13267,Tattnall,Tattnall County,25520,Heart of Georgia Altamaha,312786,488.7279968,TATTNALL
368,30423,13,109,13109,120,63,2067418,1944008,120,63,2067418,1944008,11000,4664,483989980,473586453,100,100,100,100,1.09,1.35,0.43,0.41,30423,B5,G6350,S,1944023,123405,32.148806,-81.8306408,32.148806,-81.8306408,38,13,13109,Evans,Evans County,11000,Heart of Georgia Altamaha,119709,187.0449982,EVANS
369,30425,13,31,13031,210,98,28965893,28492943,1198,593,188347024,185352388,70217,28794,1783531569,1742568254,17.53,16.53,15.38,15.37,0.3,0.34,1.62,1.64,30425,B5,G6350,S,185351552,2994641,32.6820223,-82.0945718,32.6820223,-82.0945718,112,13,13031,Bulloch,Bulloch County,70217,Coastal Regional Commission,441197,689.3709717,BULLOCH
