zip,latitude,longitude,StateAbbrev,County,PropertyCrime,ViolentCrime
36728,32.161399,-87.476215,AL,Marengo,211,52
36732,32.429314,-87.914179,AL,Marengo,211,52
36736,32.060282,-87.776198,AL,Marengo,211,52
36738,32.42097,-87.624965,AL,Marengo,211,52
36742,32.467872,-87.729452,AL,Marengo,211,52
36748,32.267275,-87.780901,AL,Marengo,211,52
36751,31.824299,-87.545748,AL,Marengo,211,52
36754,32.154057,-87.700902,AL,Marengo,211,52
36763,32.276807,-87.980902,AL,Marengo,211,52
36769,32.007856,-87.547444,AL,Marengo,211,52
36773,32.258944,-87.357531,AL,Marengo,211,52
36782,32.116133,-87.912973,AL,Marengo,211,52
36783,32.24778,-87.597839,AL,Marengo,211,52
36784,31.926927,-87.787887,AL,Marengo,211,52
36786,32.431068,-87.482163,AL,Marengo,211,52
36904,32.100714,-88.260849,AL,Marengo,211,52
35543,34.211155,-87.758435,AL,Marion,153,19
35548,34.056419,-87.750485,AL,Marion,153,19
35552,34.072278,-88.142203,AL,Marion,153,19
35554,33.885727,-87.671678,AL,Marion,153,19
35563,33.977608,-87.903722,AL,Marion,153,19
35564,34.258833,-87.84526,AL,Marion,153,19
35565,34.23696,-87.563402,AL,Marion,153,19
35570,34.163756,-87.993159,AL,Marion,153,19
35571,34.368708,-87.944108,AL,Marion,153,19
35581,34.359912,-87.713097,AL,Marion,153,19
35593,34.339101,-88.095624,AL,Marion,153,19
35594,33.932693,-87.774369,AL,Marion,153,19
35016,34.32387,-86.502006,AL,Marshall,511,102
35031,34.097505,-86.555035,AL,Marshall,511,102
35087,34.306453,-86.584296,AL,Marshall,511,102
35175,34.435679,-86.511374,AL,Marshall,511,102
35747,34.494944,-86.298989,AL,Marshall,511,102
35754,34.525492,-86.604467,AL,Marshall,511,102
35755,34.488768,-86.150101,AL,Marshall,511,102
35760,34.543906,-86.383856,AL,Marshall,511,102
35769,34.597984,-86.104809,AL,Marshall,511,102
35776,34.659404,-86.239414,AL,Marshall,511,102
35950,34.24975,-86.261098,AL,Marshall,511,102
35951,34.339098,-86.162297,AL,Marshall,511,102
35952,34.052385,-86.310738,AL,Marshall,511,102
35956,34.146146,-86.146749,AL,Marshall,511,102
35957,34.196159,-86.196898,AL,Marshall,511,102
35962,34.303881,-86.036441,AL,Marshall,511,102
35975,34.436463,-86.060368,AL,Marshall,511,102
35976,34.345767,-86.330025,AL,Marshall,511,102
35980,34.172088,-86.389617,AL,Marshall,511,102
36505,30.94195,-88.015792,AL,Mobile,2375,136
36509,30.392971,-88.270293,AL,Mobile,2375,136
36512,30.996465,-88.015179,AL,Mobile,2375,136
36521,30.964986,-88.17733,AL,Mobile,2375,136
36522,31.090945,-88.275355,AL,Mobile,2375,136
36523,30.370798,-88.190791,AL,Mobile,2375,136
36525,30.890103,-88.018704,AL,Mobile,2375,136
36528,30.2355,-88.236219,AL,Mobile,2375,136
36541,30.489535,-88.344106,AL,Mobile,2375,136
36544,30.479701,-88.230089,AL,Mobile,2375,136
36560,31.097767,-88.040068,AL,Mobile,2375,136
36568,30.511926,-88.27264,AL,Mobile,2375,136
36571,30.854575,-88.109907,AL,Mobile,2375,136
36572,30.857722,-88.061419,AL,Mobile,2375,136
36575,30.769164,-88.273387,AL,Mobile,2375,136
36582,30.509877,-88.173001,AL,Mobile,2375,136
36587,30.844238,-88.351243,AL,Mobile,2375,136
36590,30.531802,-88.174421,AL,Mobile,2375,136
36602,30.693326,-88.045544,AL,Mobile,2375,136
36603,30.658897,-88.060123,AL,Mobile,2375,136
36604,30.682233,-88.068146,AL,Mobile,2375,136
36605,30.604547,-88.087824,AL,Mobile,2375,136
36606,30.668786,-88.105874,AL,Mobile,2375,136
36607,30.698561,-88.10575,AL,Mobile,2375,136
36608,30.681503,-88.300213,AL,Mobile,2375,136
36609,30.660248,-88.163479,AL,Mobile,2375,136
36610,30.736246,-88.073507,AL,Mobile,2375,136
36611,30.769623,-88.080073,AL,Mobile,2375,136
36612,30.752882,-88.113135,AL,Mobile,2375,136
36613,30.809841,-88.187451,AL,Mobile,2375,136
36615,30.630158,-88.069891,AL,Mobile,2375,136
36616,30.724504,-88.081588,AL,Mobile,2375,136
36617,30.716026,-88.095707,AL,Mobile,2375,136
36618,30.7369,-88.169796,AL,Mobile,2375,136
36619,30.596087,-88.196637,AL,Mobile,2375,136
36688,30.696156,-88.182094,AL,Mobile,2375,136
36693,30.62577,-88.149686,AL,Mobile,2375,136
36695,30.628385,-88.280303,AL,Mobile,2375,136
36033,31.671714,-86.770613,AL,Monroe,108,39
36401,31.480653,-86.940722,AL,Monroe,108,39
36425,31.76474,-87.195168,AL,Monroe,108,39
36439,31.419287,-87.345189,AL,Monroe,108,39
36444,31.676299,-87.440954,AL,Monroe,108,39
36445,31.444585,-87.453392,AL,Monroe,108,39
36460,31.518972,-87.304829,AL,Monroe,108,39
36470,31.515188,-87.565908,AL,Monroe,108,39
36471,31.616419,-87.248947,AL,Monroe,108,39
36475,31.387683,-87.219745,AL,Monroe,108,39
36480,31.325005,-87.599127,AL,Monroe,108,39
36481,31.771512,-87.382559,AL,Monroe,108,39
36482,31.639318,-87.6369,AL,Monroe,108,39
36502,31.147733,-87.494821,AL,Monroe,108,39
36726,31.960453,-87.299484,AL,Monroe,108,39
36751,31.824299,-87.545748,AL,Monroe,108,39
36768,31.912626,-87.019696,AL,Monroe,108,39
36013,32.284669,-85.985235,AL,Montgomery,389,115
36029,32.181872,-85.933154,AL,Montgomery,389,115
36036,31.97394,-86.161676,AL,Montgomery,389,115
36041,31.9138,-86.319978,AL,Montgomery,389,115
36043,32.201153,-86.420747,AL,Montgomery,389,115
36046,32.023613,-86.333407,AL,Montgomery,389,115
36047,32.075247,-86.517854,AL,Montgomery,389,115
36052,32.184093,-86.048285,AL,Montgomery,389,115
36054,32.481879,-86.366311,AL,Montgomery,389,115
36064,32.296635,-86.077885,AL,Montgomery,389,115
36069,32.094155,-86.149901,AL,Montgomery,389,115
36104,32.403274,-86.326915,AL,Montgomery,389,115
36105,32.209608,-86.288501,AL,Montgomery,389,115
36106,32.353431,-86.256963,AL,Montgomery,389,115
36107,32.383761,-86.279328,AL,Montgomery,389,115
36108,32.3391,-86.401107,AL,Montgomery,389,115
36109,32.388957,-86.242148,AL,Montgomery,389,115
36110,32.446582,-86.255772,AL,Montgomery,389,115
36111,32.336579,-86.271324,AL,Montgomery,389,115
36112,32.380829,-86.349143,AL,Montgomery,389,115
36113,32.380944,-86.363749,AL,Montgomery,389,115
36115,32.406757,-86.246705,AL,Montgomery,389,115
36116,32.269306,-86.201563,AL,Montgomery,389,115
36117,32.378696,-86.145018,AL,Montgomery,389,115
35016,34.32387,-86.502006,AL,Morgan,284,143
35019,34.302078,-86.634094,AL,Morgan,284,143
35058,34.228856,-86.737261,AL,Morgan,284,143
35087,34.306453,-86.584296,AL,Morgan,284,143
35175,34.435679,-86.511374,AL,Morgan,284,143
35179,34.273307,-86.96897,AL,Morgan,284,143
35601,34.606913,-87.013524,AL,Morgan,284,143
35603,34.535452,-86.971226,AL,Morgan,284,143
35619,34.382723,-87.152105,AL,Morgan,284,143
35621,34.348973,-86.729536,AL,Morgan,284,143
35622,34.34659,-86.898961,AL,Morgan,284,143
35640,34.440708,-86.943683,AL,Morgan,284,143
35670,34.455176,-86.729344,AL,Morgan,284,143
35673,34.576336,-87.137349,AL,Morgan,284,143
35754,34.525492,-86.604467,AL,Morgan,284,143
35775,34.542934,-86.705959,AL,Morgan,284,143
36005,31.888214,-85.7196,AL,Pike,88,19
36010,31.659784,-85.798444,AL,Pike,88,19
36034,31.621045,-86.111209,AL,Pike,88,19
36035,31.788705,-86.126215,AL,Pike,88,19
36049,31.768143,-86.277257,AL,Pike,88,19
36079,31.766709,-85.998035,AL,Pike,88,19
36081,31.903745,-85.898152,AL,Pike,88,19
36082,31.802761,-85.954635,AL,Pike,88,19
36258,33.477734,-85.717338,AL,Randolph,182,6
36263,33.466255,-85.359305,AL,Randolph,182,6
36264,33.596783,-85.551483,AL,Randolph,182,6
36266,33.349846,-85.734316,AL,Randolph,182,6
36274,33.172406,-85.363142,AL,Randolph,182,6
36276,33.132677,-85.570266,AL,Randolph,182,6
36278,33.332433,-85.523567,AL,Randolph,182,6
36280,33.376324,-85.388261,AL,Randolph,182,6
36027,31.82242,-85.378527,AL,Russell,351,45
36053,32.02924,-85.443571,AL,Russell,351,45
36804,32.533973,-85.347519,AL,Russell,351,45
36856,32.274493,-84.997828,AL,Russell,351,45
36858,32.328274,-85.330375,AL,Russell,351,45
36860,32.274537,-85.424439,AL,Russell,351,45
36867,32.496045,-85.023773,AL,Russell,351,45
36869,32.419698,-85.06456,AL,Russell,351,45
36870,32.482878,-85.120305,AL,Russell,351,45
36871,32.178708,-85.157233,AL,Russell,351,45
36874,32.564252,-85.198549,AL,Russell,351,45
36875,32.336837,-85.166552,AL,Russell,351,45
36877,32.573153,-85.101369,AL,Russell,351,45
35007,33.215623,-86.797656,AL,Shelby,690,98
35022,33.322849,-86.971458,AL,Shelby,690,98
35035,33.043682,-86.968442,AL,Shelby,690,98
35040,33.102967,-86.728894,AL,Shelby,690,98
35043,33.314842,-86.659872,AL,Shelby,690,98
35051,33.205032,-86.618915,AL,Shelby,690,98
35078,33.32442,-86.444966,AL,Shelby,690,98
35080,33.261378,-86.913298,AL,Shelby,690,98
35094,33.530066,-86.553303,AL,Shelby,690,98
35114,33.224414,-86.879318,AL,Shelby,690,98
35115,33.142473,-86.891528,AL,Shelby,690,98
35124,33.32183,-86.742197,AL,Shelby,690,98
35128,33.5524,-86.337819,AL,Shelby,690,98
35143,33.10034,-86.542811,AL,Shelby,690,98
35147,33.415884,-86.530992,AL,Shelby,690,98
35176,33.485382,-86.498033,AL,Shelby,690,98
35178,33.419769,-86.398435,AL,Shelby,690,98
35186,33.256733,-86.510291,AL,Shelby,690,98
35187,33.080534,-86.885794,AL,Shelby,690,98
35216,33.419246,-86.789433,AL,Shelby,690,98
35242,33.425247,-86.672084,AL,Shelby,690,98
35243,33.440918,-86.741508,AL,Shelby,690,98
35244,33.352918,-86.825333,AL,Shelby,690,98
35442,33.077211,-88.202696,AL,Sumter,60,15
35459,32.791636,-88.275851,AL,Sumter,60,15
35460,32.713161,-88.153712,AL,Sumter,60,15
35464,32.80613,-88.15459,AL,Sumter,60,15
35470,32.561974,-88.066347,AL,Sumter,60,15
35477,32.956143,-88.240989,AL,Sumter,60,15
36901,32.421636,-88.14733,AL,Sumter,60,15
36907,32.426393,-88.346701,AL,Sumter,60,15
36912,32.230412,-88.302607,AL,Sumter,60,15
36922,32.300344,-88.141975,AL,Sumter,60,15
36925,32.432254,-88.183591,AL,Sumter,60,15
35014,33.355851,-86.261678,AL,Talladega,720,96
35032,33.264859,-86.336417,AL,Talladega,720,96
35044,33.243975,-86.380759,AL,Talladega,720,96
35072,33.093506,-86.066929,AL,Talladega,720,96
35082,33.158024,-86.153863,AL,Talladega,720,96
35096,33.620336,-86.107668,AL,Talladega,720,96
35149,33.24987,-86.187275,AL,Talladega,720,96
35150,33.189306,-86.238384,AL,Talladega,720,96
35151,33.081343,-86.392208,AL,Talladega,720,96
35160,33.356665,-86.052308,AL,Talladega,720,96
36203,33.583049,-85.834485,AL,Talladega,720,96
36260,33.581761,-85.995486,AL,Talladega,720,96
36268,33.494805,-85.929469,AL,Talladega,720,96
35010,32.916719,-85.940589,AL,Tallapoosa,118,21
35072,33.093506,-86.066929,AL,Tallapoosa,118,21
35089,32.945782,-86.081832,AL,Tallapoosa,118,21
36078,32.546979,-85.942735,AL,Tallapoosa,118,21
36251,33.222279,-85.872376,AL,Tallapoosa,118,21
36255,33.168154,-85.73044,AL,Tallapoosa,118,21
36256,33.046308,-85.704818,AL,Tallapoosa,118,21
36276,33.132677,-85.570266,AL,Tallapoosa,118,21
36849,32.60242,-85.487341,AL,Tallapoosa,118,21
36850,32.786919,-85.655757,AL,Tallapoosa,118,21
36853,32.816523,-85.76722,AL,Tallapoosa,118,21
36861,32.890906,-85.850532,AL,Tallapoosa,118,21
36866,32.565305,-85.712082,AL,Tallapoosa,118,21
36879,32.727562,-85.558384,AL,Tallapoosa,118,21
35006,33.422751,-87.209751,AL,Tuscaloosa,1363,215
35111,33.284628,-87.094558,AL,Tuscaloosa,1363,215
35184,33.114345,-87.136714,AL,Tuscaloosa,1363,215
35188,33.180336,-87.163635,AL,Tuscaloosa,1363,215
35401,33.170238,-87.616169,AL,Tuscaloosa,1363,215
35404,33.215157,-87.483406,AL,Tuscaloosa,1363,215
35405,33.120235,-87.539532,AL,Tuscaloosa,1363,215
35406,33.338842,-87.467554,AL,Tuscaloosa,1363,215
35444,33.328718,-87.292882,AL,Tuscaloosa,1363,215
35446,33.207795,-87.751031,AL,Tuscaloosa,1363,215
35452,33.278292,-87.680633,AL,Tuscaloosa,1363,215
35453,33.163776,-87.389459,AL,Tuscaloosa,1363,215
35456,33.063694,-87.41475,AL,Tuscaloosa,1363,215
35457,33.304137,-87.773144,AL,Tuscaloosa,1363,215
35458,33.278508,-87.822203,AL,Tuscaloosa,1363,215
35463,33.064731,-87.682451,AL,Tuscaloosa,1363,215
35466,33.248527,-87.919484,AL,Tuscaloosa,1363,215
35469,32.973874,-87.781565,AL,Tuscaloosa,1363,215
35473,33.275344,-87.582897,AL,Tuscaloosa,1363,215
35474,32.940566,-87.5912,AL,Tuscaloosa,1363,215
35475,33.43438,-87.593996,AL,Tuscaloosa,1363,215
35476,33.227304,-87.590959,AL,Tuscaloosa,1363,215
35480,33.078038,-87.819226,AL,Tuscaloosa,1363,215
35490,33.218419,-87.238215,AL,Tuscaloosa,1363,215
35546,33.619425,-87.542714,AL,Tuscaloosa,1363,215
35555,33.658512,-87.815637,AL,Tuscaloosa,1363,215
35574,33.567578,-87.949993,AL,Tuscaloosa,1363,215
35579,33.636267,-87.360324,AL,Tuscaloosa,1363,215
35006,33.422751,-87.209751,AL,Walker,587,84
35033,33.926475,-87.031801,AL,Walker,587,84
35062,33.72492,-87.010252,AL,Walker,587,84
35063,33.818224,-87.020631,AL,Walker,587,84
35130,33.633156,-87.136688,AL,Walker,587,84
35148,33.755959,-87.045787,AL,Walker,587,84
35501,33.81891,-87.292749,AL,Walker,587,84
35503,33.936688,-87.305301,AL,Walker,587,84
35504,33.894135,-87.170812,AL,Walker,587,84
35546,33.619425,-87.542714,AL,Walker,587,84
35549,33.851343,-87.544905,AL,Walker,587,84
35550,33.745429,-87.160466,AL,Walker,587,84
35554,33.885727,-87.671678,AL,Walker,587,84
35578,33.980483,-87.466391,AL,Walker,587,84
35579,33.636267,-87.360324,AL,Walker,587,84
35580,33.673271,-87.255567,AL,Walker,587,84
35584,33.819268,-87.087923,AL,Walker,587,84
35587,33.795541,-87.456888,AL,Walker,587,84
36030,31.870914,-86.87622,AL,Wilcox,123,46
36435,31.869587,-87.451701,AL,Wilcox,123,46
36720,32.158196,-87.344594,AL,Wilcox,123,46
36722,32.094921,-87.571497,AL,Wilcox,123,46
36723,32.05363,-87.274538,AL,Wilcox,123,46
36726,31.960453,-87.299484,AL,Wilcox,123,46
36728,32.161399,-87.476215,AL,Wilcox,123,46
36751,31.824299,-87.545748,AL,Wilcox,123,46
36753,31.807348,-87.076533,AL,Wilcox,123,46
36761,32.106169,-86.978039,AL,Wilcox,123,46
36766,31.955121,-87.086691,AL,Wilcox,123,46
36768,31.912626,-87.019696,AL,Wilcox,123,46
36769,32.007856,-87.547444,AL,Wilcox,123,46
36783,32.24778,-87.597839,AL,Wilcox,123,46
36784,31.926927,-87.787887,AL,Wilcox,123,46
35053,34.054155,-87.073701,AL,Winston,83,19
35057,33.969944,-86.944303,AL,Winston,83,19
35098,34.121193,-87.046809,AL,Winston,83,19
35179,34.273307,-86.96897,AL,Winston,83,19
35503,33.936688,-87.305301,AL,Winston,83,19
35540,34.234693,-87.20972,AL,Winston,83,19
35541,34.081325,-87.174349,AL,Winston,83,19
35553,34.126879,-87.383136,AL,Winston,83,19
35565,34.23696,-87.563402,AL,Winston,83,19
35572,34.201272,-87.28258,AL,Winston,83,19
35575,34.036179,-87.588153,AL,Winston,83,19
35577,34.102378,-87.620057,AL,Winston,83,19
35578,33.980483,-87.466391,AL,Winston,83,19
85602,32.167495,-110.411875,AZ,Cochise,616,189
85603,31.432669,-109.919056,AZ,Cochise,616,189
85605,32.302813,-109.481523,AZ,Cochise,616,189
85606,32.042554,-109.898983,AZ,Cochise,616,189
85607,31.520569,-109.379423,AZ,Cochise,616,189
85608,31.45693,-109.580927,AZ,Cochise,616,189
85609,32.069297,-110.096907,AZ,Cochise,616,189
85610,31.727865,-109.733549,AZ,Cochise,616,189
85611,31.665168,-110.510286,AZ,Cochise,616,189
85613,31.567824,-110.376817,AZ,Cochise,616,189
85615,31.402633,-110.211724,AZ,Cochise,616,189
85616,31.701994,-110.322654,AZ,Cochise,616,189
85617,31.519624,-109.708593,AZ,Cochise,616,189
85620,31.337282,-109.941325,AZ,Cochise,616,189
85624,31.504971,-110.692999,AZ,Cochise,616,189
85625,31.88707,-109.614806,AZ,Cochise,616,189
85626,31.35781,-109.566679,AZ,Cochise,616,189
85627,32.007788,-110.235535,AZ,Cochise,616,189
85630,31.886572,-110.181047,AZ,Cochise,616,189
85632,32.093587,-109.133232,AZ,Cochise,616,189
85635,31.571011,-110.170235,AZ,Cochise,616,189
85638,31.716172,-110.051604,AZ,Cochise,616,189
85643,32.407245,-109.96549,AZ,Cochise,616,189
85650,31.500707,-110.201835,AZ,Cochise,616,189
85928,34.545363,-110.551182,AZ,Coconino,422,105
85931,34.385061,-110.946766,AZ,Coconino,422,105
86001,35.287661,-111.639303,AZ,Coconino,422,105
86003,35.189708,-111.224015,AZ,Coconino,422,105
86004,35.380939,-111.373463,AZ,Coconino,422,105
86011,35.180066,-111.655032,AZ,Coconino,422,105
86015,35.231565,-111.84021,AZ,Coconino,422,105
86016,35.752462,-111.641148,AZ,Coconino,422,105
86017,34.889056,-111.626153,AZ,Coconino,422,105
86018,35.233612,-112.065647,AZ,Coconino,422,105
86020,35.992798,-111.497817,AZ,Coconino,422,105
86022,36.930336,-113.033825,AZ,Coconino,422,105
86023,36.033131,-112.022616,AZ,Coconino,422,105
86024,34.668857,-111.312066,AZ,Coconino,422,105
86035,35.456716,-110.944183,AZ,Coconino,422,105
86036,36.788898,-111.815496,AZ,Coconino,422,105
86038,34.984363,-111.429984,AZ,Coconino,422,105
86040,36.705496,-111.427538,AZ,Coconino,422,105
86044,36.693191,-110.810271,AZ,Coconino,422,105
86045,36.096446,-111.116416,AZ,Coconino,422,105
86046,35.416241,-112.126589,AZ,Coconino,422,105
86047,35.113436,-110.671248,AZ,Coconino,422,105
86052,36.438674,-112.576782,AZ,Coconino,422,105
86053,36.735052,-111.055195,AZ,Coconino,422,105
86336,34.909886,-111.867252,AZ,Coconino,422,105
86435,36.044172,-112.90389,AZ,Coconino,422,105
85530,33.086348,-110.26669,AZ,Graham,130,8
85531,32.884109,-109.790074,AZ,Graham,130,8
85535,32.98647,-109.912689,AZ,Graham,130,8
85536,33.120651,-110.015939,AZ,Graham,130,8
85543,32.978573,-109.989395,AZ,Graham,130,8
85546,32.627301,-109.430713,AZ,Graham,130,8
85550,33.579645,-110.452417,AZ,Graham,130,8
85551,32.724329,-109.588476,AZ,Graham,130,8
85552,32.820305,-109.770578,AZ,Graham,130,8
85643,32.407245,-109.96549,AZ,Graham,130,8
85533,33.353944,-109.405783,AZ,Greenlee,51,1
85534,32.753782,-109.141655,AZ,Greenlee,51,1
85540,33.00289,-109.381548,AZ,Greenlee,51,1
85922,33.510722,-109.129127,AZ,Greenlee,51,1
85003,33.450662,-112.078353,AZ,Maricopa,5411,1389
85004,33.451567,-112.069886,AZ,Maricopa,5411,1389
85006,33.465234,-112.048771,AZ,Maricopa,5411,1389
85007,33.447614,-112.090883,AZ,Maricopa,5411,1389
85008,33.462954,-111.985178,AZ,Maricopa,5411,1389
85009,33.443097,-112.128136,AZ,Maricopa,5411,1389
85012,33.507577,-112.070981,AZ,Maricopa,5411,1389
85013,33.511113,-112.084731,AZ,Maricopa,5411,1389
85014,33.507223,-112.05769,AZ,Maricopa,5411,1389
85015,33.508664,-112.102018,AZ,Maricopa,5411,1389
85016,33.51339,-112.029228,AZ,Maricopa,5411,1389
85017,33.508782,-112.123068,AZ,Maricopa,5411,1389
85018,33.505956,-111.985386,AZ,Maricopa,5411,1389
85019,33.508109,-112.14492,AZ,Maricopa,5411,1389
85020,33.567351,-112.053591,AZ,Maricopa,5411,1389
85021,33.559421,-112.092875,AZ,Maricopa,5411,1389
85022,33.62724,-112.048414,AZ,Maricopa,5411,1389
85023,33.634118,-112.093163,AZ,Maricopa,5411,1389
85024,33.736104,-112.029599,AZ,Maricopa,5411,1389
85027,33.679761,-112.092529,AZ,Maricopa,5411,1389
85028,33.57574,-112.008409,AZ,Maricopa,5411,1389
85029,33.594738,-112.109861,AZ,Maricopa,5411,1389
85031,33.493971,-112.166926,AZ,Maricopa,5411,1389
85032,33.62592,-112.002503,AZ,Maricopa,5411,1389
85033,33.492969,-112.209757,AZ,Maricopa,5411,1389
85034,33.429662,-112.014156,AZ,Maricopa,5411,1389
85035,33.471453,-112.194719,AZ,Maricopa,5411,1389
85037,33.486707,-112.268258,AZ,Maricopa,5411,1389
85040,33.406479,-112.025469,AZ,Maricopa,5411,1389
85041,33.38593,-112.110307,AZ,Maricopa,5411,1389
85042,33.369197,-112.04351,AZ,Maricopa,5411,1389
85043,33.431905,-112.196998,AZ,Maricopa,5411,1389
85044,33.346798,-112.01547,AZ,Maricopa,5411,1389
85045,33.298893,-112.105877,AZ,Maricopa,5411,1389
85048,33.312552,-112.057185,AZ,Maricopa,5411,1389
85050,33.68636,-111.996302,AZ,Maricopa,5411,1389
85051,33.558759,-112.132498,AZ,Maricopa,5411,1389
85053,33.629923,-112.13161,AZ,Maricopa,5411,1389
85054,33.678536,-111.941095,AZ,Maricopa,5411,1389
85083,33.724569,-112.158549,AZ,Maricopa,5411,1389
85085,33.752654,-112.090136,AZ,Maricopa,5411,1389
85086,33.816137,-112.119971,AZ,Maricopa,5411,1389
85087,33.924598,-112.126882,AZ,Maricopa,5411,1389
85119,33.409676,-111.501961,AZ,Maricopa,5411,1389
85120,33.402386,-111.567878,AZ,Maricopa,5411,1389
85121,33.144406,-111.922207,AZ,Maricopa,5411,1389
85139,32.978077,-112.145164,AZ,Maricopa,5411,1389
85142,33.19999,-111.636294,AZ,Maricopa,5411,1389
85143,33.158653,-111.519042,AZ,Maricopa,5411,1389
85147,33.129087,-111.733471,AZ,Maricopa,5411,1389
85201,33.433545,-111.8504,AZ,Maricopa,5411,1389
85202,33.379757,-111.875018,AZ,Maricopa,5411,1389
85203,33.450359,-111.802894,AZ,Maricopa,5411,1389
85204,33.39572,-111.786608,AZ,Maricopa,5411,1389
85205,33.43242,-111.718512,AZ,Maricopa,5411,1389
85206,33.396296,-111.717019,AZ,Maricopa,5411,1389
85207,33.453269,-111.636673,AZ,Maricopa,5411,1389
85208,33.403307,-111.628063,AZ,Maricopa,5411,1389
85209,33.375404,-111.639906,AZ,Maricopa,5411,1389
85210,33.389733,-111.843505,AZ,Maricopa,5411,1389
85212,33.323222,-111.623675,AZ,Maricopa,5411,1389
85213,33.448733,-111.769015,AZ,Maricopa,5411,1389
85215,33.511896,-111.579396,AZ,Maricopa,5411,1389
85224,33.323674,-111.87846,AZ,Maricopa,5411,1389
85225,33.317445,-111.830477,AZ,Maricopa,5411,1389
85226,33.252224,-112.010313,AZ,Maricopa,5411,1389
