zcta,JobsTotal,JobsAgriculture,JobsEntertainment,JobsConstruction,JobsHealthcare,JobsManufacturing,JobsProfessional,JobsRealestate,JobsTrade,JobsTransport,Population,Poverty,Poverty_Under18,Poverty_18to65,Poverty_Over65,Education,Work_Experience,Working_Fulltime,Working_Fulltime_Poverty,y
77091,367,0,2,30,33,38,36,23,34,5,23325,330,126,185,19,651,775,87,6,1
77092,1431,0,34,157,85,120,254,80,150,53,35026,269,113,141,15,623,753,131,5,0
77093,494,0,4,56,29,55,47,15,45,15,42027,331,137,176,17,573,726,43,4,0
77094,307,0,6,17,31,4,86,14,23,2,8754,34,11,18,4,668,779,53,0,0
77095,1027,0,40,74,112,32,237,56,58,42,69761,94,35,56,2,628,757,72,4,0
77096,602,0,19,15,92,4,126,34,13,8,36074,156,54,86,15,680,784,103,0,0
77098,1360,1,34,29,164,15,435,84,51,8,13081,82,5,68,8,833,921,308,2,1
77099,721,0,18,40,76,44,99,45,99,12,46513,242,92,130,20,616,752,76,4,0
77301,923,0,17,64,54,68,178,39,63,9,30239,294,125,158,9,603,730,73,1,1
77302,166,2,4,33,7,9,26,5,15,9,18340,142,46,85,9,644,758,44,0,0
77303,273,0,4,22,12,29,22,11,21,14,18580,153,51,86,14,628,766,57,1,0
77304,794,1,16,51,165,21,156,47,45,17,24151,98,19,68,10,670,795,103,2,0
77306,86,0,2,15,3,13,1,1,6,2,11357,325,140,171,12,573,718,39,0,0
77316,210,1,4,50,17,8,43,8,13,6,16069,111,44,59,7,667,766,43,0,0
77318,207,0,6,30,11,12,29,8,13,7,13545,70,32,32,5,722,806,66,0,1
77320,236,5,10,21,16,8,42,12,11,10,21921,216,90,113,13,653,786,85,5,0
77326,1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,1000,1000,0,0,0
77327,362,7,6,39,54,14,50,15,12,7,20475,223,81,125,16,627,748,53,6,0
77328,110,0,1,16,2,15,12,1,7,12,17326,167,59,91,16,617,751,37,0,1
77331,97,0,2,13,10,3,15,3,5,3,6037,166,28,114,23,772,864,47,0,0
77334,5,0,0,2,0,0,0,1,0,1,99,0,0,0,0,474,474,0,0,0
77335,18,1,0,1,0,1,3,0,2,5,2521,321,117,184,18,648,767,13,0,1
77336,150,1,5,29,4,3,30,9,9,8,11651,96,40,45,10,658,763,53,0,1
77338,1250,2,33,65,141,28,172,50,55,63,36131,161,54,95,10,606,752,81,3,0
77339,983,0,25,51,190,15,223,41,31,18,40054,93,37,52,2,684,811,97,1,0
77340,617,6,16,38,71,22,106,48,17,8,21056,300,39,253,7,517,835,76,3,0
77345,239,0,7,13,22,3,79,15,13,7,29271,37,9,21,5,644,756,50,2,0
77346,660,0,15,23,75,6,135,27,26,17,57072,60,25,32,2,617,732,53,0,0
77350,5,2,0,1,0,0,0,0,0,0,128,250,85,132,31,632,796,0,0,0
77351,556,16,20,51,63,13,99,24,16,11,28412,155,49,88,16,712,812,46,1,0
77354,689,2,12,100,50,27,132,25,43,25,34523,134,59,70,4,638,754,43,0,0
77355,346,4,8,72,25,19,67,11,17,12,25544,115,49,55,9,639,769,67,1,1
77356,539,1,17,61,43,10,123,37,42,8,24721,60,7,42,10,741,833,49,3,0
77357,213,0,7,30,14,18,20,11,10,17,20735,207,77,119,9,613,748,51,3,0
77358,76,0,3,14,3,18,6,4,1,3,5105,157,36,95,24,692,808,98,0,0
77359,8,0,0,0,1,2,1,0,1,1,948,58,0,0,58,646,741,20,0,0
77360,61,0,1,8,3,2,7,4,0,1,4846,243,83,143,17,752,831,35,7,1
77362,106,0,3,22,3,11,13,5,6,2,4500,174,82,92,0,543,723,30,0,0
77363,52,0,3,8,0,8,4,1,3,3,3461,203,69,105,28,653,730,40,0,1
77364,17,0,0,4,0,1,1,2,1,0,1515,193,104,69,19,744,817,66,0,1
77365,358,0,0,55,25,21,48,12,21,12,25971,189,83,88,16,647,753,70,5,0
77367,12,0,0,0,0,1,1,0,0,1,228,250,162,87,0,592,666,35,0,0
77368,2,0,0,0,1,0,0,0,0,1,104,0,0,0,0,1000,1000,0,0,0
77369,4,0,0,0,0,1,0,0,0,0,719,436,127,257,51,780,812,13,0,0
77371,56,0,2,9,2,3,9,4,2,3,8226,310,113,177,19,630,754,15,1,0
77372,77,0,1,18,4,8,5,2,2,4,11851,193,70,110,12,642,777,51,1,0
77373,530,0,15,66,41,20,83,27,37,10,55147,101,42,53,5,619,737,71,2,0
77374,6,0,0,0,0,0,0,1,0,3,613,76,39,37,0,515,636,0,0,0
77375,1015,1,19,99,134,65,172,43,74,18,42087,142,61,72,8,607,701,70,0,0
77376,2,1,0,1,0,0,0,0,0,0,284,21,0,7,14,658,767,24,0,0
77377,557,0,14,83,33,20,116,27,38,18,31859,117,61,48,8,599,703,45,1,0
77378,197,1,2,28,10,22,17,3,9,14,13580,172,63,74,35,625,758,32,4,1
77379,1533,0,39,92,186,26,364,80,86,39,72491,47,13,31,3,650,761,55,0,0
77380,2049,0,52,86,245,34,580,126,119,29,25949,117,43,67,7,681,804,141,3,0
77381,714,0,14,19,109,12,205,52,43,10,36054,49,17,26,5,693,792,46,1,0
77382,544,0,15,17,83,7,165,34,38,15,37239,38,13,22,2,597,687,34,0,1
77384,363,0,6,23,89,1,53,25,11,3,12381,28,2,18,6,766,826,89,1,0
77385,467,0,11,45,26,29,59,12,41,14,21492,76,28,44,3,648,742,54,0,0
77386,658,0,18,54,52,23,154,29,54,27,44686,50,18,29,2,595,701,62,4,1
77388,755,0,23,82,61,36,133,36,47,13,41709,49,21,24,3,666,765,67,0,0
77389,363,1,8,45,27,19,87,16,41,8,26174,51,16,32,2,636,723,51,0,1
77396,460,0,6,48,31,34,52,19,32,36,45089,132,59,71,1,607,718,72,3,0
77401,935,0,21,40,218,8,292,44,49,9,18060,29,8,17,2,659,753,60,2,0
77406,422,1,8,51,43,6,90,11,19,5,33465,37,15,16,5,662,764,36,0,0
77407,246,0,7,21,60,5,45,11,19,10,35057,86,32,49,3,622,717,52,0,0
77412,6,1,0,0,0,1,0,0,0,0,110,309,100,127,81,736,1000,72,0,0
77414,486,2,16,30,58,19,74,26,16,14,22436,222,101,99,22,650,775,55,1,0
77415,3,0,0,0,0,1,0,0,0,0,11,0,0,0,0,1000,1000,1000,0,0
77417,19,0,0,1,0,5,2,0,5,2,2654,165,35,98,31,638,765,50,8,0
77418,205,0,7,31,17,11,33,6,6,7,9249,117,44,60,11,706,793,62,3,0
77419,23,2,0,2,1,0,2,0,1,1,1580,310,156,132,20,545,635,17,0,0
77420,33,0,0,4,0,2,4,1,1,4,1983,124,22,75,26,702,778,72,20,1
77422,111,0,7,11,4,4,12,4,2,1,12715,159,42,105,11,697,816,75,1,0
77423,194,2,4,21,8,28,18,8,19,10,9585,249,112,130,6,608,736,32,0,1
77426,43,0,1,5,0,5,7,5,3,2,1975,37,0,9,28,798,865,45,0,1
77429,1503,1,41,159,184,38,328,67,89,35,76297,44,18,24,2,620,722,53,1,0
77430,27,0,2,5,1,1,4,2,2,2,1953,107,52,55,0,728,768,40,0,0
77432,6,0,1,0,0,0,0,1,0,0,63,0,0,0,0,476,476,0,0,0
77433,728,1,9,56,60,19,133,34,18,29,60078,61,23,35,2,577,683,31,0,0
77434,96,2,5,4,7,8,7,1,8,7,4645,275,120,116,39,639,746,60,0,0
77435,83,2,1,8,4,8,13,3,6,4,4532,169,58,95,15,661,771,37,7,0
77437,508,3,11,57,32,21,64,21,35,38,16834,198,91,84,22,622,746,55,8,1
77441,166,0,5,11,6,7,48,10,15,4,5645,42,32,7,2,707,779,9,0,0
77442,24,2,2,2,0,0,0,0,2,2,979,144,28,77,37,656,709,81,0,0
77443,1,0,0,0,0,0,0,0,0,0,72,0,0,0,0,1000,1000,763,0,0
77444,8,0,0,2,0,2,2,0,0,1,960,363,216,143,3,597,701,17,0,0
77445,203,1,5,24,17,15,26,7,12,8,12570,210,65,133,11,570,771,62,0,0
77446,23,0,0,0,1,0,2,5,1,0,2066,482,12,466,4,313,936,81,6,1
77447,133,0,5,34,3,10,18,4,9,5,13108,140,49,86,4,620,737,47,0,0
77448,14,2,0,1,1,1,1,0,1,0,177,112,0,56,56,1000,1000,0,0,1
77449,776,0,13,84,59,16,138,26,40,34,99259,130,55,70,4,578,714,47,1,0
77450,1477,1,35,76,269,16,325,89,71,21,73251,54,19,30,5,631,745,52,0,1
77451,3,0,0,1,0,1,0,0,0,0,55,200,0,109,90,836,890,200,0,0
77453,5,1,0,0,0,1,0,0,0,2,329,319,82,136,100,556,665,24,24,0
77454,4,0,0,1,0,0,0,0,0,0,256,0,0,0,0,902,1000,85,0,0
77455,34,0,0,7,1,1,1,3,3,1,1972,75,3,52,19,723,800,98,17,0
77456,13,0,0,1,0,2,0,0,1,5,1345,162,53,104,4,768,860,71,0,0
77457,26,0,0,2,0,1,0,1,0,1,544,363,14,270,79,841,948,102,0,0
77458,4,1,2,1,0,0,0,0,0,0,328,250,0,0,250,817,1000,24,0,0
77459,1005,0,26,49,167,14,234,58,54,15,59626,35,11,19,4,649,747,30,0,1
77460,12,0,0,2,0,0,0,0,1,2,99,60,0,0,60,474,848,0,0,0
77461,117,2,1,18,9,5,12,6,2,4,10362,108,22,65,19,662,753,40,4,0
77464,9,1,0,4,0,0,1,0,0,0,256,277,93,175,7,546,703,82,27,0
77465,119,9,5,6,9,7,8,4,9,3,7347,180,68,91,20,678,788,33,0,1
77466,12,0,0,2,0,2,2,1,0,0,856,322,274,46,1,615,630,112,0,1
77467,2,1,0,0,0,0,1,0,0,0,99,737,545,191,0,454,454,212,0,0
77469,724,0,17,83,120,15,146,32,19,14,37009,103,42,53,7,650,760,67,0,0
77470,4,0,0,1,0,0,0,0,0,2,429,116,0,74,41,496,909,83,0,0
77471,761,1,20,68,60,31,124,40,32,6,36314,218,102,102,13,593,733,58,2,0
77473,8,0,1,0,1,0,0,0,1,2,83,144,0,144,0,674,674,0,0,0
77474,274,1,9,28,16,18,41,12,17,13,12793,96,42,45,8,619,767,57,4,0
77475,15,0,2,1,0,0,2,0,0,2,509,68,0,19,49,658,713,106,19,1
77476,19,2,0,6,1,2,4,0,2,1,171,76,0,40,35,824,824,99,0,0
77477,1392,0,37,114,152,123,217,56,198,25,35517,164,62,93,8,666,791,83,0,0
77478,1918,2,45,72,325,51,485,93,134,18,23691,67,18,40,8,721,825,47,0,0
77479,1923,0,41,61,351,11,492,92,103,18,81261,33,10,21,2,641,754,21,0,0
77480,85,0,0,4,8,7,9,5,7,6,7727,148,57,74,16,635,763,71,5,0
77481,4,0,0,0,1,0,0,1,0,0,3,0,0,0,0,1000,1000,0,0,0
77482,23,0,0,2,0,1,0,2,1,0,2379,179,44,118,15,586,770,47,0,0
77483,11,1,0,0,0,0,1,0,0,0,311,0,0,0,0,524,578,0,0,0
77484,249,1,4,43,18,24,31,11,21,4,11345,114,36,69,7,645,766,61,1,0
77485,50,1,3,9,2,2,3,0,2,3,3796,70,25,29,15,685,793,47,0,1
77486,120,0,4,4,15,1,19,5,2,5,6938,139,55,72,11,694,816,24,0,0
77488,306,4,11,12,24,15,53,12,16,15,14192,193,73,97,23,660,777,53,5,0
77489,235,0,3,7,44,15,26,1,20,11,36205,102,45,51,5,637,775,51,2,0
77493,474,1,15,86,47,25,82,34,22,14,24396,105,45,55,5,633,757,65,1,1
77494,1471,1,38,71,179,32,355,65,79,23,78794,24,6,15,1,600,694,37,0,0
77498,408,0,11,25,53,13,68,18,25,21,52129,122,52,65,5,619,757,38,1,0
77502,439,0,4,47,51,19,79,29,23,10,37208,219,101,108,9,572,721,42,0,1
77503,334,0,4,50,13,22,29,19,50,21,25026,186,72,106,6,591,738,68,0,0
77504,488,0,7,22,144,3,71,29,15,7,24012,248,122,119,6,607,750,94,4,0
77505,606,0,17,26,72,13,86,25,12,15,23345,81,23,54,3,657,795,69,1,1
77506,378,0,8,37,25,26,48,18,33,17,36059,338,155,168,15,547,695,50,3,0
77510,190,0,4,23,9,12,32,8,11,5,14378,74,22,45,6,702,821,53,0,0
77511,733,0,20,59,58,49,106,39,52,32,46199,156,58,82,15,636,763,62,3,1
77514,64,2,0,3,8,2,11,0,4,2,4238,163,35,109,19,714,817,17,2,0
77515,495,2,15,33,72,14,101,31,12,16,27885,141,48,76,16,670,763,66,4,1
77517,47,0,1,9,4,3,2,3,2,1,5339,75,23,46,5,649,796,34,0,1
77518,88,2,0,11,2,5,10,5,1,2,8667,264,129,126,8,614,709,85,0,0
77519,21,0,0,2,1,2,1,0,3,0,1491,136,27,81,28,621,751,0,0,0
77520,656,0,13,44,73,38,91,30,27,31,37567,205,81,113,10,602,739,50,3,0
77521,871,0,18,52,155,19,117,58,27,27,52744,186,78,97,10,595,716,52,0,0
77523,183,0,4,14,10,15,17,11,14,18,18280,90,31,51,7,619,723,26,2,0
77530,408,0,2,40,24,36,32,17,32,51,30270,254,126,118,9,548,698,64,2,1
77531,295,0,6,28,9,11,36,21,23,9,15407,183,72,100,11,605,745,99,2,0
77532,376,0,7,49,27,10,66,12,19,20,28367,128,55,60,12,655,749,32,2,0
77533,9,0,0,0,1,0,0,0,0,1,876,147,74,67,5,651,746,45,0,1
77534,36,1,1,4,1,1,4,1,4,3,3270,29,5,15,8,643,760,34,0,0
77535,270,4,3,38,17,16,33,9,15,12,25968,136,42,83,10,642,775,39,1,1
77536,581,0,8,53,49,33,87,33,43,25,31720,86,36,41,7,632,755,46,0,0
77538,9,0,0,1,0,0,1,1,0,1,967,144,37,95,12,689,791,17,0,1
77539,520,1,14,49,56,20,62,29,35,15,40387,139,49,82,8,653,764,64,3,0
77541,350,1,6,30,12,28,34,22,40,38,17626,220,85,119,15,623,763,53,1,0
77545,112,0,0,19,20,5,6,5,4,7,20955,76,31,35,8,559,715,40,0,0
77546,1103,2,31,71,139,25,229,52,33,18,49332,43,12,25,6,657,778,54,0,0
77547,94,0,0,5,4,12,5,2,9,19,9903,215,78,125,11,591,737,44,3,0
77550,710,0,29,29,65,13,118,33,20,19,21661,300,89,191,19,696,828,117,10,0
77551,367,0,8,22,38,4,47,26,6,10,18030,191,77,101,12,667,791,93,5,0
77554,222,0,11,28,5,12,19,24,16,18,7280,104,10,86,7,789,901,144,5,0
77560,10,0,0,2,0,0,1,0,1,1,668,226,0,202,23,742,842,94,0,1
77561,14,0,0,2,0,0,1,0,1,0,78,115,0,0,115,923,1000,0,0,1
77562,107,0,3,9,9,4,11,6,4,8,10702,126,61,56,9,609,758,50,0,0
77563,106,0,3,11,5,5,10,7,7,3,9815,199,87,92,20,710,798,93,0,0
77564,15,1,1,1,1,0,1,0,0,4,1815,157,22,134,0,656,842,28,0,1
77565,293,0,14,23,16,13,42,18,23,4,6031,44,9,30,4,761,864,124,0,0
77566,583,0,18,18,134,4,99,26,14,8,28427,77,24,46,6,653,782,80,0,0
77568,225,0,10,20,21,11,20,6,10,7,14839,192,76,99,16,635,756,60,0,0
77571,745,0,8,66,41,56,96,40,65,76,36314,104,39,56,8,643,778,60,0,0
77573,1234,0,34,75,151,21,280,60,56,35,75066,53,19,31,2,646,749,72,1,0
77575,342,0,12,20,26,7,71,16,21,8,16198,194,63,117,13,630,750,52,4,0
77577,13,0,1,1,2,2,2,1,1,0,1337,106,13,79,14,689,784,43,0,1
77578,162,0,4,21,18,11,25,6,12,5,15468,71,13,47,9,646,766,61,0,0
77580,61,0,1,0,4,3,7,3,2,10,515,0,0,0,0,541,619,44,0,0
77581,1052,2,20,113,108,47,185,54,49,28,44219,64,22,38,3,635,759,57,0,0
77583,146,0,2,32,5,12,14,5,13,13,25198,167,64,94,8,569,696,36,1,0
77584,1039,1,25,36,208,21,211,49,31,24,76294,63,25,34,4,632,716,56,0,0
77585,14,1,0,0,0,1,1,0,0,1,1118,150,29,111,8,592,754,11,0,1
77586,394,0,14,28,28,16,76,30,15,13,21840,70,19,42,8,669,784,101,5,0
77587,355,0,8,33,10,46,38,8,38,13,17045,270,126,132,12,546,702,29,0,1
77590,498,2,7,31,37,20,88,23,27,15,30261,199,75,110,14,650,772,63,4,0
77591,236,0,5,3,51,5,18,9,3,6,13442,208,87,108,12,641,753,83,3,0
77597,16,0,1,2,0,0,1,2,1,2,694,74,0,63,11,713,817,53,0,0
77598,979,0,24,26,221,16,118,45,40,14,24194,144,45,95,3,609,764,183,12,0
77611,155,0,5,14,10,6,26,7,0,4,8079,130,44,77,7,645,767,53,0,0
77612,83,0,3,14,6,2,13,2,3,3,9377,106,41,52,12,674,776,51,0,0
77613,16,0,0,3,4,1,2,0,0,0,873,113,36,43,33,797,885,79,0,0
77614,10,0,0,0,0,0,0,0,0,0,842,40,0,40,0,742,839,0,0,1
77615,16,2,1,0,0,3,2,0,1,1,792,59,0,59,0,657,791,12,0,1
77616,10,0,0,1,0,0,1,0,0,0,751,171,75,69,26,812,897,18,0,1
77617,1,0,0,0,0,0,0,0,0,0,79,101,0,101,0,1000,1000,151,0,0
77619,201,0,3,20,27,5,20,10,7,9,15730,145,55,76,13,669,783,75,3,0
77622,14,0,0,5,0,0,1,0,1,0,1558,93,33,59,0,686,828,60,0,0
77623,5,0,0,2,1,0,0,0,0,0,659,153,78,60,13,672,740,31,0,0
77624,12,3,0,1,0,0,1,0,2,1,1184,126,10,58,58,726,843,0,0,0
77625,110,2,0,13,3,5,16,1,4,5,8455,168,79,75,13,673,771,49,4,1
77627,538,2,11,50,70,10,83,20,30,16,20990,87,27,46,13,682,819,81,4,1
77629,10,0,0,0,0,1,0,0,2,0,666,184,87,94,3,662,773,91,0,1
77630,617,1,11,36,78,37,100,30,22,22,27126,191,61,111,18,665,785,62,3,0
77632,233,1,7,30,22,15,25,8,10,7,23603,123,37,76,9,655,796,60,6,0
77640,309,1,5,21,23,24,14,9,19,20,15962,307,105,175,26,678,781,73,4,1
77642,545,0,8,29,98,16,84,19,11,20,37560,303,128,158,16,600,741,76,2,0
77650,60,0,2,12,1,1,3,5,3,2,1187,7,0,0,7,843,851,121,0,0
77651,209,1,7,12,29,14,36,14,13,7,12810,108,43,54,9,680,788,66,1,0
77655,12,0,0,1,0,1,0,0,1,5,363,217,57,151,8,669,848,38,0,1
77656,284,3,13,18,29,10,38,8,8,3,17238,166,52,99,14,679,787,50,0,0
77657,294,1,7,51,28,7,42,15,6,3,20751,68,26,33,9,646,755,58,0,0
77659,84,0,2,14,5,4,9,1,3,4,4546,53,12,35,4,717,816,53,0,1
77660,14,2,0,3,0,0,1,0,0,1,1068,116,13,72,30,735,820,47,0,1
77661,6,0,0,0,0,0,0,0,1,0,1194,0,0,0,0,545,716,0,0,0
77662,349,0,7,43,21,15,47,14,7,15,26683,138,35,94,7,681,784,58,1,0
77663,15,0,0,1,1,1,2,0,1,0,996,237,0,183,54,758,861,113,25,0
77664,24,2,0,2,5,0,3,0,0,1,2695,155,66,86,2,660,796,26,0,1
77665,137,2,5,12,7,4,15,1,3,4,5759,126,36,68,20,665,780,74,0,0
77701,805,0,24,30,143,41,153,29,50,32,14008,313,107,175,31,640,776,40,3,0
77702,333,0,12,16,117,7,70,15,6,4,2918,283,148,127,7,636,741,59,3,0
77703,206,0,6,6,25,6,52,13,4,6,14861,353,138,188,25,605,747,45,1,1
77705,569,2,10,62,20,36,47,40,69,43,27329,278,109,149,19,628,772,51,6,0
77706,944,2,25,26,153,6,195,50,31,9,28187,117,24,78,14,691,819,112,12,0
77707,543,0,12,63,70,20,58,31,52,25,16761,148,68,62,17,624,748,64,7,0
77708,203,0,4,15,15,4,24,8,10,2,11734,232,100,120,11,632,774,79,4,0
77713,134,0,2,16,13,3,13,7,7,7,12976,103,33,64,5,708,808,86,0,1
77801,259,0,5,22,18,14,36,16,23,4,15735,467,122,337,7,478,808,126,16,0
77802,868,1,36,40,190,10,183,56,19,8,24423,135,29,90,16,647,805,113,7,1
77803,520,0,18,36,27,27,77,22,36,21,27831,285,119,149,16,572,704,47,3,1
77807,149,0,2,18,7,19,23,8,7,13,9943,243,91,141,10,574,749,65,3,1
77808,266,2,5,70,7,13,26,9,22,14,10594,130,45,66,18,654,777,47,2,0
77830,46,1,1,6,2,4,3,1,2,1,2738,148,23,109,16,708,861,43,0,1
77831,19,0,1,4,2,0,3,0,1,0,3281,270,117,113,39,657,775,53,0,1
77833,789,2,29,79,86,41,107,35,41,19,27276,160,63,77,19,671,789,71,5,0
77835,39,0,1,5,2,6,7,0,0,1,2153,23,0,12,11,784,845,53,0,0
77836,249,3,8,28,13,9,34,5,16,13,11356,147,51,72,23,686,783,38,0,0
77837,16,0,1,0,1,1,2,0,1,1,1711,364,151,187,25,610,727,65,7,0
77840,919,0,26,29,51,4,131,75,25,10,46683,542,52,487,3,340,901,104,11,0
77845,1096,6,38,134,128,18,219,76,32,24,52342,134,22,107,4,572,780,76,0,0
77853,16,0,0,0,0,2,3,0,4,0,1238,75,11,58,4,736,827,65,7,0
77855,4,0,0,0,0,0,1,0,0,1,27,0,0,0,0,1000,1000,0,0,0
77856,102,0,5,8,8,2,16,3,1,6,4652,139,54,70,14,683,767,37,1,0
77857,4,0,0,1,0,0,0,0,0,1,1010,107,35,53,18,634,745,14,0,0
77859,117,3,4,11,8,2,12,2,1,12,6751,223,91,96,34,644,771,31,0,1
77861,27,0,1,9,1,0,3,1,0,3,2930,83,26,43,13,666,756,39,0,1
77864,195,4,6,9,16,7,37,10,5,3,6589,284,131,129,23,634,750,75,11,1
77865,25,2,1,5,0,0,3,0,2,0,1414,96,10,85,0,814,919,44,7,0
77867,3,0,0,0,0,1,0,0,1,0,74,162,108,54,0,810,851,13,0,0
77868,259,3,5,26,18,24,35,12,22,13,11679,217,87,100,30,646,759,44,0,0
77871,48,0,1,4,3,1,4,4,3,1,2818,125,39,71,14,765,853,36,0,0
77872,16,0,0,6,0,0,0,0,0,0,1560,94,32,55,6,671,771,28,0,0
77873,18,0,1,2,1,2,4,0,0,1,1445,69,14,29,26,714,808,49,0,0
77876,3,0,0,0,0,0,0,0,0,0,158,170,0,0,170,1000,1000,0,0,1
77878,14,0,0,1,0,0,6,0,0,0,530,184,88,96,0,641,711,158,9,0
77879,69,1,1,4,2,5,5,3,0,3,4758,194,92,77,24,714,820,56,1,0
77880,22,2,1,6,0,0,0,2,0,2,1256,106,36,42,27,765,841,41,0,0
77901,1234,1,38,81,183,36,192,63,72,32,41102,242,100,124,18,615,766,92,2,0
77904,829,0,27,69,116,14,128,48,16,14,26146,98,39,48,9,656,768,65,1,0
77905,255,1,2,38,7,17,14,15,32,24,14258,105,30,55,19,709,801,45,1,0
77950,3,0,0,0,1,0,1,0,0,1,219,73,9,45,18,771,908,232,9,0
77951,13,0,0,1,0,0,0,1,1,1,2340,284,132,152,0,681,745,44,0,0
77954,245,0,4,24,19,11,41,12,11,7,9998,154,66,66,21,661,765,25,1,0
77957,190,3,4,19,12,6,28,8,8,6,8193,147,60,67,19,655,770,64,2,1
77960,6,0,0,1,0,0,0,0,2,0,31,0,0,0,0,1000,1000,0,0,0
77961,2,0,0,1,0,0,1,0,0,0,168,0,0,0,0,547,547,160,0,0
77962,88,0,3,10,6,1,10,2,7,9,3319,175,68,88,18,616,733,32,3,0
77963,106,1,5,9,10,2,15,1,1,4,5474,159,57,78,23,721,806,44,0,0
77964,220,0,4,22,17,10,40,5,7,16,8014,114,39,58,15,719,800,47,1,0
77968,50,0,2,9,0,5,5,2,4,4,2679,129,32,85,12,680,795,24,10,0
77970,5,1,1,0,0,0,1,0,0,0,328,9,0,0,9,743,868,219,0,0
77971,17,0,0,2,0,4,1,0,0,3,879,46,0,0,46,706,788,59,0,0
77974,7,0,0,0,0,0,0,0,0,1,594,141,58,65,16,742,791,84,0,1
77975,37,0,1,5,3,3,4,1,2,2,2076,112,32,59,20,682,751,54,0,0
77976,4,0,0,1,0,0,1,0,0,0,127,0,0,0,0,685,685,23,0,0
77977,5,0,0,0,0,0,0,0,1,3,816,296,166,111,18,545,675,23,0,0
77978,25,0,0,5,1,3,1,0,1,5,635,58,0,47,11,667,765,107,0,0
77979,328,13,9,31,32,14,50,15,12,9,17110,209,86,110,12,662,763,63,0,0
77982,41,0,1,4,0,2,3,1,1,2,1149,53,11,42,0,759,789,28,11,0
77983,35,0,2,1,0,5,4,2,2,3,2350,223,90,115,17,627,772,25,0,0
77984,113,0,1,14,8,14,17,2,9,3,3912,84,24,35,24,703,804,47,0,0
77987,4,0,0,0,0,0,1,0,0,0,203,14,0,0,14,738,812,157,0,0
77988,5,0,0,1,0,0,0,1,0,1,302,301,76,225,0,503,817,0,0,0
77990,6,0,0,0,0,0,0,0,1,0,777,335,126,168,41,696,796,28,0,0
77991,5,0,0,0,1,0,0,0,0,0,328,0,0,0,0,731,771,0,0,0
77993,3,0,0,0,0,0,0,0,0,0,240,0,0,0,0,816,1000,291,0,0
77994,2,0,0,1,0,0,0,0,0,0,306,55,0,45,9,846,901,32,0,0
77995,219,0,4,18,19,14,40,7,4,14,8377,101,31,54,15,682,787,65,7,0
78002,39,0,0,8,2,2,1,0,2,6,8544,199,64,113,21,691,811,54,5,0
78003,219,1,10,19,14,5,38,13,6,4,7511,141,35,82,23,806,874,50,0,1
78004,16,0,0,4,0,1,3,0,2,2,1190,11,0,0,11,822,896,35,0,0
78005,9,0,0,1,0,0,0,0,2,1,349,283,0,200,83,756,836,0,0,0
78006,1065,3,28,141,126,31,218,55,53,21,28665,67,22,37,7,685,789,40,0,1
78007,4,0,0,0,0,0,1,0,0,2,21,0,0,0,0,1000,1000,0,0,0
78008,2,0,0,0,1,0,0,0,1,0,248,0,0,0,0,685,685,56,0,0
78009,167,0,8,16,16,5,27,3,7,4,8328,127,58,54,14,643,762,24,0,0
78010,33,1,1,9,0,2,2,0,3,1,3317,338,145,158,34,690,798,21,9,0
78011,40,0,0,5,2,1,3,3,2,6,2135,254,110,111,31,622,739,52,0,0
78012,9,0,0,1,0,0,0,0,3,2,400,167,57,95,15,595,800,62,0,0
78013,144,1,7,18,10,7,17,10,8,2,5886,284,132,126,25,644,787,48,2,0
78014,113,3,5,7,8,0,5,6,3,13,4819,185,106,51,27,565,667,34,0,1
78015,136,0,5,15,12,1,34,8,13,5,10771,18,3,12,2,688,779,23,0,0
78016,149,0,3,16,13,2,23,9,5,6,8508,178,61,82,34,654,791,49,3,1
78017,106,0,3,7,8,4,4,5,9,8,3526,268,129,119,20,613,738,58,0,0
78019,16,0,0,0,2,0,0,0,1,3,1180,107,39,39,27,687,830,16,0,1
78021,4,0,0,0,0,0,1,0,0,1,135,0,0,0,0,392,696,0,0,0
78022,161,1,6,19,7,3,22,7,9,16,4556,136,59,66,10,647,763,43,4,1
78023,399,0,9,65,37,20,71,15,14,8,27233,22,3,14,3,643,747,37,0,0
78024,35,0,1,6,2,0,2,2,1,1,1137,100,3,92,4,893,941,34,0,1
78025,96,0,6,14,4,7,10,4,5,4,4390,109,28,72,8,728,811,66,0,0
78026,129,1,3,15,15,1,21,8,14,2,5752,71,6,48,16,706,775,23,0,0
78027,13,0,1,4,2,1,1,0,2,0,568,0,0,0,0,811,883,0,0,0
78028,1176,2,34,120,173,33,193,64,32,25,38017,156,46,91,18,720,822,56,2,0
78039,16,0,0,1,1,1,1,0,1,1,1330,93,36,32,24,686,773,33,0,0
78040,861,1,16,20,70,16,151,23,106,79,41098,499,219,236,44,572,708,29,6,0
78041,1839,0,58,80,283,27,256,91,105,199,44363,302,121,160,21,599,735,45,6,0
78043,488,0,11,43,63,9,60,26,21,47,44332,387,181,187,19,525,689,33,5,0
78044,36,1,1,3,1,1,2,3,7,6,302,519,347,172,0,652,652,82,0,0
78045,1641,1,18,43,75,8,148,62,141,805,59962,126,62,59,5,556,693,43,1,0
78046,228,0,3,28,27,4,20,8,6,22,64131,352,184,152,16,478,640,20,0,0
78050,6,0,0,1,0,0,0,0,1,2,656,344,146,170,27,661,797,67,0,1
