zcta,JobsTotal,JobsAgriculture,JobsEntertainment,JobsConstruction,JobsHealthcare,JobsManufacturing,JobsProfessional,JobsRealestate,JobsTrade,JobsTransport,Population,Poverty,Poverty_Under18,Poverty_18to65,Poverty_Over65,Education,Work_Experience,Working_Fulltime,Working_Fulltime_Poverty
85013,625.0,0.0,15.0,36.0,151.0,4.0,142.0,37.0,17.0,4.0,21514.0,164.0,44.0,112.0,7.0,734.0,846.0,227.0,2.0
85014,986.0,2.0,35.0,49.0,141.0,9.0,293.0,76.0,24.0,7.0,27306.0,219.0,64.0,139.0,11.0,731.0,836.0,237.0,11.0
85015,622.0,0.0,14.0,23.0,153.0,10.0,116.0,34.0,10.0,2.0,39097.0,363.0,128.0,215.0,15.0,633.0,758.0,110.0,4.0
85016,2526.0,2.0,82.0,83.0,255.0,33.0,839.0,308.0,60.0,20.0,35894.0,201.0,49.0,141.0,11.0,743.0,834.0,191.0,4.0
85017,733.0,0.0,12.0,48.0,33.0,81.0,73.0,22.0,83.0,26.0,41253.0,417.0,179.0,217.0,12.0,535.0,699.0,81.0,6.0
85018,1715.0,0.0,48.0,79.0,248.0,22.0,507.0,224.0,42.0,14.0,38930.0,158.0,47.0,95.0,14.0,722.0,827.0,175.0,3.0
85019,309.0,0.0,8.0,30.0,32.0,56.0,27.0,19.0,35.0,5.0,24750.0,412.0,162.0,230.0,14.0,574.0,740.0,49.0,8.0
85020,1067.0,1.0,24.0,55.0,184.0,13.0,314.0,76.0,34.0,9.0,33458.0,197.0,56.0,119.0,24.0,739.0,830.0,159.0,4.0
85021,948.0,1.0,26.0,83.0,149.0,36.0,212.0,59.0,34.0,12.0,40474.0,306.0,113.0,176.0,13.0,635.0,769.0,126.0,5.0
85022,835.0,1.0,20.0,67.0,124.0,11.0,185.0,56.0,17.0,12.0,50665.0,167.0,45.0,112.0,9.0,710.0,846.0,161.0,3.0
85023,595.0,1.0,15.0,64.0,60.0,17.0,100.0,35.0,24.0,12.0,33414.0,157.0,48.0,95.0,11.0,673.0,797.0,121.0,3.0
85024,531.0,0.0,14.0,67.0,40.0,28.0,102.0,42.0,33.0,16.0,24850.0,113.0,28.0,77.0,7.0,695.0,797.0,169.0,2.0
85027,1569.0,1.0,60.0,260.0,122.0,132.0,240.0,67.0,114.0,40.0,35294.0,146.0,40.0,101.0,4.0,722.0,823.0,158.0,3.0
85028,907.0,0.0,28.0,63.0,147.0,7.0,307.0,82.0,33.0,8.0,19728.0,49.0,5.0,26.0,14.0,777.0,857.0,118.0,0.0
85029,814.0,1.0,13.0,100.0,109.0,33.0,162.0,37.0,37.0,18.0,45447.0,230.0,79.0,139.0,7.0,669.0,797.0,130.0,2.0
85031,288.0,0.0,5.0,15.0,46.0,9.0,34.0,7.0,15.0,7.0,31174.0,509.0,205.0,280.0,16.0,535.0,710.0,67.0,12.0
85032,1665.0,0.0,38.0,136.0,269.0,22.0,277.0,85.0,38.0,21.0,71734.0,193.0,62.0,119.0,11.0,683.0,810.0,145.0,4.0
85033,412.0,0.0,10.0,25.0,42.0,2.0,58.0,20.0,4.0,4.0,65030.0,363.0,159.0,190.0,9.0,511.0,689.0,41.0,3.0
85034,1261.0,0.0,35.0,93.0,70.0,93.0,170.0,73.0,166.0,136.0,4361.0,503.0,209.0,264.0,22.0,574.0,718.0,86.0,6.0
85035,238.0,0.0,5.0,17.0,21.0,3.0,31.0,15.0,13.0,9.0,57649.0,362.0,160.0,186.0,10.0,500.0,684.0,65.0,6.0
85037,313.0,1.0,6.0,26.0,100.0,1.0,45.0,6.0,5.0,12.0,50010.0,196.0,81.0,108.0,5.0,559.0,723.0,79.0,0.0
85040,1388.0,0.0,24.0,195.0,44.0,156.0,149.0,62.0,250.0,69.0,32569.0,396.0,154.0,219.0,21.0,568.0,721.0,82.0,7.0
85041,355.0,0.0,5.0,39.0,40.0,20.0,31.0,18.0,24.0,15.0,63098.0,272.0,123.0,131.0,12.0,563.0,702.0,69.0,3.0
85042,415.0,1.0,9.0,31.0,61.0,7.0,82.0,20.0,20.0,4.0,43574.0,262.0,106.0,142.0,8.0,617.0,755.0,101.0,3.0
85043,807.0,3.0,4.0,60.0,18.0,115.0,33.0,25.0,174.0,176.0,36279.0,269.0,120.0,134.0,10.0,543.0,702.0,75.0,2.0
85044,1012.0,0.0,47.0,48.0,146.0,16.0,278.0,79.0,50.0,13.0,39879.0,67.0,15.0,43.0,7.0,734.0,830.0,176.0,3.0
85045,88.0,0.0,1.0,8.0,2.0,3.0,43.0,12.0,2.0,1.0,7526.0,21.0,6.0,12.0,2.0,644.0,760.0,81.0,0.0
85048,796.0,0.0,18.0,29.0,123.0,8.0,245.0,82.0,32.0,8.0,35842.0,56.0,10.0,43.0,2.0,684.0,792.0,103.0,4.0
85050,749.0,0.0,24.0,53.0,114.0,15.0,188.0,64.0,38.0,11.0,30896.0,82.0,32.0,43.0,6.0,671.0,755.0,81.0,0.0
85051,620.0,0.0,18.0,52.0,92.0,2.0,81.0,31.0,4.0,6.0,42596.0,284.0,105.0,163.0,14.0,631.0,756.0,92.0,4.0
85053,476.0,0.0,9.0,60.0,83.0,13.0,66.0,19.0,15.0,7.0,28668.0,139.0,44.0,84.0,7.0,699.0,820.0,119.0,5.0
85054,252.0,0.0,8.0,4.0,24.0,2.0,59.0,22.0,9.0,0.0,6428.0,27.0,0.0,22.0,5.0,798.0,882.0,274.0,0.0
85083,188.0,0.0,3.0,28.0,28.0,2.0,35.0,19.0,11.0,7.0,19413.0,28.0,11.0,15.0,0.0,650.0,729.0,53.0,0.0
85085,556.0,0.0,17.0,56.0,73.0,10.0,113.0,37.0,26.0,17.0,20816.0,65.0,21.0,40.0,3.0,679.0,752.0,125.0,4.0
85086,777.0,5.0,24.0,108.0,86.0,16.0,155.0,36.0,32.0,14.0,40984.0,43.0,6.0,24.0,10.0,670.0,774.0,64.0,1.0
85087,110.0,0.0,4.0,20.0,2.0,5.0,19.0,7.0,7.0,5.0,8406.0,68.0,12.0,47.0,8.0,753.0,843.0,46.0,0.0
85118,165.0,0.0,13.0,16.0,17.0,1.0,39.0,12.0,9.0,3.0,11702.0,65.0,4.0,38.0,25.0,898.0,956.0,47.0,0.0
85119,258.0,0.0,12.0,54.0,24.0,7.0,20.0,18.0,15.0,8.0,21480.0,173.0,42.0,102.0,31.0,829.0,893.0,71.0,0.0
85120,454.0,0.0,7.0,54.0,55.0,13.0,54.0,42.0,6.0,15.0,29729.0,203.0,63.0,110.0,31.0,769.0,855.0,67.0,3.0
85121,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2171.0,519.0,149.0,323.0,45.0,542.0,754.0,7.0,0.0
85122,934.0,1.0,19.0,64.0,177.0,32.0,117.0,55.0,27.0,24.0,54989.0,208.0,85.0,103.0,17.0,638.0,754.0,65.0,3.0
85123,54.0,0.0,4.0,3.0,5.0,2.0,1.0,8.0,0.0,3.0,10728.0,190.0,69.0,107.0,11.0,630.0,771.0,83.0,5.0
85128,168.0,2.0,5.0,10.0,20.0,7.0,15.0,6.0,12.0,6.0,15756.0,295.0,110.0,160.0,23.0,664.0,765.0,60.0,0.0
85131,107.0,2.0,4.0,5.0,7.0,11.0,6.0,4.0,5.0,6.0,10395.0,366.0,156.0,180.0,26.0,642.0,752.0,58.0,2.0
85132,145.0,0.0,7.0,8.0,27.0,4.0,18.0,9.0,1.0,1.0,21665.0,161.0,46.0,83.0,32.0,684.0,785.0,49.0,1.0
85135,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,507.0,299.0,48.0,230.0,24.0,762.0,844.0,17.0,0.0
85137,25.0,0.0,2.0,0.0,5.0,0.0,1.0,1.0,3.0,0.0,2629.0,193.0,72.0,99.0,24.0,695.0,784.0,93.0,4.0
85138,173.0,0.0,3.0,13.0,12.0,4.0,52.0,16.0,7.0,8.0,35503.0,81.0,21.0,50.0,10.0,647.0,759.0,68.0,1.0
85139,221.0,1.0,17.0,14.0,27.0,7.0,42.0,11.0,6.0,2.0,18575.0,160.0,61.0,89.0,7.0,643.0,765.0,78.0,0.0
85140,239.0,0.0,6.0,47.0,32.0,6.0,38.0,12.0,9.0,6.0,43702.0,135.0,58.0,69.0,3.0,599.0,717.0,58.0,0.0
85141,12.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,348.0,241.0,76.0,103.0,61.0,726.0,926.0,99.0,0.0
85142,901.0,4.0,21.0,130.0,113.0,15.0,152.0,62.0,26.0,20.0,56421.0,89.0,34.0,49.0,6.0,593.0,694.0,58.0,0.0
85143,193.0,0.0,5.0,20.0,15.0,2.0,45.0,10.0,4.0,9.0,36720.0,150.0,67.0,70.0,9.0,622.0,713.0,57.0,2.0
85145,7.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2689.0,137.0,67.0,63.0,4.0,560.0,670.0,60.0,0.0
85147,15.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,1.0,0.0,4079.0,503.0,149.0,310.0,39.0,602.0,767.0,51.0,0.0
85172,28.0,3.0,0.0,5.0,2.0,0.0,1.0,1.0,1.0,2.0,1496.0,222.0,28.0,193.0,0.0,778.0,818.0,16.0,0.0
85173,31.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,2979.0,214.0,20.0,168.0,29.0,707.0,838.0,51.0,2.0
85192,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1333.0,185.0,58.0,103.0,25.0,756.0,843.0,71.0,5.0
85193,39.0,0.0,1.0,6.0,3.0,10.0,1.0,3.0,3.0,4.0,4484.0,289.0,79.0,184.0,26.0,697.0,817.0,50.0,3.0
85194,99.0,0.0,4.0,7.0,4.0,1.0,7.0,5.0,7.0,6.0,7291.0,180.0,62.0,104.0,12.0,768.0,868.0,41.0,1.0
85201,939.0,0.0,38.0,61.0,120.0,20.0,178.0,74.0,18.0,21.0,50567.0,265.0,90.0,164.0,10.0,637.0,777.0,144.0,6.0
85202,903.0,0.0,20.0,60.0,144.0,24.0,119.0,64.0,56.0,12.0,39395.0,202.0,63.0,130.0,7.0,636.0,809.0,165.0,5.0
85203,726.0,0.0,15.0,99.0,141.0,10.0,147.0,36.0,18.0,6.0,37130.0,210.0,80.0,118.0,8.0,636.0,760.0,85.0,3.0
85204,1081.0,0.0,24.0,122.0,127.0,31.0,228.0,68.0,33.0,13.0,64669.0,219.0,84.0,121.0,10.0,641.0,772.0,108.0,6.0
85205,764.0,0.0,14.0,105.0,109.0,19.0,121.0,54.0,25.0,10.0,41486.0,120.0,29.0,64.0,29.0,748.0,843.0,73.0,3.0
85206,1102.0,1.0,33.0,73.0,256.0,8.0,225.0,61.0,9.0,11.0,35172.0,135.0,30.0,84.0,21.0,738.0,849.0,83.0,4.0
85207,624.0,0.0,14.0,107.0,77.0,10.0,122.0,71.0,26.0,11.0,47449.0,121.0,31.0,69.0,23.0,705.0,817.0,69.0,1.0
85208,306.0,0.0,9.0,43.0,44.0,0.0,36.0,16.0,7.0,4.0,37440.0,147.0,33.0,82.0,30.0,747.0,843.0,61.0,0.0
85209,532.0,1.0,11.0,42.0,82.0,5.0,130.0,34.0,14.0,4.0,42181.0,98.0,30.0,53.0,13.0,713.0,804.0,65.0,1.0
85210,1272.0,0.0,19.0,161.0,130.0,60.0,223.0,70.0,85.0,32.0,38885.0,291.0,116.0,160.0,10.0,618.0,753.0,128.0,5.0
85212,493.0,0.0,12.0,59.0,53.0,18.0,86.0,29.0,28.0,25.0,28629.0,91.0,39.0,47.0,4.0,597.0,717.0,45.0,0.0
85213,601.0,0.0,4.0,93.0,91.0,12.0,133.0,47.0,20.0,8.0,35357.0,130.0,30.0,78.0,20.0,677.0,814.0,72.0,1.0
85215,640.0,0.0,20.0,90.0,40.0,32.0,138.0,40.0,38.0,19.0,16071.0,78.0,17.0,37.0,27.0,806.0,880.0,71.0,1.0
85224,1224.0,1.0,34.0,50.0,326.0,23.0,250.0,67.0,41.0,20.0,44093.0,98.0,33.0,58.0,6.0,677.0,805.0,148.0,0.0
85225,1238.0,1.0,29.0,118.0,124.0,58.0,239.0,97.0,81.0,23.0,70563.0,169.0,60.0,101.0,7.0,646.0,779.0,109.0,2.0
85226,1508.0,1.0,80.0,85.0,122.0,83.0,252.0,71.0,107.0,25.0,37038.0,65.0,19.0,41.0,3.0,685.0,797.0,136.0,2.0
85233,1149.0,0.0,32.0,150.0,99.0,87.0,224.0,88.0,90.0,19.0,36223.0,57.0,12.0,40.0,5.0,672.0,799.0,112.0,2.0
85234,1140.0,1.0,29.0,127.0,216.0,15.0,241.0,110.0,24.0,11.0,50535.0,95.0,38.0,50.0,6.0,624.0,746.0,60.0,0.0
85248,721.0,0.0,15.0,29.0,88.0,11.0,184.0,80.0,28.0,11.0,32277.0,70.0,9.0,30.0,30.0,831.0,879.0,50.0,1.0
85249,679.0,0.0,20.0,59.0,85.0,8.0,154.0,76.0,33.0,17.0,39270.0,47.0,8.0,23.0,11.0,656.0,742.0,48.0,0.0
85250,677.0,0.0,25.0,39.0,60.0,6.0,206.0,83.0,20.0,5.0,17544.0,85.0,10.0,59.0,16.0,816.0,901.0,215.0,8.0
85251,2377.0,2.0,83.0,98.0,321.0,31.0,578.0,199.0,65.0,19.0,40014.0,187.0,61.0,110.0,15.0,749.0,853.0,233.0,3.0
85253,845.0,1.0,25.0,28.0,144.0,8.0,236.0,105.0,27.0,3.0,17688.0,77.0,8.0,48.0,25.0,756.0,842.0,66.0,1.0
85254,2068.0,1.0,73.0,118.0,265.0,16.0,593.0,155.0,54.0,14.0,47031.0,56.0,5.0,37.0,13.0,730.0,829.0,96.0,0.0
85255,1716.0,4.0,72.0,96.0,228.0,14.0,541.0,221.0,76.0,23.0,40408.0,61.0,13.0,39.0,8.0,743.0,813.0,64.0,0.0
85256,68.0,0.0,11.0,4.0,1.0,3.0,5.0,4.0,6.0,3.0,4687.0,350.0,187.0,146.0,8.0,598.0,722.0,68.0,0.0
85257,614.0,0.0,26.0,47.0,55.0,6.0,115.0,44.0,33.0,6.0,31450.0,135.0,29.0,90.0,12.0,753.0,860.0,195.0,4.0
85258,1651.0,2.0,56.0,76.0,356.0,17.0,505.0,175.0,80.0,6.0,24116.0,67.0,3.0,36.0,29.0,830.0,885.0,144.0,1.0
85259,614.0,2.0,14.0,39.0,88.0,9.0,200.0,66.0,32.0,6.0,22719.0,73.0,20.0,45.0,7.0,745.0,852.0,90.0,2.0
85260,3350.0,4.0,132.0,235.0,426.0,113.0,843.0,275.0,237.0,71.0,37653.0,70.0,8.0,41.0,23.0,766.0,851.0,147.0,3.0
85262,419.0,13.0,31.0,46.0,19.0,3.0,119.0,47.0,22.0,8.0,10705.0,39.0,0.0,26.0,12.0,855.0,921.0,73.0,0.0
85263,32.0,0.0,4.0,2.0,3.0,0.0,9.0,3.0,1.0,0.0,2336.0,12.0,0.0,0.0,12.0,982.0,979.0,34.0,0.0
85264,17.0,0.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,1325.0,360.0,147.0,188.0,25.0,622.0,747.0,74.0,0.0
85266,265.0,0.0,14.0,21.0,29.0,2.0,73.0,27.0,18.0,3.0,11832.0,51.0,6.0,25.0,16.0,852.0,902.0,36.0,0.0
85268,664.0,0.0,28.0,66.0,68.0,6.0,147.0,58.0,39.0,8.0,24387.0,58.0,10.0,34.0,12.0,847.0,900.0,98.0,0.0
85281,2345.0,3.0,91.0,187.0,94.0,184.0,419.0,161.0,180.0,63.0,52387.0,409.0,46.0,361.0,5.0,539.0,907.0,234.0,12.0
85282,2128.0,2.0,62.0,115.0,252.0,116.0,473.0,149.0,119.0,46.0,51903.0,191.0,46.0,130.0,13.0,674.0,858.0,194.0,4.0
85283,1156.0,1.0,33.0,60.0,148.0,51.0,291.0,76.0,71.0,18.0,49040.0,137.0,44.0,84.0,5.0,661.0,824.0,164.0,5.0
85284,1101.0,1.0,32.0,59.0,92.0,30.0,299.0,84.0,84.0,17.0,18598.0,53.0,14.0,35.0,3.0,709.0,818.0,83.0,4.0
85286,714.0,0.0,27.0,40.0,105.0,10.0,167.0,73.0,20.0,21.0,41401.0,57.0,18.0,35.0,3.0,634.0,736.0,76.0,0.0
85295,747.0,0.0,21.0,53.0,138.0,9.0,136.0,69.0,12.0,13.0,42551.0,55.0,11.0,41.0,3.0,611.0,719.0,95.0,0.0
85296,1059.0,1.0,24.0,96.0,171.0,9.0,237.0,79.0,23.0,9.0,41858.0,54.0,21.0,26.0,2.0,621.0,719.0,75.0,0.0
85297,598.0,1.0,15.0,55.0,121.0,10.0,115.0,53.0,19.0,12.0,31915.0,39.0,13.0,23.0,1.0,559.0,658.0,51.0,1.0
85298,383.0,0.0,13.0,41.0,66.0,3.0,102.0,39.0,15.0,8.0,29418.0,66.0,25.0,37.0,2.0,622.0,713.0,30.0,0.0
85301,962.0,1.0,11.0,110.0,81.0,75.0,104.0,63.0,54.0,30.0,66994.0,430.0,177.0,235.0,13.0,574.0,712.0,87.0,8.0
85302,376.0,0.0,7.0,30.0,83.0,4.0,49.0,22.0,5.0,10.0,39536.0,222.0,65.0,145.0,8.0,659.0,793.0,117.0,13.0
85303,226.0,0.0,1.0,56.0,17.0,14.0,19.0,12.0,9.0,9.0,31041.0,212.0,94.0,109.0,5.0,593.0,740.0,77.0,3.0
85304,281.0,0.0,6.0,38.0,71.0,1.0,41.0,14.0,8.0,3.0,27235.0,126.0,27.0,81.0,14.0,710.0,837.0,86.0,1.0
85305,288.0,1.0,11.0,9.0,20.0,1.0,31.0,9.0,4.0,12.0,11795.0,72.0,21.0,47.0,3.0,679.0,826.0,161.0,3.0
85306,529.0,0.0,6.0,51.0,178.0,9.0,64.0,23.0,14.0,4.0,24282.0,122.0,37.0,70.0,13.0,687.0,818.0,96.0,1.0
85307,127.0,0.0,0.0,14.0,5.0,14.0,12.0,7.0,13.0,8.0,8291.0,124.0,28.0,88.0,3.0,640.0,771.0,78.0,3.0
85308,1878.0,1.0,52.0,156.0,329.0,20.0,361.0,102.0,34.0,26.0,66053.0,83.0,15.0,61.0,6.0,711.0,832.0,96.0,1.0
85310,376.0,1.0,13.0,64.0,37.0,5.0,77.0,18.0,8.0,13.0,19075.0,63.0,11.0,46.0,5.0,676.0,815.0,85.0,8.0
85320,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1492.0,652.0,141.0,444.0,71.0,632.0,843.0,41.0,20.0
85321,52.0,0.0,6.0,2.0,7.0,0.0,3.0,2.0,0.0,2.0,4893.0,354.0,107.0,195.0,51.0,706.0,787.0,76.0,1.0
85322,10.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,754.0,413.0,159.0,244.0,6.0,577.0,782.0,65.0,5.0
85323,457.0,0.0,11.0,36.0,51.0,9.0,42.0,20.0,11.0,23.0,40918.0,249.0,99.0,135.0,11.0,573.0,715.0,69.0,3.0
85324,45.0,0.0,0.0,7.0,4.0,1.0,2.0,2.0,1.0,2.0,2717.0,227.0,38.0,153.0,35.0,823.0,922.0,46.0,3.0
85325,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,926.0,86.0,0.0,55.0,34.0,886.0,898.0,69.0,0.0
85326,451.0,4.0,11.0,54.0,25.0,15.0,58.0,23.0,24.0,33.0,50630.0,153.0,50.0,89.0,9.0,605.0,736.0,49.0,2.0
85328,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,141.0,0.0,96.0,49.0,747.0,809.0,75.0,0.0
85331,842.0,12.0,32.0,124.0,72.0,15.0,186.0,61.0,34.0,12.0,29019.0,57.0,12.0,30.0,10.0,732.0,819.0,53.0,0.0
85332,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1344.0,116.0,11.0,79.0,28.0,875.0,932.0,38.0,0.0
85333,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,596.0,176.0,23.0,126.0,28.0,741.0,856.0,13.0,0.0
85334,22.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,3.0,2.0,979.0,60.0,0.0,47.0,13.0,704.0,894.0,97.0,19.0
85335,187.0,0.0,2.0,27.0,9.0,10.0,16.0,14.0,6.0,13.0,34200.0,212.0,93.0,105.0,10.0,572.0,712.0,75.0,2.0
85336,9.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,573.0,257.0,114.0,113.0,29.0,564.0,727.0,25.0,0.0
85337,44.0,0.0,1.0,5.0,1.0,2.0,1.0,1.0,0.0,4.0,2826.0,373.0,130.0,208.0,32.0,568.0,718.0,82.0,2.0
85338,700.0,0.0,18.0,57.0,83.0,27.0,94.0,43.0,26.0,29.0,46036.0,95.0,27.0,60.0,6.0,637.0,745.0,68.0,2.0
85339,315.0,0.0,11.0,33.0,37.0,9.0,48.0,14.0,13.0,20.0,43683.0,182.0,87.0,89.0,3.0,583.0,703.0,66.0,2.0
85340,401.0,1.0,11.0,59.0,61.0,3.0,72.0,29.0,10.0,11.0,30889.0,54.0,16.0,26.0,7.0,635.0,753.0,60.0,1.0
85341,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,1012.0,1008.0,0.0,0.0
85342,26.0,0.0,1.0,5.0,2.0,1.0,0.0,2.0,1.0,3.0,1341.0,138.0,15.0,72.0,51.0,841.0,887.0,61.0,14.0
85343,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,238.0,102.0,135.0,0.0,661.0,903.0,351.0,0.0
85344,213.0,0.0,12.0,10.0,24.0,5.0,22.0,11.0,6.0,4.0,9899.0,278.0,99.0,151.0,26.0,666.0,796.0,80.0,3.0
85345,720.0,0.0,14.0,104.0,73.0,26.0,79.0,34.0,21.0,19.0,57769.0,154.0,53.0,85.0,10.0,645.0,771.0,84.0,2.0
85346,71.0,0.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,4274.0,137.0,0.0,63.0,78.0,1011.0,1008.0,1.0,0.0
85347,12.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,919.0,189.0,63.0,122.0,2.0,608.0,686.0,45.0,0.0
85348,31.0,1.0,0.0,2.0,0.0,1.0,3.0,2.0,1.0,0.0,2826.0,225.0,91.0,107.0,25.0,794.0,823.0,26.0,0.0
85349,206.0,3.0,4.0,42.0,21.0,5.0,19.0,3.0,7.0,18.0,29251.0,297.0,132.0,140.0,21.0,550.0,728.0,9.0,0.0
85350,136.0,4.0,2.0,28.0,15.0,7.0,6.0,4.0,4.0,8.0,19690.0,309.0,123.0,152.0,30.0,542.0,700.0,25.0,0.0
85351,426.0,0.0,18.0,7.0,114.0,5.0,89.0,14.0,3.0,3.0,29326.0,89.0,0.0,29.0,64.0,1004.0,1006.0,30.0,0.0
85352,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,368.0,123.0,65.0,57.0,0.0,616.0,804.0,107.0,29.0
85353,328.0,1.0,9.0,21.0,17.0,34.0,31.0,5.0,42.0,46.0,38244.0,180.0,78.0,91.0,6.0,550.0,701.0,60.0,0.0
85354,47.0,0.0,1.0,5.0,2.0,2.0,4.0,2.0,2.0,6.0,7063.0,146.0,36.0,89.0,20.0,644.0,768.0,51.0,1.0
85355,104.0,1.0,1.0,27.0,3.0,4.0,15.0,4.0,6.0,8.0,11486.0,68.0,16.0,47.0,4.0,629.0,743.0,45.0,0.0
85356,43.0,2.0,1.0,2.0,4.0,0.0,1.0,2.0,4.0,2.0,5171.0,181.0,55.0,87.0,39.0,763.0,840.0,29.0,5.0
85357,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.0,255.0,58.0,146.0,47.0,684.0,866.0,42.0,1.0
85360,12.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,254.0,96.0,0.0,84.0,12.0,822.0,875.0,138.0,0.0
85361,45.0,0.0,2.0,9.0,0.0,1.0,3.0,1.0,2.0,5.0,6650.0,237.0,81.0,137.0,15.0,667.0,782.0,28.0,0.0
85362,18.0,0.0,0.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,591.0,183.0,8.0,135.0,42.0,966.0,963.0,6.0,0.0
85363,85.0,0.0,1.0,10.0,8.0,2.0,6.0,4.0,0.0,1.0,6423.0,252.0,87.0,139.0,25.0,654.0,769.0,46.0,0.0
85364,1465.0,6.0,25.0,87.0,316.0,21.0,238.0,90.0,38.0,51.0,74496.0,251.0,92.0,134.0,23.0,600.0,755.0,58.0,1.0
85365,932.0,10.0,29.0,120.0,45.0,41.0,79.0,71.0,86.0,52.0,47035.0,127.0,39.0,68.0,16.0,660.0,782.0,59.0,2.0
85367,211.0,0.0,5.0,26.0,16.0,0.0,25.0,14.0,5.0,4.0,21200.0,96.0,14.0,39.0,45.0,845.0,899.0,53.0,0.0
85371,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,446.0,389.0,105.0,227.0,58.0,597.0,802.0,64.0,0.0
85373,164.0,0.0,4.0,16.0,21.0,5.0,36.0,16.0,8.0,3.0,19083.0,57.0,6.0,20.0,30.0,840.0,883.0,39.0,0.0
85374,824.0,0.0,21.0,35.0,152.0,8.0,140.0,48.0,11.0,7.0,46416.0,138.0,40.0,71.0,26.0,794.0,859.0,65.0,2.0
85375,303.0,0.0,15.0,6.0,108.0,1.0,65.0,14.0,2.0,3.0,27807.0,64.0,0.0,17.0,46.0,1002.0,1003.0,22.0,0.0
85377,229.0,0.0,7.0,31.0,14.0,5.0,58.0,13.0,14.0,2.0,3148.0,61.0,0.0,43.0,20.0,938.0,957.0,135.0,0.0
85379,334.0,0.0,8.0,51.0,39.0,5.0,52.0,23.0,11.0,15.0,45816.0,110.0,46.0,59.0,3.0,608.0,725.0,71.0,1.0
85381,675.0,1.0,16.0,53.0,181.0,11.0,128.0,36.0,18.0,12.0,25562.0,70.0,16.0,44.0,10.0,710.0,830.0,86.0,1.0
85382,824.0,0.0,13.0,50.0,131.0,4.0,160.0,73.0,15.0,14.0,39758.0,79.0,22.0,44.0,12.0,708.0,812.0,69.0,0.0
85383,794.0,0.0,13.0,132.0,108.0,9.0,161.0,65.0,25.0,20.0,42095.0,29.0,8.0,17.0,4.0,637.0,740.0,58.0,0.0
85387,66.0,0.0,1.0,18.0,3.0,1.0,7.0,1.0,5.0,2.0,10810.0,59.0,12.0,28.0,15.0,842.0,878.0,38.0,1.0
85388,155.0,0.0,3.0,22.0,26.0,0.0,27.0,6.0,2.0,8.0,27887.0,67.0,22.0,38.0,6.0,601.0,703.0,50.0,0.0
85390,302.0,0.0,15.0,28.0,36.0,8.0,37.0,23.0,6.0,8.0,8705.0,168.0,53.0,81.0,32.0,818.0,870.0,63.0,3.0
85392,342.0,0.0,7.0,21.0,63.0,5.0,72.0,20.0,10.0,9.0,38320.0,115.0,47.0,63.0,4.0,633.0,771.0,96.0,1.0
85395,409.0,0.0,9.0,16.0,81.0,5.0,97.0,42.0,7.0,6.0,24111.0,57.0,11.0,29.0,14.0,735.0,818.0,48.0,0.0
85396,133.0,0.0,5.0,15.0,11.0,0.0,42.0,14.0,8.0,7.0,15891.0,84.0,35.0,36.0,12.0,670.0,748.0,51.0,0.0
85501,251.0,0.0,12.0,17.0,44.0,3.0,26.0,9.0,7.0,8.0,12932.0,218.0,85.0,106.0,26.0,702.0,813.0,76.0,4.0
85530,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1967.0,604.0,237.0,337.0,30.0,514.0,689.0,26.0,3.0
