address,city,id,name,state,type,lat,lon,zip,first_appearance,final_appearance,block_fips,tract_fips
600 E. Gregory St.,Pensacola,,McGuire's Irish Pub,FL,BrewPub,-87.2023789,30.418127,32501,2005,2015,1.20E+14,12033000800
324 W. Swedesford Rd.,Berwyn,3218,McKenzie Brew House ,PA,BrewPub,-75.44383,40.070711,19312,2012,2015,4.20E+14,42029300107
451 Wilmington-Westchester Pike,Glen Mills,,McKenzie Brew House ,PA,BrewPub,-75.5442279,39.8658291,19342,2005,2015,4.20E+14,42045410302
240 Lancaster Ave.,Malvern,1486,McKenzie Brew House ,PA,BrewPub,-75.54230332,40.04030611,19355,2007,2015,4.20E+14,42029302101
30340 SW Boones Ferry Rd.,Wilsonville,3064,McMenamin's Old Church & Pub,OR,BrewPub,-122.773199,45.300831,97070,2012,2015,4.10E+14,41005022708
112 N. Tower Ave.,Centralia,,McMenamin's Olympic Club,WA,BrewPub,-122.95383,46.716607,98531,2005,2015,5.30E+14,53041970400
1504 N.E. Broadway ,Portland,,McMenamin's on Broadway ,OR,BrewPub,-122.6502161,45.5348657,97232,2005,2015,4.11E+14,41051002402
"9710 SE Washington, Suite A ",Portland,,McMenamins at Mall 205 ,OR,BrewPub,-122.5639164,45.5180383,97216,2005,2015,4.11E+14,41051008201
2927 SW Cedar Hills Boulevard ,Beaverton,,McMenamins Cedar Hills ,OR,BrewPub,-122.8092536,45.4990655,97005,2005,2015,4.11E+14,41067031402
420 NW 3rd St.,Corvallis,,McMenamins Corvallis,OR,BrewPub,-123.2595158,44.5678271,97330,2005,2015,4.10E+14,41003010600
303 S 12th Ave.,Portland,3063,McMenamins Crystal Hotel & Caf̩,OR,BrewHouse,-122.6831436,45.5226643,97205,2012,2015,4.11E+14,41051005200
1900 NE 162nd,Vancouver,,McMenamins East Vancouver,WA,BrewPub,-122.5076715,45.6369793,98684,2005,2015,5.30E+14,53011041319
3505 Pacific Ave.,Forest Grove,,McMenamins Grand Lodge & Yardhouse Pub,OR,BrewPub,-123.0859598,45.5214481,97116,2005,2015,4.11E+14,41067033200
12272 S.W. Scholls Ferry Rd.,Tigard,,McMenamins Greenway Pub,OR,BrewPub,-122.8033826,45.4433147,97223,2005,2015,4.11E+14,41067031911
13300 Bothell-Everett Highway ,Mill Creek,,McMenamins Mill Creek,WA,BrewPub,-122.2121111,47.877212,98012,2005,2015,5.31E+14,53061041704
6179 SW Murray Blvd. ,Beaverton,916,McMenamins Murray & Allen,OR,BrewPub,-122.8258524,45.47518019,97008,2006,2015,4.11E+14,41067031003
700 NW Bond St.,Bend,,McMenamins Old St. Francis School,OR,BrewPub,-121.31442,44.0566081,97701,2005,2015,4.10E+14,41017001500
2001 NW Monroe Ave.,Corvallis,2022,McMenamins on Monroe,OR,BrewPub,-123.275135,44.568042,97330,2008,2015,4.10E+14,41003001101
1801 SE Columbia River Dr. ,Vancouver,,McMenamins on the Columbia,WA,BrewPub,-122.6529693,45.615038,98661,2005,2015,5.30E+14,53011042600
102 9th Street ,Oregon City,,McMenamins Oregon City,OR,BrewPub,-122.6069778,45.3592618,97045,2005,2015,4.10E+14,41005022400
200 Roy St. #105 ,Seattle,,McMenamins Queen Anne Hill ,WA,BrewPub,-122.3523716,47.6256956,98109,2005,2015,5.30E+14,53033007000
1157 N. Marion Ave.,Gearhart,2075,McMenamins Sandtrap,OR,BrewPub,-123.923998,46.032102,97138,2008,2015,4.10E+14,41007950700
15976 SW Tualatin-Sherwood Rd,Sherwood,,McMenamins Sherwood,OR,BrewPub,-122.8414096,45.367623,97140,2005,2015,4.11E+14,41067032103
114 4th Ave. E.,Olympia,2528,McMenamins Spar Caf̩,WA,BrewPub,-122.901473,47.045064,98501,2010,2015,5.31E+14,53067010100
9757 SE Sunnyside Rd. ,Clackamas,924,McMenamins Sunnyside,OR,BrewPub,-122.56309,45.43350534,97015,2005,2015,4.10E+14,41005022205
1716 NW 23rd ,Portland,,McMenamins Tavern & Pool,OR,BrewPub,-122.6986208,45.5350521,97210,2005,2015,4.11E+14,41051004900
2090 SW 8th Ave. ,West Linn,825,McMenamins West Linn,OR,BrewPub,-122.6520498,45.3459123,97068,2006,2015,4.10E+14,41005020700
90 Elliot St.,Brattleboro,927,McNeill's Brewery,VT,BrewPub,-72.55987652,42.85162426,5301,2005,2015,5.00E+14,50025968500
193 Glen St.,Glens Falls,4114,Mean Max Brew Works,NY,Brewery,-73.644818,43.310024,12801,2015,2015,3.61E+14,36113070400
275 East Kawili St.,Hilo,4762,Mehana Brewing,HI,Brewery,-155.0691376,19.7060318,96720,2015,2015,1.50E+14,15001020500
275 E. Kawili St.,Hilo,,Mehana Brewing Co.,HI,Brewery,-155.069145,19.706036,96720,2005,2013,1.50E+14,15001020500
259 E. Broad St.,Athens,929,Mellow Mushroom,GA,BrewPub,-83.37460989,33.95795082,30601,2006,2008,1.31E+14,13059000100
768 S. Cooper St.,Memphis,3829,Memphis Made Brewing Co.,TN,Brewery,-89.990789,35.124906,38114,2014,2015,4.72E+14,47157006600
7056 Portal Way,Ferndale,4640,Menace Brewing,WA,Brewery,-122.6086426,48.8974838,98248,2014,2015,5.31E+14,53073010404
1601 Airport Rd.,Ukiah,224,Mendocino / Butte Creek Brewing (by appt only),CA,Brewery,-123.200535,39.1326169,95482,2011,2015,6.05E+13,6045011600
1252 Airport Park Blvd.,Ukiah,830,Mendocino Brewing Alehouse,CA,BrewHouse,-123.199264,39.128883,95482,2012,2015,6.05E+13,6045011600
131 Excelsior Ave.,Saratoga Springs,930,Mendocino Brewing Co.,NY,BrewPub,-73.77107521,43.09034029,12866,2006,2015,3.61E+14,36091061100
13351 S. Hwy 101,Hopland,,Mendocino Brewing Co./Hopland Brewpub,CA,BrewPub,-123.115938,38.973208,95449,2005,2010,6.05E+13,6045011800
2717 N. Maplewood Ave.,Chicago,5198,Mercenary Brewery & Distillery,IL,Brewery,-87.691101,41.930801,60647,2015,2015,1.70E+14,17031830900
2 Brewery Pl.,Ipswich,4326,Mercury Brewing Co. / Ipswich Ale Brewery,MA,Brewery,-70.838313,42.679551,1938,2015,2015,2.50E+14,25009223200
25 Hayward Street ,Ipswich,,Mercury Brewing Company ,MA,Brewery,-70.844091,42.67199,1938,2005,2015,2.50E+14,25009223300
209 E. 2nd Ave.,Twisp,,Methow Valley Brewing Co.& Twisp River Pub,WA,BrewPub,-120.1201885,48.3652036,98856,2005,2006,5.30E+14,53047971000
5121 N Ravenswood Ave.,Chicago,2187,Metropolitan Brewing Co.,IL,Brewery,-87.674188,41.974871,60640,2009,2015,1.70E+14,17031031000
13788 Matney Rd.,Klamath Falls,2422,Mia & Pia's Brewing Co.,OR,Brewery,-121.698584,42.101948,97601,2010,2015,4.10E+14,41035970700
3545 Summers Lane,Klamath Falls,,Mia & Pia's Pizzeria & Brewhouse,OR,BrewPub,-121.7370651,42.1938525,97601,2005,2015,4.10E+14,41035971400
500 E. Division St.,Sparta,3167,Michigan Beer Cellar,MI,Brewery,-85.698767,43.160526,49345,2012,2015,2.61E+14,26081010402
402 S. Washington Square,Lansing,2415,Michigan Brewing Co.,MI,BrewHouse,-84.552459,42.729777,48933,2010,2012,2.61E+14,26065006700
2582 SR-52 North,Webberville,,Michigan Brewing Co.,MI,BrewPub,-84.1982429,42.6615281,48892,2005,2006,2.61E+14,26065005900
1093 Highview Dr.,Webberville,834,Michigan Brewing Co.,MI,BrewPub,-84.1926,42.6603,48892,2007,2012,2.61E+14,26065005900
300 6th St.,Calumet,1597,Michigan House Caf̩ & Brewpub,MI,BrewPub,-88.4538,47.2455,49913,2006,2015,2.61E+14,26061000300
312 N. 1st Ave.,Sandpoint,1942,MickDuff's Brewery Co.,ID,BrewPub,-116.547593,48.275074,83864,2008,2015,1.60E+14,16017950300
220 Cedar St.,Sandpoint,5237,MickDuff's Brewing Co. Beer Hall,ID,Brewery,-116.5492149,48.2761721,83864,2015,2015,1.60E+14,16017950300
345 N. Milwaukee Ave.,Libertyville,4194,Mickey Finn's Brewery,IL,BrewPub,-87.953968,42.285929,60048,2015,2015,1.71E+14,17097863604
412 N. Milwaukee Ave.,Libertyville,,Mickey Finn's Brewery,IL,BrewPub,-87.953813,42.287178,60048,2005,2014,1.71E+14,17097863701
120 Wilkinson St. ,Syracuse,937,Middle Ages Brewing Co.,NY,Brewery,-76.16094592,43.05101364,13204,2006,2015,3.61E+14,36067002101
4611 N. M37 Highway,Middleville,1600,Middle Villa Inn,MI,BrewPub,-85.4701,42.7136,49333,2006,2014,2.60E+14,26015010300
101 Oakwood Loop,San Marcos,3259,Middleton Brewing Co.,TX,Brewery,-98.0716747,29.9308919,78666,2015,2015,4.82E+14,48209010804
5011 N. Saginaw Rd.,Midland,2951,Midland Brewing Co.,MI,Brewery,-84.290507,43.6412769,48642,2011,2015,2.61E+14,26111291200
2410 Granite Ridge Rd.,Rockville,3141,Midnight Brewery,VA,Brewery,-77.663955,37.69798,23146,2013,2015,5.11E+14,51075400100
7329 Arctic Blvd. ,Anchorage,938,Midnight Sun Brewing Co.,AK,Brewery,-149.8920169,61.153586,99518,2006,2008,2.02E+13,2020002501
8111 Dimond Hook Dr.,Anchorage,837,Midnight Sun Brewing Co.,AK,Brewery,-149.844593,61.147199,99507,2009,2015,2.02E+13,2020002601
412 Central Ave.,Great Falls,5596,Mighty Mo Brewing Co.,MT,BrewPub,-111.3004524,47.5052509,59401,2015,2015,3.00E+14,30013010800
433 N. Bradley Lane,Oakland,,Mighty Oaks Pub,MD,BrewPub,-79.4106193,39.4173889,21550,2005,2007,2.40E+14,24023000600
2828 NE Glisan St.,Portland,2585,Migration Brewing Co.,OR,Brewery,-122.636568,45.526374,97232,2011,2015,4.11E+14,41051002000
3812 Grim Ave.,San Diego,2982,Mike Hess Brewing Co.,CA,Brewery,-117.128237,32.747614,92104,2014,2015,6.07E+13,6073001400
3420 Agricultural Center Dr.,St. Augustine,3304,Mile Marker Brewing,FL,Brewery,-81.416331,29.911753,32092,2012,2015,1.21E+14,12109021004
1014 South Haynes Avenue,Miles City,,Milestown Brewing @ Golden Spur Casino,MT,BrewPub,-105.8226092,46.3990436,59301,2005,2008,3.00E+14,30017961900
8253 Dollyhyde Rd.,Mt. Airy,3367,Milkhouse Brewery @ Stillpoint Farm,MD,Brewery,-77.225917,39.458123,21771,2014,2015,2.40E+14,24021751702
"2517 Penn Ave, Suite 3",Pittsburgh,5608,Milkman Brewing,PA,Brewery,-79.979538,40.454449,15222,2015,2015,4.20E+14,42003020300
339 N.E. Cedar St.,Camas,3734,Mill City Brew Werks,WA,BrewPub,-122.403731,45.585479,98607,2014,2015,5.30E+14,53011041500
11 S. Palouse St.,Walla Walla,,Mill Creek Brewpub & Big House Brewing,WA,BrewPub,-118.334805,46.069413,99362,2005,2015,5.31E+14,53071920802
289 Mill St.,Poughkeepsie,5443,Mill House Brewing Co.,NY,BrewPub,-73.926552,41.705303,12601,2015,2015,3.60E+14,36027220201
173 Throckmorton Ave.,Mill Valley,2431,Mill Valley Beer Works,CA,BrewPub,-122.549513,37.905333,94941,2011,2015,6.04E+13,6041127000
60 E. Jackson St.,Millersburg,3900,Millersburg Brewing Co.,OH,Brewery,-81.916675,40.554175,44654,2014,2015,3.91E+14,39075976700
633 Hooker Rd.,Allegan,5244,Millgrove Brewing Co.,MI,Brewery,-85.8351168,42.5216751,49010,2015,2015,2.60E+14,26005031200
4847 Delemere Ave.,Royal Oak,2765,MillKing it Productions,MI,Brewery,-83.1770241,42.5333949,48073,2011,2015,2.61E+14,26125183000
45 Barrington Rd.,South Barrington,943,Millrose Restaurant & Brewing Co.,IL,BrewPub,-88.14369745,42.06987686,60010,2006,2013,1.70E+14,17031804201
835 48th Ave,Amana,,Millstream Brewing Co.,IA,Brewery,-91.8651455,41.7972116,52203,2005,2015,1.91E+14,19095960100
500 Commercial Street ,Manchester,,Milly's Tavern,NH,BrewPub,-71.4677636,42.9946336,3101,2005,2015,3.30E+14,33011200400
1208 13th Ave.,Grafton,2030,Milwaukee Ale House ,WI,BrewPub,-87.950292,43.319726,53024,2009,2015,5.51E+14,55089640100
223 N. Water Street ,Milwaukee,,Milwaukee Ale House ,WI,BrewPub,-87.9095986,43.0331327,53202,2005,2015,5.51E+14,55079187400
1234 S. 2nd St.,Milwaukee,2493,Milwaukee Brewing Co.,WI,Brewery,-87.912432,43.018556,53201,2010,2015,5.51E+14,55079016500
200 S. Gold Ave.,Deming,2851,Mimbres Valley Brewing Co.,NM,BrewPub,-107.7586935,32.267486,88030,2011,2014,3.50E+14,35029000600
985 E. University Ave.,Las Cruces,3740,Mimbres Valley Brewing Las Cruces Taproom,NM,BrewHouse,-106.756867,32.283959,88003,2013,2014,3.50E+14,35013001000
301 S. Main St.,Rochester,2260,Mind Body & Spirits,MI,BrewPub,-83.133844,42.679514,48307,2009,2012,2.61E+14,26125191000
23845 Highway 385,Hill City,4642,Miner Brewing Co.,SD,Brewery,-103.5223083,43.9485703,57745,2014,2015,4.61E+14,46103011700
121 Broadway,Cape Girardeau,5871,Minglewood Brewery,MO,BrewPub,-89.519035,37.305775,63701,2015,2015,2.90E+14,29031881000
1430 Washington Ave. S. ,Minneapolis,,Minneapolis Town Hall Brewery ,MN,BrewPub,-93.2477857,44.9733315,55454,2005,2015,2.71E+14,27053104800
238 Lake Shore Dr.,Minocqua,,Minocqua Brewing Co.,WI,BrewPub,-89.7103108,45.8726827,54548,2005,2015,5.51E+14,55085971300
3703 N. Main St.,Mishawaka,,Mishawaka Brewing Co.,IN,BrewPub,-86.181821,41.6944413,46545,2005,2015,1.81E+14,18141011506
408 W. Cleveland Rd.,Mishawaka,2500,Mishawaka Brewing Co. @ The Pub,IN,BrewHouse,-86.188125,41.72403,45645,2010,2011,1.81E+14,18141011306
2414 Lowell St.,Elkhart,2241,Mishawaka Brewing Co./Elkhart Brewery,IN,Brewery,-85.944298,41.662849,46516,2009,2009,1.80E+14,18039001901
255 Mullet Run St.,Milford,5057,Mispillion River Brewing Co.,DE,Brewery,-75.4510651,38.9313927,19963,2015,2015,1.00E+14,10001043400
779 Anita St. #A,Chula Vista,796,Mission Brewery,CA,Brewery,-117.086911,32.598414,91911,2009,2010,6.07E+13,6073013205
1441 L St.,San Diego,796,Mission Brewery,CA,Brewery,-117.1519306,32.7074347,92101,2011,2015,6.07E+13,6073005100
700 The Alameda,San Jose,4439,Mission Creek Brewing @ Whole Foods Market,CA,BrewPub,-121.904448,37.331813,95126,2015,2015,6.09E+13,6085500300
1624 NW Glisan St.,Portland,847,Mission Theater & Pub,OR,BrewHouse,-122.6872787,45.52610523,97209,2005,2015,4.11E+14,41051005000
"13247 Seaway Rd., #D",Gulfport,5966,Mississippi Brewing,MS,Brewery,-89.0601629,30.4277231,39503,2015,2015,2.80E+14,28047003208
326 Main St.,Wolf Point,4452,Missouri Breaks Brewing @ Doc'Z Pub,MT,BrewPub,-105.641416,48.090187,59201,2014,2015,3.01E+14,30085940001
200 N. 11th St.,Lincoln,950,Misty's Steakhouse & Brewery,NE,BrewPub,-96.70510891,40.81483204,68508,2005,2015,3.11E+14,31109001900
527 Leonard St. NW,Grand Rapids,3451,Mitten Brewing Co.,MI,BrewPub,-85.681155,42.985012,49504,2013,2015,2.61E+14,26081000800
1908 Elm St.,Beaver,1966,Mo's Place Grill & Brewpub,KS,BrewPub,-98.667928,38.637964,67525,2008,2015,2.00E+14,20009971100
686 S. Main Street,Moab,,Moab Brewery,UT,BrewPub,-109.5497764,38.5627592,84532,2005,2015,4.90E+14,49019000300
3378 White Mountain Hwy,North Conway,,Moat Mountain Smokehouse & Brewing Co.,NH,BrewPub,-71.1435882,44.0684596,3860,2005,2015,3.30E+14,33003955300
2002 Dabney St.,Richmond,954,Mobjack Brewing Co.,VA,Brewery,-77.48230033,37.57578354,23230,2006,2006,5.11E+14,51087200502
4015 Tennessee Ave.,Chattanooga,2055,Moccasin Bend Brewing Co.,TN,Brewery,-85.327586,35.007799,37404,2008,2015,4.71E+14,47065001800
3501 Delgany St.,Denver,4596,Mockery Brewing,CO,Brewery,-104.9797745,39.7713356,80126,2015,2015,8.03E+13,8031001600
5231 Manchester Ave.,St. Louis,4172,Modern Brewery (by appt only),MO,Brewery,-90.273541,38.624166,63110,2014,2015,2.95E+14,29510104500
3409 30th St.,San Diego,4826,Modern Times Beer,CA,BrewHouse,-117.1297836,32.7413902,92104,2015,2015,6.07E+13,6073001400
3725 Greenwood St.,San Diego,3139,Modern Times Beer,CA,Brewery,-117.206485,32.754256,92110,2014,2015,6.07E+13,6073006500
115 Joe Nuxhall Way,Cincinnati,1845,Moerlein Lager House,OH,BrewPub,-84.508319,39.09598,45202,2013,2015,3.91E+14,39061026500
Main St. & Mehring Way,Cincinnati,1845,Moerlein Lager House @ Smale Riverfront Park,OH,BrewPub,-84.508319,39.09598,45202,2012,2012,3.91E+14,39061026500
81699 US Highway 40,Winter Park,,Moffat Station Restaurant & Brewery,CO,BrewPub,-105.7593984,39.8857123,80482,2005,2015,8.05E+13,8049000202
4366 Huntington Dr.,Flagstaff,2271,Mogollon Brewing Co.,AZ,Brewery,-111.586186,35.217022,86001,2009,2013,4.01E+13,4005000800
15 N. Agassiz,Flagstaff,,Mogollon Brewing Co.,AZ,BrewPub,-111.6469104,35.19745,86001,2005,2008,4.01E+13,4005001200
213 Water St.,Block Island,957,Mohegan Caf̩ & Brewery,RI,BrewPub,-71.55831313,41.17263452,2807,2006,2015,4.40E+14,44009041500
6760 El Camino Real,Atascadero,1606,Molly Pitcher Brewing Co.,CA,BrewPub,-120.667024,35.487644,93422,2013,2015,6.08E+13,6079012502
10 E. South St.,Carlisle,5194,Molly Pitcher Brewing Co.,PA,Brewery,-77.1889134,40.1982598,17013,2015,2015,4.20E+14,42041012400
9786 Bonita Beach Rd. SE ,Bonita Springs,4923,Momentum Brewhouse,FL,Brewery,-81.7897644,26.331459,34135,2015,2015,1.21E+14,12071050602
1410 Market St.,Tallahassee,3276,Momo's Pizza Brewpub,FL,BrewPub,-84.25327,30.506568,32312,2012,2015,1.21E+14,12073002416
670 Trabert Ave.,Atlanta,3782,Monday Night Brewing,GA,Brewery,-84.411645,33.794557,30318,2014,2015,1.31E+14,13121008902
240 Vernon St.,Roseville,4616,Monk's Cellar,CA,BrewPub,-121.2840195,38.7494354,95678,2015,2015,6.06E+13,6061020901
1725 SE Federal Highway,Stuart,1575,Monkey King Brewery & Floribbean Grill,FL,BrewPub,-80.2423,27.1835,34994,2007,2008,1.21E+14,12085001000
805 16th St.,San Diego,3138,Monkey Paw Pub & Brewery,CA,BrewPub,-117.149292,32.713817,92101,2012,2015,6.07E+13,6073005200
3115 Oak Meadow Dr.,Snellville,3806,Monkey Wrench Brewing Co.,GA,Brewery,-84.035327,33.864202,30078,2013,2014,1.31E+14,13135050718
20311 S. Western Ave.,Torrance,2518,Monkish Brewing Co.,CA,Brewery,-118.309303,33.846618,90501,2013,2015,6.04E+13,6037650901
1178 NW Remarkable Dr.,Bend,5707,Monkless Belgian Ales,OR,Brewery,-121.324959,44.085709,97701,2015,2015,4.10E+14,41017001300
1781 N. Market St.,Frederick,3323,Monocacy Brewing,MD,Brewery,-77.399068,39.43951,21701,2013,2015,2.40E+14,24021750803
611 E. Main St.,Bozeman,2504,Montana Ale Works,MT,BrewHouse,-111.028143,45.679507,59715,2010,2015,3.00E+14,30031000701
113 N. Broadway,Billings,,Montana Brewing Co.,MT,BrewPub,-108.505859,45.7826927,59101,2005,2015,3.01E+14,30111000402
62 S. Erie Ave.,Montauk,4283,Montauk Brewing Co.,NY,Brewery,-71.944471,41.036686,11954,2014,2015,3.61E+14,36103201004
7805 SE Stark St.,Portland,4893,Montavilla Brew Works,OR,Brewery,-122.58329,45.519402,97215,2015,2015,4.11E+14,41051001701
3770 Las Vegas Blvd. S. ,Las Vegas,,Monte Carlo Pub & Brewery,NV,BrewPub,-115.17601,36.1043329,89109,2005,2006,3.20E+14,32003006700
165 Main St.,Salinas,,Monterey Coast Brewing,CA,BrewPub,-121.6550822,36.675964,93901,2005,2015,6.05E+13,6053001300
306 2nd St. NW,Montgomery,5380,Montgomery Brewing,MN,Brewery,-93.582583,44.4410947,56069,2015,2015,2.71E+14,27079950300
12 W. Jefferson St.,Montgomery,,Montgomery Brewing Co./The BrewPub,AL,BrewPub,-86.3095435,32.3811008,36104,2005,2015,1.10E+13,1101000100
79 S. Wilson Ave.,Elizabethtown,4989,Moo-Duck Brewery,PA,Brewery,-76.61164,40.147287,17022,2015,2015,4.21E+14,42071010702
2136 S. Peoria St.,Chicago,4315,Moody Tongue Brewing Co.,IL,Brewery,-87.648139,41.853399,60608,2015,2015,1.70E+14,17031310300
21 West Bay Street,Savannah,,Moon River Brewing Co.,GA,BrewPub,-81.0920808,32.0808307,31401,2005,2015,1.31E+14,13051000300
3004 Canal St.,Houston,3201,Moon Tower Inn,TX,BrewPub,-95.341043,29.754549,77002,2014,2015,4.82E+14,48201310100
242 F St.,Salida,3428,Moonlight Pizza,CO,BrewPub,-105.992986,38.535055,81201,2012,2015,8.02E+13,8015000100
1824 W. Division St.,Chicago,3106,Moonshine,IL,BrewPub,-87.67368,41.903521,60622,2012,2014,1.70E+14,17031241400
8428 SW 22nd Ave.,Portland,4124,Moonshrimp Brewing Co. (by appt only),OR,Brewery,-122.700251,45.464024,97219,2014,2015,4.11E+14,41051006502
2021 Spar Ave.,Anchorage,,Moose's Tooth Brewing Co.,AK,Brewery,-149.8429298,61.2227902,99501,2005,2015,2.02E+13,2020000600
3300 Old Seward Hwy,Anchorage,,Moose's Tooth Pub & Pizzeria,AK,BrewPub,-149.8692094,61.1904939,99503,2005,2015,2.02E+13,2020001900
110 Wisconsin Dells Parkway,Wisconsin Dells,,Moosejaw Pizza & Brewing Co.,WI,BrewPub,-89.7917344,43.5887767,53965,2005,2006,5.51E+14,55111000100
110 Wisconsin Dells Parkway So.,Wisconsin Dells,859,Moosejaw Pizza & Dells Brewing Co.,WI,BrewPub,-89.7937252,43.58898566,53965,2007,2015,5.51E+14,55111000100
721 N. 2nd St. ,St. Louis,968,Morgan Street Brewery,MO,BrewPub,-90.18458489,38.63052881,63102,2005,2015,2.95E+14,29510125600
280 Harbor St.,Morro Bay,,Morro Bay Brewing Co.,CA,BrewPub,-120.850312,35.366677,93442,2005,2010,6.08E+13,6079010603
630 N. Almon St.,Moscow,4006,Moscow Brewing Co.,ID,Brewery,-117.004141,46.739161,83843,2014,2015,1.61E+14,16057005100
825 N. 7th St.,Phoenix,4575,Mother Bunch Brewing,AZ,Brewery,-112.064827,33.4573326,85022,2015,2015,4.01E+13,4013113202
2055 Thibodo Rd. #H,Vista,2720,Mother Earth Brew Co.,CA,Brewery,-117.220256,33.167671,92081,2011,2015,6.07E+13,6073019904
206 Main St.,Vista,3566,Mother Earth Brew Co. Tap House,CA,BrewHouse,-117.242285,33.202178,92084,2013,2015,6.07E+13,6073019503
311 N. Herritage St.,Kinston,2349,Mother Earth Brewing Co.,NC,Brewery,-77.582639,35.262668,28501,2010,2015,3.71E+14,37107010700
7 South Mikes Pike,Flagstaff,3090,Mother Road Brewing,AZ,Brewery,-111.6521331,35.1970305,86001,2012,2015,4.01E+13,4005000800
215 S Grant Ave.,Springfield,2935,Mother's Brewing Co.,MO,Brewery,-93.299385,37.207508,65806,2011,2015,2.91E+14,29077000502
470 West Canfield ,Detroit,,Motor City Brewing Works ,MI,Brewery,-83.0660214,42.3518573,48201,2005,2015,2.62E+14,26163520300
2337 S. Michigan Ave.,Chicago,2835,Motor Row Brewing,IL,Brewery,-87.623731,41.850381,60616,2015,2015,1.70E+14,17031841000
1014 Ninth St. West,Bradenton,4025,Motorworks Brewing Co.,FL,Brewery,-82.571197,27.49086,34205,2015,2015,1.21E+14,12081000103
405 S. Highland St.,Mount Dora,4159,Mount Dora Brewing & Rock Rabbit Brewery,FL,BrewPub,-81.636223,28.794056,32757,2014,2015,1.21E+14,12069030914
21167 Calistoga St.,Middletown,,Mount St. Helena Brewery & Restaurant,CA,BrewPub,-122.6155976,38.7519627,95461,2005,2015,6.03E+13,6033001300
174 S. Main St. #C,Bishop,5480,Mountain Rambler Public House & Brewery,CA,BrewPub,-118.394339,37.360667,93519,2015,2015,6.03E+13,6027000400
6690 Sang Run Rd.,McHenry,3202,Mountain State Brewing Co.,MD,BrewHouse,-79.380376,39.564304,21541,2012,2015,2.40E+14,24023000600
54 Clay St.,Morgantown,3222,Mountain State Brewing Co.,WV,BrewHouse,-79.961467,39.627337,26501,2012,2015,5.41E+14,54061011000
1 Nelson Blvd.,Thomas,1472,Mountain State Brewing Co.,WV,Brewery,-79.49851763,39.14220864,26292,2007,2015,5.41E+14,54093965200
1535 Pearl St.,Boulder,,Mountain Sun Pub & Brewery,CO,BrewPub,-105.2752151,40.0190106,80302,2005,2015,8.01E+13,8013012204
900 Washington Ave.,Golden,4187,Mountain Toad Brewing Co.,CO,Brewery,-105.22403,39.7583,80401,2014,2015,8.06E+13,8059009843
506 W. Broadway,Mt. Pleasant,973,Mountain Town Station,MI,BrewPub,-84.78239536,43.60423856,48858,2006,2015,2.61E+14,26073940500
