zcta,HouseCount,HouseMedianIncome,House0to10K,House10to15K,House15to25K,JobCount
69001,3878,41386,5.5,8.6,13.7,754
69020,220,51250,6.8,2.7,10,26
69021,652,45375,4.3,5.4,9.5,108
69022,785,49583,5.5,4.2,8.4,106
69023,150,40938,0,0,32,10
69024,518,51786,1.2,7.5,13.3,56
69025,437,50063,6.6,4.6,14.4,64
69026,82,27083,32.9,2.4,8.5,6
69027,22,-,27.3,40.9,0,12
69028,329,59375,5.2,2.7,10,54
69029,158,57955,3.8,6.3,4.4,26
69030,100,45000,8,12,15,8
69032,187,37212,5.3,4.3,18.7,22
69033,1085,57386,1.6,5.9,11.6,244
69034,408,65833,1.7,1.7,12.3,42
69038,240,54167,5,3.3,5.8,16
69039,36,64167,5.6,0,8.3,4
69040,312,41364,10.9,8.7,9.6,22
69042,25,46417,0,0,8,2
69043,209,44844,4.8,7.7,14.4,24
69044,354,32115,5.6,10.7,19.2,36
69045,508,49318,5.5,4.7,9.1,62
69046,94,50833,2.1,3.2,4.3,8
69101,12430,54311,8.2,3.6,10.7,3428
69120,529,52578,5.5,4.5,15.7,72
69121,159,39375,2.5,13.2,21.4,20
69122,284,52500,2.8,3.9,9.9,44
69123,378,57222,1.9,2.4,14.3,20
69125,156,37708,1.3,9,16.7,6
69127,414,56875,1.4,5.8,11.6,44
69128,87,-,2.3,1.1,13.8,4
69129,549,55048,3.8,5.3,13.7,64
69130,2154,44385,5.3,6,11.7,330
69131,248,58438,7.7,5.2,5.2,14
69133,183,39107,5.5,4.4,14.8,8
69134,172,62386,2.3,4.1,6.4,20
69138,1628,59113,2.6,2.7,11.2,346
69140,789,61250,5.8,5.8,9.4,178
69141,164,45000,3.7,3.7,20.1,12
69142,34,-,17.6,0,20.6,4
69143,565,61719,2.7,4.6,3.5,62
69144,59,-,0,0,40.7,12
69145,1323,43650,6.1,6.5,14.3,240
69146,197,31835,0.5,17.3,14.7,16
69147,311,38603,10,1.3,18.6,24
69148,63,62813,0,7.9,0,10
69149,325,60893,2.2,6.2,8.3,12
69150,146,36667,8.2,3.4,9.6,40
69151,354,61974,4,4.5,6.8,14
69152,356,43500,3.7,12.1,4.5,64
69153,2739,40313,7,9.7,13.9,562
69154,533,45469,8.8,5.1,12.9,144
69155,501,60179,3.2,6.8,4.6,48
69156,282,51324,3.9,2.5,10.6,26
69157,23,-,8.7,0,4.3,6
69161,50,23333,16,16,22,2
69162,3425,60488,5.4,3.9,10.7,1024
69163,387,53750,2.3,2.6,13.4,52
69165,787,68807,3,2.3,9.1,80
69166,295,58036,10.5,2.4,9.8,44
69167,161,60268,8.1,11.8,12.4,12
69168,119,58359,0,7.6,12.6,12
69169,235,62917,1.3,1.3,8.1,50
69170,122,42857,10.7,1.6,7.4,8
69171,3,-,0,0,0,2
69201,1788,54958,3.5,4,10.1,410
69210,1229,44556,7.2,10.4,12.9,218
69211,256,27018,0.4,2,11.7,18
69212,116,33750,8.6,1.7,23.3,8
69214,98,39167,3.1,5.1,12.2,12
69216,42,42500,0,11.9,11.9,4
69217,154,29615,7.1,4.5,24,44
69218,105,51125,7.6,9.5,1,4
69219,48,93500,0,2.1,6.3,2
69220,10,79000,0,0,0,6
69301,4107,55750,7.3,3.6,8.3,574
69331,23,-,0,0,0,2
69333,120,55000,13.3,1.7,15,14
69334,843,45362,6.3,6.5,9,62
69336,1097,44821,3.6,2.2,12.8,148
69337,2680,50952,11.8,3.8,8.6,430
69339,750,39167,8.9,8.5,11.6,88
69340,55,72813,0,0,0,2
69341,4201,54659,2.4,2.8,12.1,478
69343,1038,36063,7.4,8.4,14,182
69345,191,50208,12,1,11.5,10
69346,270,43438,8.9,4.1,19.3,20
69347,575,52557,1.6,8.9,11.1,44
69348,615,59115,5,2.9,14,60
69350,173,48542,9.8,6.4,12.1,42
69351,106,42105,0,0,27.4,4
69352,275,55268,6.2,3.3,7.6,16
69353,13,-,7.7,46.2,0,2
69354,53,-,0,0,45.3,2
69355,70,58750,1.4,17.1,5.7,6
69356,704,44375,4,6.3,22.3,28
69357,1519,48995,5.3,5.4,11.5,122
69358,815,51555,4.9,3.6,12.6,56
69360,586,45000,8.9,5.5,10.6,88
69361,6943,43781,10,5.7,10.4,2784
69365,19,-,0,0,0,18
69366,92,46250,5.4,8.7,6.5,4
69367,104,47500,2.9,2.9,11.5,2
70001,17732,50155,7.9,4.8,13.3,4804
70002,8709,54507,6.3,4.8,9.8,17380
70003,16022,55839,5.7,2.8,9,2456
70005,11519,62012,5.5,3.8,8.1,3284
70006,5975,62532,6.3,4.7,10.5,1434
70030,1422,70278,3.9,2.3,6.8,68
70031,502,72955,8,1,4.8,38
70032,1688,44030,10.8,5.5,11.9,146
70036,482,50833,5,4.4,13.1,20
70037,5993,57607,6,4.6,9,3024
70038,109,15750,22,23.9,23.9,44
70039,908,30822,9.4,17.5,16.1,174
70040,393,37019,14.5,7.1,21.4,30
70041,1098,40052,12.9,6.8,15.1,86
70043,7424,43590,9.7,7,14.6,1812
70047,4610,78250,5.2,2.6,9,856
70049,871,45558,16.8,4.8,8.7,30
70050,42,-,31,7.1,0,28
70051,826,45455,14.5,5.2,9.8,74
70052,1336,49113,8.1,6.7,7.6,132
70053,6550,39711,12.3,8.3,14,2052
70056,13712,50380,5,5.6,11.9,1322
70057,1619,56625,17.7,5.2,7.8,146
70058,13521,46001,8,8,10.1,3492
70062,6085,39508,12.2,7.1,16.1,5016
70065,19257,57712,6.9,3.2,9,3264
70067,891,44918,7,3.3,13.7,84
70068,11424,59774,6.4,3.8,9.6,2112
70070,4585,73207,3.8,2.7,7.9,414
70071,1457,50817,6.9,9.6,14.7,120
70072,19641,47204,9.5,8.8,10.5,3008
70075,1672,70298,7.4,1,7.5,114
70076,55,31450,0,12.7,10.9,4
70079,1227,66763,4.8,0,8.1,158
70080,553,77169,3.6,3.6,3.1,58
70082,118,-,11,24.6,16.1,10
70083,885,30554,15.5,7.9,16.5,64
70084,2621,48147,12.9,7.2,11,258
70085,1661,44046,12.8,5.5,14.2,86
70086,769,30505,18.9,10.4,14,62
70087,2950,45595,6,6.7,12,474
70090,2669,47079,6.8,5.2,13.4,152
70091,121,50804,9.1,9.9,6.6,172
70092,2346,37355,10.4,6.1,16.4,84
70094,10999,34199,8.3,8.4,19.5,1116
70112,1433,50313,23.6,6.1,5.9,4266
70113,3701,15675,31.1,17.3,15.4,8814
70114,9820,28442,17.9,10.2,17.9,1316
70115,15290,59985,8.6,5,8,6006
70116,6180,33224,17.4,9.1,14.4,822
70117,11495,27720,19.9,9.7,15.5,3980
70118,12728,41227,14.6,8.1,12.8,3912
70119,16381,35331,16.2,9.3,12.8,7752
70121,5453,47710,9.2,5.9,12.2,860
70122,14258,37974,14.2,8.1,14.2,2058
70123,11903,64878,4.9,2.3,7.7,7926
70124,8186,90033,3.8,3,3.4,868
70125,6143,40156,17.3,7.3,11.6,736
70126,9627,25572,19.4,12.2,17.3,1956
70127,9420,26113,21.8,9.8,16.6,984
70128,7144,38895,13.1,8,14.6,280
70129,3092,39458,15.3,3.2,12.5,628
70130,7939,50716,12.1,7.6,11.2,22116
70131,12058,48833,7.2,5.4,12.7,386
70139,0,-,-,-,-,150
70163,0,-,-,-,-,234
70301,16652,48280,9,5.6,11.4,6920
70339,2582,64732,9.4,5.3,11.9,130
70340,43,-,41.9,0,58.1,160
70341,1529,36236,14.3,6.7,13,76
70342,1760,43906,15.6,2.4,13.4,156
70343,1848,62162,3.1,0,13.4,164
70344,2093,41509,12,8.7,10.6,146
70345,3513,57813,2.6,6,15.8,384
70346,3951,37019,19.8,7.4,8.9,382
70352,55,-,16.4,0,16.4,6
70353,489,36103,1.4,9,18.8,42
70354,1790,55483,7.6,4.2,17.9,182
70355,358,41389,3.9,4.7,12.3,10
70356,819,23901,17.2,9.4,26.5,68
70357,1057,50015,9.9,5.4,11.5,218
70358,335,37438,7.2,9.6,11.6,60
70359,3070,50211,9.9,5.9,11.3,216
70360,10770,61911,5.5,5.9,9.4,5496
70363,8145,36806,15.2,5.4,13.8,1086
70364,11375,53541,7.2,7,10.8,1052
70372,1073,47798,13,2.5,14.3,60
70373,2621,52879,6,6.4,12.1,234
70374,2530,61682,6.3,8.7,7.7,220
70375,34,-,0,0,52.9,22
70377,1539,42525,9.6,7.9,14.4,42
70380,8756,41027,9.9,5.8,14.1,2644
70390,2515,45994,13.6,3.6,14.8,162
70391,70,73966,12.9,0,0,30
70392,3223,48417,9.4,5.6,9.5,244
70393,319,60859,11.6,0,0,30
70394,5479,46177,6.5,6.9,11.9,430
70395,1895,60450,11.6,4.9,10.4,164
70397,305,44688,12.1,0,18,24
70401,7439,40575,9.8,7.3,17.5,2552
70402,0,-,-,-,-,8
70403,10918,45584,9.9,6.8,13,1356
70420,3176,61766,4.4,2.6,7.9,244
70422,5577,38340,11.6,8.7,14.9,496
70426,1807,39005,9.5,7.6,19.5,84
70427,7538,30836,19.4,7.8,15.9,1324
70431,2037,63774,2,4,8.6,76
70433,13914,68654,5.7,4.1,6.5,6508
70435,6667,68594,4.9,1.8,12.8,840
70436,303,22785,9.9,13.2,43.6,8
70437,3194,69795,7.2,5.9,13.6,196
70438,7176,36416,12.7,8.3,14.9,528
70441,1597,42271,17.4,4.9,12.5,128
70442,36,-,0,0,0,18
70443,3654,31591,8.8,11.4,21.5,190
70444,3813,30625,13,7.6,19,254
70445,4143,51357,6.3,2.8,15.4,254
70446,2715,60726,12,2.7,9.8,108
70447,4271,101505,3.9,3.8,2.8,540
70448,9273,79426,3.6,4.1,5.5,1240
70449,1538,50119,10.1,9.9,3.8,78
70450,1189,27358,5.3,15.1,23.4,20
70451,10,-,0,0,0,10
70452,4670,49886,7.6,6.9,8.8,380
70453,272,41875,2.9,14.7,29,24
70454,11088,55884,7.1,4.4,10.7,1468
70455,370,-,0,24.3,10.5,76
70456,829,35503,12.5,11.2,10.7,68
70458,14158,65109,5.3,4,9,4260
70460,7793,48750,9,5.8,11.7,1616
70461,10002,63948,3.6,4.4,9.1,1014
70462,2150,48452,11.9,2.8,14.7,112
70463,93,-,8.6,0,17.2,12
70464,189,39441,0,1.6,0,2
70465,226,30000,20.4,11.5,8.4,10
70466,3297,44604,8.6,9.5,11.1,140
70471,7910,83019,4.3,3.2,8,3888
70501,11332,26365,19.5,11.4,16.4,7008
70503,11128,72632,4.6,2.6,8.5,10140
70506,17369,43677,9.2,6.1,14,5252
70507,6199,47201,9.6,6.5,11.2,786
70508,15970,72109,5.7,1.9,8.4,8280
70510,9292,47483,10.8,8.2,11.5,2196
70512,3438,50996,5.8,7,14.4,224
70513,163,-,13.5,0,0,10
70514,902,41250,9.5,1.2,15.3,60
70515,1105,32411,17.1,7,17.4,70
70516,198,42440,0,0,0,42
70517,9900,42144,8,7.6,13.2,1808
70518,5538,72758,4,5.4,7.7,1640
70519,92,-,0,0,69.6,8
70520,6806,56543,6.1,6.9,12.1,626
70523,399,36875,6.5,1.8,8.3,20
70524,128,36250,5.5,11.7,15.6,4
70525,5336,42862,12.1,5.6,14.7,322
70526,6785,31322,15.5,9.4,18,1836
70528,799,43403,8,9.3,16,76
70529,4216,50846,7,3.5,12.5,304
70531,495,31335,0,16.8,23.4,30
70532,967,33716,13.1,5,18.1,56
70533,2661,50325,6,6.1,14.3,154
70534,291,38036,8.2,5.8,19.2,18
70535,6659,39257,9.6,10.4,13.8,938
70537,214,33947,3.3,7.5,11.7,18
70538,4949,39745,9.4,7.3,12.5,1410
70541,167,23750,15.6,8.4,28.7,68
70542,1493,50982,9.5,6.3,7.2,102
70543,1756,52533,10.1,4.3,8.3,80
70544,4323,36967,11.5,5.4,13.9,216
70546,5884,36722,12.2,10.2,14.8,880
70548,3875,39148,10.7,6.9,13.5,286
70549,1488,45000,10.8,6.7,13,116
70550,53,-,100,0,0,38
70552,654,36887,9.8,2.6,21.3,64
70554,1892,31175,7.8,9.9,18.4,164
70555,2861,67920,4.4,2.3,5.3,272
70556,117,-,18.8,21.4,8.5,28
70558,0,-,-,-,-,14
70559,927,46725,7.4,2.7,15.4,30
70560,14821,39823,11.1,7,14.4,6858
70563,6867,63661,4,2.6,10.1,530
70570,14055,28843,19.2,10.6,16,4710
70575,42,-,0,0,28.6,6
70576,251,36964,7.6,6.4,19.9,36
70577,1511,33240,8.5,9.1,19.7,120
70578,6161,43979,8.8,5.1,13.1,538
70580,69,-,0,0,47.8,8
70581,306,41667,9.5,4.6,10.5,26
70582,6908,48813,9.4,5.6,11.7,540
70583,4411,44985,8,8.3,17.3,740
70584,2901,43487,13.6,6.5,14.5,146
70585,81,29821,14.8,11.1,12.3,20
70586,7467,30631,12,11.3,20,696
70589,1229,35610,14.5,12.4,13.2,94
70591,1888,45510,12,4.5,14.6,158
70592,8211,76883,5.1,3.9,1.9,718
70601,13577,31773,12.8,8.4,18.5,8592
70605,14329,68551,3.1,3.7,9.3,4710
70607,10979,38750,11.1,5.6,13.8,676
70611,7406,67969,3.8,2.8,8,916
70615,4829,30890,14.5,14.5,13.6,944
70630,721,59886,0,1.8,24.1,44
70631,203,49375,15.3,8.9,7.4,114
70632,233,95938,0,0,2.1,12
70633,2474,43896,8.6,0.6,13.8,208
70634,9490,48326,6.9,6.6,13.5,1064
70637,262,40938,0,3.1,38.9,10
70638,250,41750,9.6,11.2,16.4,10
70639,164,21711,21.3,4.3,32.9,14
70640,147,24271,15.6,17,19.7,8
70643,100,61304,11,0,0,26
70644,37,-,0,0,0,4
70645,530,45789,4,3.8,12.8,58
70646,191,-,32.5,0,0,10
70647,3517,51679,4.8,5.2,13.1,222
70648,2604,47300,4.6,8,15.3,222
70650,100,55385,0,0,0,20
70651,122,-,3.3,27.9,0,2
70652,897,60274,3.3,7.7,10.4,34
70653,1352,38333,9.7,9.2,18.6,84
70654,89,-,0,33.7,0,6
70655,990,39554,8.5,9.6,18.4,70
70656,1377,38977,7.3,10.7,15,42
70657,1782,60735,10.9,5.2,12.3,48
70658,305,67679,6.9,4.6,9.8,14
70659,590,49327,6.1,4.9,15.4,38
70660,524,49028,5.5,3.6,15.3,20
70661,970,47720,11.9,10.8,13.8,16
70662,128,33882,0,22.7,10.9,4
70663,10659,53169,7.2,4.8,11.6,2628
70665,4100,64684,5.2,4.4,8.4,396
70668,2544,46341,7.3,6.8,18.8,144
70669,3810,55423,8.3,3.9,16.1,474
70706,7915,64211,3.6,3.6,9.5,760
70710,1692,68261,1,4.9,12,98
70711,1628,64688,6.1,4.6,11.9,132
70712,194,57143,0,0,0,6
70714,7066,51522,9,3.6,11.3,976
70715,529,43063,14.7,9.5,8.9,36
70719,1708,60313,5.4,6,8.7,102
70721,294,26492,28.2,7.5,1.7,12
70722,2170,50068,11.9,7.9,11.5,222
70723,474,41250,17.7,6.1,12.7,188
70725,645,65069,13.5,4.8,13,44
70726,19860,63152,4.7,4.1,8.5,3600
70729,275,-,22.2,0,20.4,22
70730,1345,49449,7.2,4.8,14,40
70732,481,45901,5.2,3.3,20.4,22
70733,594,42500,12.3,9.8,14.5,26
70734,2380,90671,10.1,4.6,4.4,432
70736,213,32989,3.3,7,31.9,4
70737,15691,72852,3.5,4.5,7.3,8312
70739,4858,83344,3.1,3,7.2,332
70740,634,44864,12.8,2.5,10.4,42
70743,61,70313,0,0,0,8
70744,2250,35272,10.9,12.4,13.1,90
70747,79,33125,24.1,0,24.1,8
70748,1602,44123,9.6,4.5,19.5,124
70749,595,52725,4.7,4,7.1,26
70750,607,25163,14.7,11.7,23.4,62
70752,339,67649,2.9,16.8,15.3,12
70753,389,24238,9.3,7.2,36.8,14
70754,4270,56014,3,3.2,9.7,228
70755,772,70000,7.4,2.3,7.6,78
70756,159,86979,0,0,18.2,10
70757,1123,39575,17.9,7.3,9.3,48
70759,626,39900,8.5,3.2,14.2,34
70760,2446,36019,13.7,5.6,20.6,372
70761,313,32813,13.4,2.9,25.9,18
70762,392,-,15.3,0,7.4,28
70763,1466,74318,5.2,3.6,9.3,64
70764,5957,45968,10.7,5.8,11.1,1208
70767,5786,57035,7.8,6.9,9.1,868
70769,14258,88759,5.3,2.2,5.6,1224
70770,1158,60189,0,6.9,9.8,48
70772,383,38250,14.6,4.4,17.8,18
70773,95,-,0,33.7,11.6,2
70774,3731,78183,7.9,2.4,4.5,190
70775,3627,56315,8.7,4.5,9.3,712
70776,1122,68417,7.3,4.3,7.9,218
70777,1608,52361,5.2,0.1,6.9,96
70778,1305,60054,9.7,6.7,10.5,176
70780,567,47788,3.4,10.1,11.1,22
70782,126,24459,27,0,29.4,4
70783,1164,54833,16.1,5.5,8.8,34
70785,7417,59959,6.2,6.1,11.1,570
70787,0,-,-,-,-,2
70788,1563,47039,14.1,9.3,11.8,108
70789,266,37308,13.2,3.8,19.2,10
70791,8954,72631,4.2,4.6,9.1,928
70801,30,-,0,0,0,3504
70802,10089,24920,22.6,10.8,16.7,5248
70803,23,-,0,0,47.8,248
70805,9706,25783,17.5,11.7,19.7,1924
70806,12451,41436,10.9,7.5,15,7668
70807,5737,28953,20.4,9.8,14.3,684
70808,13054,61807,8.7,4.2,9.9,4588
70809,10922,71685,3.9,2.8,6,4036
70810,15270,81004,4.9,4,6.4,4216
70811,4767,44063,9.6,6.6,14.3,456
70812,3610,39690,7.3,9,15.1,60
70814,5210,53026,4,3.5,10.9,684
70815,10671,49322,7.6,7.5,9.1,3184
70816,17587,49413,5,3.8,9.5,9144
70817,12772,86968,1.3,1.4,5.8,2756
70818,3615,70154,3.5,2.5,9.7,440
70819,1620,60739,2.6,3,7.7,130
70820,7646,27368,26.3,7.7,14.3,544
70836,0,-,-,-,-,288
71001,1784,29592,15.8,14.2,14.9,224
71003,532,29850,2.4,10.9,18.4,20
71004,257,33750,6.6,3.5,14.8,22
71006,4551,68568,6.4,2.5,8.9,344
71007,350,63077,7.1,5.7,12,28
71008,332,33542,15.4,4.2,15.7,16
71016,802,42115,4,4.7,18,44
71018,725,27868,11,7.3,25.1,26
71019,3069,40267,10.3,13.1,13.3,262
71021,377,17091,20.2,18.3,28.4,12
71023,1271,31993,5,11.3,25.3,40
71024,775,32083,9.5,6.6,20.1,26
71027,619,44010,4.2,17,12,42
71028,611,36179,14.4,6.5,13.4,52
71029,62,46250,3.2,21,6.5,20
71030,690,55153,5.7,6.4,4.1,24
71031,473,39402,4,12.1,16.3,16
71032,868,39224,7.8,11.8,7.8,62
71033,1386,55875,4.2,3.5,9.7,116
71034,102,58571,5.9,0,12.7,2
71037,7307,52406,8,6.2,10.9,462
71038,1731,24260,21.4,9.5,20,126
71039,570,28045,17.7,4.6,19.5,18
71040,3133,25831,18.2,12.6,17.5,284
71043,210,40250,12.9,14.8,8.1,12
71044,294,44375,8.8,2.7,20.4,14
71045,264,50313,2.7,5.3,19.7,12
71046,496,43879,9.9,5.4,13.1,32
71047,4321,57124,4.9,5.5,8.5,260
71048,23,-,0,0,17.4,6
71049,1130,46111,11.2,7,12.7,96
71051,953,47431,2.9,5.9,5.8,38
71052,3694,30129,18.4,12,13.4,408
71055,7563,31486,15.4,8.6,16.8,1876
71060,1063,45104,8.9,4.6,13.3,30
71061,701,36411,21.7,6.7,12.3,100
71063,325,39727,11.4,5.2,13.5,10
71064,1483,29182,20.8,9.3,15.7,70
71065,496,32308,19.6,6.3,17.5,32
71067,1454,44541,9.8,4.1,16.1,44
71068,1591,34356,16.9,5.4,19,108
71069,247,25893,16.6,17.4,15,10
71070,717,40694,10.9,13.4,11.7,100
71071,986,42308,6.9,4.3,15,96
71072,553,36219,10.5,3.3,14.1,28
71073,976,30227,12.6,5.9,25.1,84
71075,2607,28125,13.8,7.1,20,298
71078,2485,54403,8.9,5.9,12.4,188
71079,83,-,15.7,0,13.3,4
71082,2141,32957,18.9,6.1,15.7,172
71101,2979,18869,31.7,12.4,13.2,18172
71103,2628,19600,27.1,14,17.5,2500
71104,6224,39255,14.5,6.1,13.6,1372
71105,9784,54581,7.7,4.6,7.7,4208
71106,13094,53089,11.3,6.8,11.6,4076
71107,11741,38700,14.9,7.2,12.5,3720
71108,6506,31803,14.2,9.5,17.9,2590
71109,8038,23129,18.4,14,20.7,596
71110,892,55208,6.4,0.8,3.8,90
71111,16963,53431,8.7,5.6,9.7,8268
71112,13037,51529,8.2,2,10.8,1840
71115,6951,54122,5.1,4.7,13.1,526
71118,10206,44889,6.8,6.7,15.1,886
71119,4363,48445,6,3.8,13.6,236
71129,5141,36086,7.1,7.3,18,1288
71201,8835,46911,10.3,5.4,14.1,24672
71202,8691,22132,24.3,12.6,20,520
71203,13503,41878,10.8,8,12.4,2836
71209,0,-,-,-,-,12
71219,513,52782,8.4,9.4,9.9,18
71220,8597,31287,15.7,8.5,16.2,1412
71222,1327,27269,27.7,7.6,12.8,70
71223,134,25952,9,21.6,13.4,14
71225,2546,57120,12.3,5.4,6.4,216
71226,698,33137,19.1,7,17.3,44
71227,1520,53783,3.8,7.9,12.6,118
71229,458,46154,15.3,2.8,12.2,22
71232,2586,36034,12.5,9.3,15.7,302
71233,101,24063,24.8,12.9,13.9,8
71234,1474,56989,8.8,8.3,5.5,96
71235,1791,41655,9.7,5.5,12.8,116
71237,535,26583,14,9.7,24.5,16
71238,1074,58478,3.8,3.9,11.5,38
71241,3254,38634,11.4,10.6,13.6,418
71243,77,54205,6.5,0,0,8
71245,1618,23041,30.2,6.2,15.4,50
71247,397,30938,13.9,12.8,18.4,54
71250,84,-,51.2,4.8,13.1,10
71251,3213,31275,13.4,8.7,16.6,308
71253,101,25625,20.8,11.9,16.8,10
71254,2192,19315,24.2,16.5,18.3,206
71256,314,35481,8.3,10.5,12.4,20
71259,670,48362,7,10.9,8.2,56
71260,1150,41552,13.7,12.5,3.5,76
71261,517,23917,30.9,7,15.9,80
71263,3149,39563,10.9,5.7,21.2,572
71264,501,42703,8,15.8,8.6,16
71266,466,50076,7.7,4.5,7.3,20
71268,990,60714,4.2,7.7,5.1,52
71269,4373,34173,11.7,9.2,18.7,924
71270,12121,32729,20.6,5.6,15.9,3508
71272,0,-,-,-,-,10
71275,891,48385,10.7,3.5,16.4,72
71276,49,52188,0,0,16.3,6
71277,662,47313,11,10.1,11.9,20
71279,20,-,100,0,0,14
71280,1488,51055,10.6,4.9,7.4,138
71282,3724,28995,17,14.6,12.3,696
71286,139,38194,10.8,5,5,26
71291,12991,46272,9.7,6.7,10.5,3956
71292,7843,36401,13.9,7.4,13.2,902
71295,5081,32575,13,15.4,14.6,2360
71301,8257,32843,13.3,6.7,18.9,8864
71302,5400,28901,13.5,12,17.9,1116
71303,8541,47053,7.7,4.5,10.8,1450
71322,2267,35754,9.8,4.2,22.5,272
71323,356,33750,3.7,0,25.3,20
71325,390,22443,15.1,18.2,18.5,30
71326,439,33151,11.8,16.6,13,16
71327,1462,44085,15.7,4.7,13.7,102
71328,2572,61369,6.3,7.4,11.8,94
71331,357,37321,2.5,5.9,16.8,16
71333,251,19750,24.3,13.1,29.9,14
71334,3347,24184,14.7,13.7,23.2,318
71336,628,40286,5.6,11,23.2,32
71339,53,-,0,0,0,12
71340,337,28125,20.5,15.1,9.2,32
71341,1188,45395,16,1.7,12.7,72
71342,2765,30358,14.8,8.1,19.4,396
71343,2979,33281,10.8,12.8,15,564
71345,39,-,46.2,53.8,0,8
71346,1006,43145,10.8,3.5,16.3,94
71350,1868,44525,14.6,7,13.1,186
71351,4122,29755,15.1,9.7,18.2,538
71353,684,28382,16.1,9.8,14.6,20
71354,757,41005,14.5,11.6,4.6,30
71355,1235,40082,12.6,5.3,15.9,84
71356,316,29000,19.9,9.2,16.1,14
71357,731,23224,19.4,8.5,23.9,56
71358,438,34667,22.4,5.5,14.2,30
71360,12778,47089,7.8,6,11.5,7632
71362,702,40611,7,4.7,9.8,108
71366,706,22778,15.6,15.6,24.5,76
71367,509,40759,0,2.2,33.6,16
71368,566,26250,13.4,21.7,14.8,28
71369,1010,24907,22.6,11.7,15.9,68
71371,719,58340,7.1,7.6,8.3,76
71373,2523,37662,6.1,14.8,17.9,334
71375,493,17440,30.8,15,11.2,26
71377,82,-,31.7,0,12.2,2
71378,919,27212,17.3,17.5,13.9,50
71401,84,115541,0,10.7,0,6
71403,1493,55592,9,6.4,10.9,58
71404,311,53472,4.2,10,14.5,14
71405,2169,41779,5.4,6.8,14.8,140
71406,27,-,33.3,0,0,8
71407,354,24741,24,11.3,16.4,22
71409,2165,41647,13.9,3,14.6,280
71410,45,-,17.8,4.4,15.6,6
71411,1309,27555,22.6,8,16.1,52
71414,55,14688,20,30.9,12.7,6
71416,384,30125,18,13,10.9,12
71417,1965,33667,14.4,10,16.2,92
71418,2455,28337,14,12.3,20.9,276
71419,869,41417,8.1,12,14.4,44
71422,624,39196,9.3,5.8,20,54
71423,1640,49375,3.4,3.5,8.6,84
71424,350,56204,0,4,15.4,22
71425,82,40833,25.6,0,12.2,2
71426,90,48750,5.6,3.3,23.3,2
71427,157,25587,18.5,10.8,13.4,2
71429,1153,48523,4.3,8.5,11.9,92
71430,992,42423,2.3,7.5,15.1,116
71432,458,42600,5.7,10,19,28
71433,1567,45982,9.1,7,14.8,74
71435,1280,36900,15.3,9.3,13.3,124
71438,607,49922,3.8,1.2,18.1,40
71439,681,44250,5.1,14.2,6.5,24
71441,239,28011,36.4,8.4,3.3,10
71446,8335,47226,9.1,5.4,11.2,3816
71447,520,33095,15.4,4.6,19.2,44
71449,3533,42589,12.4,7.2,12.6,1088
71450,441,54583,11.3,5.7,13.8,30
71452,32,-,3.1,0,15.6,2
71454,992,32143,16.7,9.9,16,34
71455,43,-,0,0,27.9,4
71456,415,39375,16.1,12.8,11.3,18
71457,10181,26314,21,9.5,17.5,6660
71459,3503,40491,3.9,3.3,15.1,142
71461,950,47500,8.5,4.3,16.2,24
71462,681,34650,14.4,6.8,16,42
71463,3084,35577,7.9,11.4,21.9,302
71465,1072,37059,11.8,6.4,13.8,102
71466,259,36891,15.1,4.6,4.6,12
71467,1662,41228,12.5,4.7,12.6,66
71468,374,34875,16.8,2.9,12.6,20
71469,907,40022,9.8,8.7,16.1,148
71472,133,-,0,19.5,12,4
71473,163,46042,9.8,6.1,14.7,6
71474,216,62857,5.1,0.9,6.9,24
71479,344,44338,9,6.7,9.3,32
71480,219,37292,12.3,11,19.2,14
71483,3541,27387,14.9,9.1,20.9,956
71485,818,64926,9.5,5.5,7,76
71486,2103,35554,15.7,6.3,15.9,152
71601,5576,30350,14.3,11.6,15.2,1700
71602,6473,42656,9.9,7.2,12.5,1152
71603,12794,40213,9.8,8.4,15.3,1900
71630,243,35724,11.1,4.1,21,22
71631,178,27841,20.2,11.8,9.6,6
71635,4735,36179,8.6,10.7,12.6,480
71638,1300,31111,22.6,8,10.5,86
71639,2522,27123,13.2,14,20.3,318
71640,1316,22077,26.3,8.5,19.6,88
71642,219,25742,11,28.3,6.4,6
71643,467,31125,13.9,10.3,21.2,20
71644,400,28750,13,19.3,15,16
71646,2473,40583,12.1,7.1,14.7,220
71647,925,50404,15.6,6.2,13.6,58
71651,30,-,0,0,100,6
71652,488,37105,15.2,4.9,14.8,22
71653,1907,41125,12.4,10.5,10.5,260
71654,1802,23737,13.2,17.6,21.9,270
71655,5651,36235,15.9,7.7,13.1,2076
71658,229,33194,10,3.5,16.6,6
71660,310,68500,6.8,9,5.2,18
71661,148,12917,25.7,27.7,22.3,4
71662,73,28059,0,0,35.6,4
71663,312,39375,11.2,7.1,11.9,26
71665,2271,43399,5.2,6.6,14,100
71666,25,-,76,0,24,2
71667,2956,39265,8.7,7.7,15.4,524
71670,579,32266,13.1,7.8,17.3,32
71671,3515,36089,11.9,10.2,13.7,442
71674,265,33125,14.3,9.1,13.6,8
71675,815,41688,10.8,4.7,23.6,42
71676,271,22679,25.1,7.4,19.9,18
71677,69,23281,21.7,7.2,29,6
